Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Luka DonÄiÄ,26.0,PG,64,64,2289,86,14,0,0,0,3.9,4.8,169,59,66,11,285,21,1229,64,28,"MVP-4,CPOY-8,AS,NBA1",LAL,2026
2.0,Jake LaRavia,24.0,PF,82,43,2061,0,5,56,39,1,0.5,-3.0,43,26,97,10,69,9,343,14,28,,LAL,2026
3.0,LeBron James,41.0,SF,60,60,1989,0,22,59,19,0,3.1,2.3,104,53,28,18,151,3,1008,35,45,AS,LAL,2026
4.0,Deandre Ayton,27.0,C,72,72,1958,0,0,0,0,100,0.4,-3.1,20,35,105,14,65,1,144,13,27,,LAL,2026
5.0,Rui Hachimura,27.0,PF,68,41,1927,0,0,1,89,10,1.9,-0.1,19,11,54,9,38,2,140,6,23,,LAL,2026
6.0,Marcus Smart,31.0,SG,62,54,1769,25,72,3,0,0,7.4,9.9,62,17,77,9,53,38,417,13,13,,LAL,2026
7.0,Austin Reaves,27.0,SG,51,45,1762,16,50,34,1,0,4.8,5.2,83,53,54,7,138,36,640,28,37,,LAL,2026
8.0,Jaxson Hayes,25.0,C,66,9,1207,0,0,0,0,100,2.6,0.9,13,5,80,11,66,9,149,18,10,,LAL,2026
9.0,Jarred Vanderbilt,26.0,PF,65,3,1128,0,0,31,65,5,1.3,-0.8,26,19,53,6,15,11,194,1,23,,LAL,2026
10.0,Luke Kennard,29.0,SG,32,6,737,15,48,35,3,0,2.8,1.0,18,7,25,2,13,2,182,2,6,,LAL,2026
11.0,Gabe Vincent,29.0,PG,29,7,559,100,0,0,0,0,-0.9,-3.3,7,2,29,2,3,6,85,0,5,,LAL,2026
12.0,Dalton Knecht,24.0,SF,54,1,553,0,48,44,7,1,-7.5,-10.9,10,6,25,5,11,2,52,2,11,,LAL,2026
13.0,Maxi Kleber,34.0,PF,43,1,461,0,0,0,21,79,5.1,3.6,9,2,35,6,11,1,71,0,6,,LAL,2026
14.0,Bronny James,21.0,SG,42,1,375,59,41,0,0,0,-5.5,-8.2,19,4,16,0,2,1,118,0,5,,LAL,2026
15.0,Nick Smith Jr.,21.0,SG,30,1,375,81,19,0,0,0,-0.4,-2.5,11,8,17,1,7,2,73,2,5,,LAL,2026
16.0,Drew Timme,25.0,PF,27,1,235,0,0,0,42,58,-5.0,-7.3,9,3,13,1,4,1,51,1,4,,LAL,2026
17.0,Adou Thiero,21.0,SF,25,0,149,1,11,45,36,7,-11.5,-13.9,6,2,8,1,11,2,28,3,5,,LAL,2026
18.0,Kobe Bufkin,22.0,SG,16,1,119,36,49,15,0,0,-26.1,-28.9,2,2,4,0,4,2,26,0,2,,LAL,2026
19.0,Chris MaÃ±on,24.0,SG,9,0,46,12,32,49,7,0,-1.1,-3.0,0,1,3,0,1,1,7,0,0,,LAL,2026
20.0,Christian Koloko,25.0,C,2,0,6,0,0,0,0,100,-96.2,-98.3,0,0,1,0,0,0,0,0,0,,LAL,2026
,Team Totals,,,82,82,19705,20,20,20,20,20,1.9,0.6,630,315,790,113,947,150,4957,202,283,,LAL,2026
