G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",9:00p,,Box Score,,Denver Nuggets,W,,123,102,1,0,W 1,18206,2:15,,UTA,2023
2,"Fri, Oct 21, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,W,OT,132,126,2,0,W 2,17136,2:37,,UTA,2023
3,"Sun, Oct 23, 2022",7:00p,,Box Score,@,New Orleans Pelicans,W,OT,122,121,3,0,W 3,18665,2:31,,UTA,2023
4,"Mon, Oct 24, 2022",8:00p,,Box Score,@,Houston Rockets,L,,108,114,3,1,L 1,16260,2:14,,UTA,2023
5,"Wed, Oct 26, 2022",9:00p,,Box Score,,Houston Rockets,W,,109,101,4,1,W 1,18206,2:20,,UTA,2023
6,"Fri, Oct 28, 2022",9:00p,,Box Score,@,Denver Nuggets,L,,101,117,4,2,L 1,19560,2:07,,UTA,2023
7,"Sat, Oct 29, 2022",9:00p,,Box Score,,Memphis Grizzlies,W,,124,123,5,2,W 1,18206,2:14,,UTA,2023
8,"Mon, Oct 31, 2022",9:00p,,Box Score,,Memphis Grizzlies,W,,121,105,6,2,W 2,18206,2:16,,UTA,2023
9,"Wed, Nov 2, 2022",8:30p,,Box Score,@,Dallas Mavericks,L,,100,103,6,3,L 1,19877,2:07,,UTA,2023
10,"Fri, Nov 4, 2022",10:30p,,Box Score,@,Los Angeles Lakers,W,,130,116,7,3,W 1,18997,2:09,,UTA,2023
11,"Sun, Nov 6, 2022",10:00p,,Box Score,@,Los Angeles Clippers,W,,110,102,8,3,W 2,16111,2:12,,UTA,2023
12,"Mon, Nov 7, 2022",10:15p,,Box Score,,Los Angeles Lakers,W,,139,116,9,3,W 3,18206,2:12,,UTA,2023
13,"Wed, Nov 9, 2022",7:30p,,Box Score,@,Atlanta Hawks,W,,125,119,10,3,W 4,15845,2:02,,UTA,2023
14,"Sat, Nov 12, 2022",6:00p,,Box Score,@,Washington Wizards,L,,112,121,10,4,L 1,13673,2:07,,UTA,2023
15,"Sun, Nov 13, 2022",7:30p,,Box Score,@,Philadelphia 76ers,L,,98,105,10,5,L 2,19761,2:21,,UTA,2023
16,"Tue, Nov 15, 2022",9:00p,,Box Score,,New York Knicks,L,,111,118,10,6,L 3,18206,2:11,,UTA,2023
17,"Fri, Nov 18, 2022",9:00p,,Box Score,,Phoenix Suns,W,,134,133,11,6,W 1,18206,2:16,,UTA,2023
18,"Sat, Nov 19, 2022",10:00p,,Box Score,@,Portland Trail Blazers,W,,118,113,12,6,W 2,19595,2:18,,UTA,2023
19,"Mon, Nov 21, 2022",10:30p,,Box Score,@,Los Angeles Clippers,L,,114,121,12,7,L 1,19068,2:13,,UTA,2023
20,"Wed, Nov 23, 2022",9:00p,,Box Score,,Detroit Pistons,L,,116,125,12,8,L 2,18206,2:08,,UTA,2023
21,"Fri, Nov 25, 2022",10:00p,,Box Score,@,Golden State Warriors,L,,118,129,12,9,L 3,18064,2:06,,UTA,2023
22,"Sat, Nov 26, 2022",9:00p,,Box Score,@,Phoenix Suns,L,,112,113,12,10,L 4,17071,2:06,,UTA,2023
23,"Mon, Nov 28, 2022",9:00p,,Box Score,,Chicago Bulls,L,,107,114,12,11,L 5,18206,2:07,,UTA,2023
24,"Wed, Nov 30, 2022",9:00p,,Box Score,,Los Angeles Clippers,W,,125,112,13,11,W 1,18206,2:19,,UTA,2023
25,"Fri, Dec 2, 2022",9:00p,,Box Score,,Indiana Pacers,W,,139,119,14,11,W 2,18206,2:28,,UTA,2023
