Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Collin Sexton,22.0,SG,60,60,35.3,8.8,18.4,0.475,1.6,4.4,0.371,7.1,14.0,0.508,0.519,5.2,6.4,0.815,1.0,2.2,3.1,4.4,1.0,0.2,2.8,2.6,24.3,,CLE,2021
2.0,Darius Garland,21.0,PG,54,50,33.1,6.7,14.9,0.451,1.9,4.9,0.395,4.8,9.9,0.479,0.517,2.1,2.4,0.848,0.4,2.0,2.4,6.1,1.2,0.1,3.0,2.0,17.4,,CLE,2021
3.0,Isaac Okoro,20.0,SG,67,67,32.4,3.5,8.3,0.42,0.9,3.2,0.29,2.6,5.1,0.501,0.476,1.7,2.3,0.726,1.0,2.1,3.1,1.9,0.9,0.4,1.3,2.8,9.6,,CLE,2021
4.0,Larry Nance Jr.,28.0,PF,35,27,31.2,3.7,7.8,0.471,1.2,3.3,0.36,2.5,4.5,0.551,0.546,0.9,1.4,0.612,1.5,5.2,6.7,3.1,1.7,0.5,1.6,2.1,9.3,,CLE,2021
5.0,Jarrett Allen,22.0,C,51,40,30.3,5.0,8.2,0.609,0.1,0.4,0.316,4.9,7.8,0.623,0.616,3.1,4.5,0.69,3.1,6.8,9.9,1.7,0.5,1.4,1.5,1.5,13.2,,CLE,2021
6.0,Andre Drummond,27.0,C,25,25,28.9,7.2,15.2,0.474,0.0,0.3,0.0,7.2,14.9,0.484,0.474,3.1,5.2,0.597,4.0,9.4,13.5,2.6,1.6,1.2,3.2,2.8,17.5,,CLE,2021
7.0,Cedi Osman,25.0,SF,59,26,25.6,3.7,9.9,0.374,1.7,5.5,0.306,2.0,4.4,0.458,0.458,1.3,1.6,0.8,0.6,2.8,3.4,2.9,0.9,0.2,1.4,2.0,10.4,,CLE,2021
8.0,Kevin Love,32.0,PF,25,25,24.9,4.1,10.1,0.409,2.3,6.2,0.365,1.8,3.8,0.479,0.522,1.7,2.0,0.824,0.7,6.8,7.4,2.5,0.6,0.1,1.5,1.0,12.2,,CLE,2021
9.0,Taurean Prince,26.0,PF,29,6,23.7,3.5,8.7,0.399,1.7,4.1,0.415,1.8,4.7,0.385,0.496,1.4,1.7,0.837,0.6,3.1,3.7,2.4,0.7,0.5,1.2,1.9,10.1,,CLE,2021
10.0,Yogi Ferrell,27.0,PG,2,0,20.0,4.0,10.5,0.381,1.5,4.5,0.333,2.5,6.0,0.417,0.452,0.0,1.0,0.0,1.5,2.0,3.5,2.5,1.5,0.5,1.5,2.0,9.5,,CLE,2021
11.0,Damyean Dotson,26.0,SG,46,7,19.7,2.6,6.4,0.406,1.0,3.5,0.289,1.6,2.9,0.545,0.485,0.5,0.8,0.667,0.1,1.9,2.0,2.0,0.3,0.1,0.9,0.9,6.7,,CLE,2021
12.0,Dant̩ Exum,25.0,SG,6,3,19.3,1.7,4.3,0.385,0.3,1.8,0.182,1.3,2.5,0.533,0.423,0.2,0.3,0.5,0.3,2.5,2.8,2.2,0.7,0.3,1.2,1.5,3.8,,CLE,2021
13.0,Dean Wade,24.0,PF,63,19,19.2,2.1,4.9,0.431,1.2,3.4,0.366,0.9,1.6,0.571,0.556,0.5,0.6,0.769,0.6,2.8,3.4,1.2,0.6,0.3,0.5,1.2,6.0,,CLE,2021
14.0,Isaiah Hartenstein,22.0,C,16,2,17.9,3.3,5.7,0.582,0.1,0.4,0.333,3.2,5.3,0.6,0.593,1.5,2.2,0.686,1.6,4.4,6.0,2.5,0.5,1.2,1.4,2.8,8.3,,CLE,2021
15.0,Matthew Dellavedova,30.0,PG,13,1,17.2,1.1,4.3,0.25,0.3,1.9,0.16,0.8,2.4,0.323,0.286,0.3,0.3,1.0,0.5,1.4,1.8,4.5,0.3,0.1,0.5,1.6,2.8,,CLE,2021
16.0,Dylan Windler,24.0,SF,31,0,16.5,1.8,4.2,0.438,0.8,2.5,0.338,1.0,1.7,0.585,0.538,0.7,0.9,0.778,0.6,2.8,3.5,1.1,0.6,0.4,1.0,1.2,5.2,,CLE,2021
17.0,JaVale McGee,33.0,C,33,1,15.2,3.4,6.5,0.521,0.2,0.6,0.25,3.2,5.9,0.549,0.533,1.1,1.7,0.655,1.6,3.5,5.2,1.0,0.5,1.2,1.4,2.4,8.0,,CLE,2021
18.0,Quinn Cook,27.0,PG,7,0,13.6,2.4,6.0,0.405,0.9,1.9,0.462,1.6,4.1,0.379,0.476,0.4,0.4,1.0,0.3,1.4,1.7,1.9,0.4,0.0,0.6,1.1,6.1,,CLE,2021
19.0,Brodric Thomas,24.0,SG,28,1,13.4,1.3,3.6,0.366,0.5,1.9,0.283,0.8,1.7,0.458,0.441,0.9,1.4,0.667,0.3,1.5,1.8,0.9,0.5,0.3,0.6,1.3,4.1,,CLE,2021
20.0,Lamar Stevens,23.0,PF,40,0,12.5,1.6,3.4,0.456,0.1,0.6,0.16,1.5,2.8,0.523,0.471,0.9,1.3,0.725,0.6,1.8,2.4,0.6,0.4,0.3,0.6,1.3,4.1,,CLE,2021
21.0,Mfiondu Kabengele,23.0,PF,16,0,11.6,1.5,3.6,0.421,0.6,2.0,0.281,0.9,1.6,0.6,0.5,0.7,0.9,0.786,0.7,2.2,2.9,0.8,0.4,0.6,0.6,1.1,4.3,,CLE,2021
22.0,Thon Maker,23.0,C,8,0,9.5,1.3,2.3,0.556,0.0,0.3,0.0,1.3,2.0,0.625,0.556,1.3,1.4,0.909,1.0,1.3,2.3,0.5,0.3,0.5,0.4,0.9,3.8,,CLE,2021
23.0,Jeremiah Martin,24.0,PG,9,0,8.3,1.0,3.7,0.273,0.3,1.3,0.25,0.7,2.3,0.286,0.318,0.1,0.6,0.2,0.2,0.6,0.8,0.4,0.6,0.2,0.7,0.1,2.4,,CLE,2021
24.0,Anderson Varej̣o,38.0,C,5,0,7.2,0.8,3.2,0.25,0.0,0.2,0.0,0.8,3.0,0.267,0.25,1.0,1.8,0.556,1.4,2.6,4.0,0.6,0.0,0.4,0.2,0.6,2.6,,CLE,2021
25.0,Marques Bolden,22.0,C,6,0,4.8,0.2,0.5,0.333,0.0,0.0,,0.2,0.5,0.333,0.333,0.8,1.3,0.625,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,1.2,,CLE,2021
,Team Totals,,,72,72,242.1,38.6,85.8,0.45,10.0,29.7,0.336,28.6,56.0,0.51,0.508,16.7,22.4,0.743,10.4,32.3,42.8,23.8,7.8,4.5,15.5,18.2,103.8,,CLE,2021
