Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,17,65,22,60,-8.22,0.49,-7.73,110.7,118.9,99.0,0.295,0.372,0.52,13.3,24.9,0.227,0.557,11.9,74.0,0.231,Little Caesars Arena,759715,DET,2023
Lg Rank,30,1,29,29,29.0,1.0,29.0,28.0,28.0,15.0,4.0,15.0,27.0,26.0,10.0,4.0,24.0,21.0,27.0,29.0,,12,DET,2023
