Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Bam Adebayo,28.0,C,73,73,2365,0,0,0,21,79,6.4,9.5,46,52,57,9,188,4,574,39,37,"DPOY-11,DEF2",MIA,2026
2.0,Jaime Jaquez Jr.,24.0,SF,75,1,2121,1,12,38,50,0,3.2,1.6,67,59,77,13,107,1,861,32,72,6MOY-2,MIA,2026
3.0,Andrew Wiggins,30.0,SF,68,68,2063,1,16,49,35,0,0.4,-4.5,45,39,103,7,77,8,449,18,41,,MIA,2026
4.0,Davion Mitchell,27.0,PG,70,70,2000,100,0,0,0,0,4.2,3.3,76,21,94,4,31,36,1128,3,22,,MIA,2026
5.0,Pelle Larsson,24.0,SG,70,54,1849,1,28,68,3,0,2.7,0.4,62,27,76,7,112,38,563,26,35,,MIA,2026
6.0,Norman Powell,32.0,SG,58,52,1717,9,87,4,0,0,0.5,-3.6,39,51,53,4,135,2,338,30,51,AS,MIA,2026
7.0,Kel'el Ware,21.0,C,77,34,1704,0,0,0,0,100,-1.0,-6.2,28,18,86,11,45,2,139,10,26,,MIA,2026
8.0,Simone Fontecchio,30.0,SF,70,9,1173,0,0,24,73,3,4.2,2.3,22,12,58,5,39,1,248,8,20,,MIA,2026
9.0,Dru Smith,28.0,SG,70,1,1141,72,27,1,0,0,-1.1,-5.1,27,21,60,1,52,17,426,13,31,,MIA,2026
10.0,Tyler Herro,26.0,SG,33,28,1033,5,75,20,0,0,-1.9,-5.9,35,18,37,3,47,3,326,12,21,,MIA,2026
11.0,Kasparas JakuÄionis,19.0,PG,53,12,945,85,15,0,0,0,4.1,2.1,27,14,46,5,26,9,332,3,16,,MIA,2026
12.0,Nikola JoviÄ,22.0,PF,47,1,808,0,0,0,61,38,0.6,-2.4,31,21,34,5,42,3,241,10,14,,MIA,2026
13.0,Myron Gardner,24.0,SF,45,7,411,0,25,49,26,0,9.2,7.5,8,4,32,2,14,1,112,4,6,,MIA,2026
14.0,Keshad Johnson,24.0,SF,32,0,280,0,5,39,54,2,14.2,12.6,8,2,14,2,12,2,19,1,6,,MIA,2026
15.0,Jahmir Young,25.0,PG,14,0,58,100,0,0,0,0,3.5,1.0,1,2,7,0,2,0,22,2,4,,MIA,2026
16.0,Vladislav Goldin,24.0,C,9,0,24,0,0,0,0,100,3.3,0.8,2,1,3,0,1,0,7,1,0,,MIA,2026
17.0,Trevor Keels,22.0,SG,8,0,15,0,79,19,3,0,13.2,10.7,0,0,0,0,0,0,0,0,0,,MIA,2026
,Team Totals,,,82,82,19707,20,20,20,20,20,2.5,0.2,524,362,837,78,930,127,5785,212,402,,MIA,2026
