G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",7:30p,,Box Score,,Houston Rockets,W,,117,107,1,0,W 1,17878,2:05,,ATL,2023
2,"Fri, Oct 21, 2022",7:30p,,Box Score,,Orlando Magic,W,,108,98,2,0,W 2,17822,2:12,,ATL,2023
3,"Sun, Oct 23, 2022",5:00p,,Box Score,,Charlotte Hornets,L,,109,126,2,1,L 1,17383,2:20,,ATL,2023
4,"Wed, Oct 26, 2022",7:00p,,Box Score,@,Detroit Pistons,W,,118,113,3,1,W 1,17987,2:19,,ATL,2023
5,"Fri, Oct 28, 2022",7:00p,,Box Score,@,Detroit Pistons,W,,136,112,4,1,W 2,18923,2:11,,ATL,2023
6,"Sat, Oct 29, 2022",8:00p,,Box Score,@,Milwaukee Bucks,L,,115,123,4,2,L 1,17341,2:15,,ATL,2023
7,"Mon, Oct 31, 2022",7:30p,,Box Score,@,Toronto Raptors,L,,109,139,4,3,L 2,19800,2:13,,ATL,2023
8,"Wed, Nov 2, 2022",7:30p,,Box Score,@,New York Knicks,W,,112,99,5,3,W 1,19812,2:11,,ATL,2023
9,"Sat, Nov 5, 2022",7:30p,,Box Score,,New Orleans Pelicans,W,OT,124,121,6,3,W 2,17654,2:32,,ATL,2023
10,"Mon, Nov 7, 2022",8:15p,,Box Score,,Milwaukee Bucks,W,,117,98,7,3,W 3,17494,2:11,,ATL,2023
11,"Wed, Nov 9, 2022",7:30p,,Box Score,,Utah Jazz,L,,119,125,7,4,L 1,15845,2:02,,ATL,2023
12,"Thu, Nov 10, 2022",7:30p,,Box Score,,Philadelphia 76ers,W,,104,95,8,4,W 1,16066,2:19,,ATL,2023
13,"Sat, Nov 12, 2022",7:30p,,Box Score,@,Philadelphia 76ers,L,,109,121,8,5,L 1,20245,2:26,,ATL,2023
14,"Mon, Nov 14, 2022",8:00p,,Box Score,@,Milwaukee Bucks,W,,121,106,9,5,W 1,17341,2:21,,ATL,2023
15,"Wed, Nov 16, 2022",7:30p,,Box Score,,Boston Celtics,L,,101,126,9,6,L 1,18165,2:03,,ATL,2023
16,"Sat, Nov 19, 2022",6:00p,,Box Score,,Toronto Raptors,W,OT,124,122,10,6,W 1,18051,2:40,,ATL,2023
17,"Mon, Nov 21, 2022",7:00p,,Box Score,@,Cleveland Cavaliers,L,,102,114,10,7,L 1,19432,2:16,,ATL,2023
18,"Wed, Nov 23, 2022",7:30p,,Box Score,,Sacramento Kings,W,,115,106,11,7,W 1,18173,2:10,,ATL,2023
19,"Fri, Nov 25, 2022",8:00p,,Box Score,@,Houston Rockets,L,,122,128,11,8,L 1,16669,2:29,,ATL,2023
20,"Sun, Nov 27, 2022",5:00p,,Box Score,,Miami Heat,L,,98,106,11,9,L 2,17268,2:06,,ATL,2023
21,"Mon, Nov 28, 2022",7:00p,,Box Score,@,Philadelphia 76ers,L,,101,104,11,10,L 3,19778,2:18,,ATL,2023
22,"Wed, Nov 30, 2022",7:00p,,Box Score,@,Orlando Magic,W,,125,108,12,10,W 1,15344,2:08,,ATL,2023
23,"Fri, Dec 2, 2022",7:30p,,Box Score,,Denver Nuggets,W,,117,109,13,10,W 2,16974,2:06,,ATL,2023
24,"Mon, Dec 5, 2022",7:30p,,Box Score,,Oklahoma City Thunder,L,,114,121,13,11,L 1,16301,2:13,,ATL,2023
25,"Wed, Dec 7, 2022",7:30p,,Box Score,@,New York Knicks,L,,89,113,13,12,L 2,18091,2:20,,ATL,2023
26,"Fri, Dec 9, 2022",7:30p,,Box Score,@,Brooklyn Nets,L,,116,120,13,13,L 3,18072,2:15,,ATL,2023
27,"Sun, Dec 11, 2022",6:30p,,Box Score,,Chicago Bulls,W,OT,123,122,14,13,W 1,17227,2:39,,ATL,2023
28,"Mon, Dec 12, 2022",8:00p,,Box Score,@,Memphis Grizzlies,L,,103,128,14,14,L 1,16544,2:05,,ATL,2023
29,"Wed, Dec 14, 2022",7:00p,,Box Score,@,Orlando Magic,L,,124,135,14,15,L 2,16002,2:17,,ATL,2023
30,"Fri, Dec 16, 2022",7:00p,,Box Score,@,Charlotte Hornets,W,,125,106,15,15,W 1,17772,2:13,,ATL,2023
31,"Mon, Dec 19, 2022",7:30p,,Box Score,,Orlando Magic,W,,126,125,16,15,W 2,17809,2:19,,ATL,2023
32,"Wed, Dec 21, 2022",7:30p,,Box Score,,Chicago Bulls,L,,108,110,16,16,L 1,17226,2:13,,ATL,2023
33,"Fri, Dec 23, 2022",7:30p,,Box Score,,Detroit Pistons,W,,130,105,17,16,W 1,17028,2:08,,ATL,2023
34,"Tue, Dec 27, 2022",7:30p,,Box Score,@,Indiana Pacers,L,,114,129,17,17,L 1,16738,2:14,,ATL,2023
35,"Wed, Dec 28, 2022",7:30p,,Box Score,,Brooklyn Nets,L,,107,108,17,18,L 2,18030,2:05,,ATL,2023
36,"Fri, Dec 30, 2022",7:30p,,Box Score,,Los Angeles Lakers,L,,121,130,17,19,L 3,17984,2:10,,ATL,2023
37,"Mon, Jan 2, 2023",10:00p,,Box Score,@,Golden State Warriors,L,2OT,141,143,17,20,L 4,18064,2:45,,ATL,2023
38,"Wed, Jan 4, 2023",10:00p,,Box Score,@,Sacramento Kings,W,,120,117,18,20,W 1,17611,2:15,,ATL,2023
39,"Fri, Jan 6, 2023",10:30p,,Box Score,@,Los Angeles Lakers,L,,114,130,18,21,L 1,18997,2:01,,ATL,2023
40,"Sun, Jan 8, 2023",9:00p,,Box Score,@,Los Angeles Clippers,W,,112,108,19,21,W 1,19068,2:12,,ATL,2023
41,"Wed, Jan 11, 2023",7:30p,,Box Score,,Milwaukee Bucks,L,,105,114,19,22,L 1,17154,2:13,,ATL,2023
42,"Fri, Jan 13, 2023",7:00p,,Box Score,@,Indiana Pacers,W,,113,111,20,22,W 1,16071,2:22,,ATL,2023
43,"Sat, Jan 14, 2023",7:30p,,Box Score,@,Toronto Raptors,W,,114,103,21,22,W 2,19800,2:10,,ATL,2023
44,"Mon, Jan 16, 2023",3:30p,,Box Score,,Miami Heat,W,,121,113,22,22,W 3,18007,2:23,,ATL,2023
45,"Wed, Jan 18, 2023",7:30p,,Box Score,@,Dallas Mavericks,W,,130,122,23,22,W 4,20125,2:19,,ATL,2023
46,"Fri, Jan 20, 2023",7:30p,,Box Score,,New York Knicks,W,,139,124,24,22,W 5,17711,2:03,,ATL,2023
47,"Sat, Jan 21, 2023",7:30p,,Box Score,,Charlotte Hornets,L,,118,122,24,23,L 1,17928,2:18,,ATL,2023
48,"Mon, Jan 23, 2023",8:00p,,Box Score,@,Chicago Bulls,L,,100,111,24,24,L 2,20938,2:05,,ATL,2023
49,"Wed, Jan 25, 2023",8:00p,,Box Score,@,Oklahoma City Thunder,W,,137,132,25,24,W 1,15079,2:08,,ATL,2023
50,"Sat, Jan 28, 2023",7:30p,,Box Score,,Los Angeles Clippers,L,,113,120,25,25,L 1,18448,2:11,,ATL,2023
51,"Mon, Jan 30, 2023",10:00p,,Box Score,@,Portland Trail Blazers,L,,125,129,25,26,L 2,18262,2:18,,ATL,2023
52,"Wed, Feb 1, 2023",10:00p,,Box Score,@,Phoenix Suns,W,,132,100,26,26,W 1,17071,2:11,,ATL,2023
53,"Fri, Feb 3, 2023",9:00p,,Box Score,@,Utah Jazz,W,,115,108,27,26,W 2,18206,2:09,,ATL,2023
54,"Sat, Feb 4, 2023",9:00p,,Box Score,@,Denver Nuggets,L,,108,128,27,27,L 1,19630,2:03,,ATL,2023
55,"Tue, Feb 7, 2023",7:30p,,Box Score,@,New Orleans Pelicans,L,,107,116,27,28,L 2,16669,2:13,,ATL,2023
56,"Thu, Feb 9, 2023",7:30p,,Box Score,,Phoenix Suns,W,,116,107,28,28,W 1,17003,2:14,,ATL,2023
57,"Sat, Feb 11, 2023",7:30p,,Box Score,,San Antonio Spurs,W,,125,106,29,28,W 2,17875,2:04,,ATL,2023
58,"Mon, Feb 13, 2023",7:00p,,Box Score,@,Charlotte Hornets,L,,138,144,29,29,L 1,14078,2:16,,ATL,2023
59,"Wed, Feb 15, 2023",7:30p,,Box Score,,New York Knicks,L,,101,122,29,30,L 2,17771,2:09,,ATL,2023
60,"Fri, Feb 24, 2023",7:30p,,Box Score,,Cleveland Cavaliers,W,,136,119,30,30,W 1,18065,2:15,,ATL,2023
61,"Sun, Feb 26, 2023",3:00p,,Box Score,,Brooklyn Nets,W,,129,127,31,30,W 2,16983,2:20,,ATL,2023
62,"Tue, Feb 28, 2023",7:30p,,Box Score,,Washington Wizards,L,,116,119,31,31,L 1,17395,2:12,,ATL,2023
63,"Fri, Mar 3, 2023",7:30p,,Box Score,,Portland Trail Blazers,W,,129,111,32,31,W 1,17521,2:06,,ATL,2023
64,"Sat, Mar 4, 2023",8:00p,,Box Score,@,Miami Heat,L,,109,117,32,32,L 1,19600,2:11,,ATL,2023
65,"Mon, Mar 6, 2023",7:30p,,Box Score,@,Miami Heat,L,,128,130,32,33,L 2,19600,2:20,,ATL,2023
66,"Wed, Mar 8, 2023",7:00p,,Box Score,@,Washington Wizards,W,,122,120,33,33,W 1,15087,2:14,,ATL,2023
67,"Fri, Mar 10, 2023",7:00p,,Box Score,@,Washington Wizards,W,,114,107,34,33,W 2,18161,2:23,,ATL,2023
68,"Sat, Mar 11, 2023",7:30p,,Box Score,,Boston Celtics,L,,125,134,34,34,L 1,17884,2:12,,ATL,2023
69,"Mon, Mar 13, 2023",7:30p,,Box Score,,Minnesota Timberwolves,L,,115,136,34,35,L 2,17799,2:09,,ATL,2023
70,"Fri, Mar 17, 2023",7:30p,,Box Score,,Golden State Warriors,W,,127,119,35,35,W 1,18201,2:10,,ATL,2023
71,"Sun, Mar 19, 2023",4:00p,,Box Score,@,San Antonio Spurs,L,,118,126,35,36,L 1,16311,2:07,,ATL,2023
72,"Tue, Mar 21, 2023",7:30p,,Box Score,,Detroit Pistons,W,,129,107,36,36,W 1,17129,2:13,,ATL,2023
73,"Wed, Mar 22, 2023",8:00p,,Box Score,@,Minnesota Timberwolves,L,,124,125,36,37,L 1,17136,2:19,,ATL,2023
74,"Sat, Mar 25, 2023",5:00p,,Box Score,,Indiana Pacers,W,,143,130,37,37,W 1,17699,2:07,,ATL,2023
75,"Sun, Mar 26, 2023",6:00p,,Box Score,,Memphis Grizzlies,L,,119,123,37,38,L 1,18056,2:15,,ATL,2023
76,"Tue, Mar 28, 2023",7:30p,,Box Score,,Cleveland Cavaliers,W,,120,118,38,38,W 1,17748,2:22,,ATL,2023
77,"Fri, Mar 31, 2023",7:30p,,Box Score,@,Brooklyn Nets,L,,107,124,38,39,L 1,17849,2:06,,ATL,2023
78,"Sun, Apr 2, 2023",6:00p,,Box Score,,Dallas Mavericks,W,OT,132,130,39,39,W 1,17678,2:40,,ATL,2023
79,"Tue, Apr 4, 2023",8:00p,,Box Score,@,Chicago Bulls,W,,123,105,40,39,W 2,21717,2:08,,ATL,2023
80,"Wed, Apr 5, 2023",7:30p,,Box Score,,Washington Wizards,W,,134,116,41,39,W 3,17727,2:11,,ATL,2023
81,"Fri, Apr 7, 2023",7:30p,,Box Score,,Philadelphia 76ers,L,OT,131,136,41,40,L 1,17627,2:34,,ATL,2023
82,"Sun, Apr 9, 2023",1:00p,,Box Score,@,Boston Celtics,L,,114,120,41,41,L 2,19156,1:59,,ATL,2023
83,"Tue, Apr 11, 2023",7:30p,,Box Score,@,Miami Heat,W,,116,105,42,41,W 1,19662,2:21,Play-In Game,ATL,2023
