Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,James Harden,35.0,PG,79,79,2789,47,53,0,0,0,5.8,4.2,202,97,70,31,238,10,1570,43,65,"MVP-10,AS,NBA3",LAC,2025
2.0,Ivica Zubac,27.0,C,80,80,2624,0,0,0,0,100,9.3,13.9,40,47,107,21,124,4,511,36,58,"DPOY-6,DEF2",LAC,2025
3.0,Norman Powell,31.0,SG,60,60,1958,9,47,44,1,0,8.3,7.4,42,42,62,9,112,8,293,16,52,,LAC,2025
4.0,Derrick Jones Jr.,27.0,SF,77,55,1873,0,2,31,65,2,6.3,3.2,27,25,88,8,62,15,145,18,25,,LAC,2025
5.0,Kris Dunn,30.0,PG,74,58,1783,99,1,0,0,0,7.6,5.6,42,18,102,8,8,7,513,2,13,,LAC,2025
6.0,Amir Coffey,27.0,SG,72,13,1748,0,15,63,21,1,-2.2,-12.1,18,16,64,5,60,9,188,10,27,,LAC,2025
7.0,Nicolas Batum,36.0,PF,78,8,1367,0,0,0,71,29,5.9,2.1,22,3,55,6,9,2,202,2,5,,LAC,2025
8.0,Kawhi Leonard,33.0,SF,37,37,1180,0,0,15,80,5,12.7,11.5,28,32,23,6,57,0,280,14,11,,LAC,2025
9.0,Kevin Porter Jr.,24.0,SG,45,2,884,22,55,22,2,0,-1.4,-7.7,39,30,33,7,34,4,348,6,28,,LAC,2025
10.0,Bogdan BogdanoviÄ,32.0,SG,30,4,750,10,39,43,8,0,7.6,3.7,17,11,31,5,14,3,233,2,7,,LAC,2025
11.0,Terance Mann,28.0,SG,37,12,732,2,39,55,4,0,-4.3,-10.8,9,11,28,4,15,4,138,2,18,,LAC,2025
12.0,Jordan Miller,25.0,SF,37,0,420,0,2,64,33,1,-6.1,-11.9,13,9,14,4,14,0,81,2,12,,LAC,2025
13.0,Mo Bamba,26.0,C,28,2,352,0,0,0,0,100,-6.7,-12.4,6,3,29,6,14,0,39,3,6,,LAC,2025
14.0,Ben Simmons,28.0,PG,18,0,295,48,43,9,0,0,1.4,-3.4,12,1,14,1,4,4,139,1,2,,LAC,2025
15.0,Kobe Brown,25.0,PF,40,0,272,0,0,0,62,38,-10.2,-15.8,6,3,13,1,4,1,54,3,3,,LAC,2025
16.0,Bones Hyland,24.0,PG,20,0,222,100,0,0,0,0,-8.8,-14.2,16,7,16,1,10,0,66,1,5,,LAC,2025
17.0,Kai Jones,24.0,C,28,0,208,0,0,0,10,90,-3.2,-8.2,5,3,15,1,7,0,24,2,1,,LAC,2025
18.0,Drew Eubanks,27.0,C,24,0,178,0,0,0,0,100,-3.2,-8.1,6,2,11,2,6,0,22,0,12,,LAC,2025
19.0,Patty Mills,36.0,PG,12,0,61,89,12,0,0,0,-14.4,-19.2,0,1,5,0,2,1,13,0,1,,LAC,2025
20.0,Cam Christie,19.0,SG,13,0,59,16,84,1,0,0,-7.6,-12.3,1,0,2,0,2,0,15,0,1,,LAC,2025
21.0,Trentyn Flowers,19.0,SF,6,0,27,0,18,82,0,0,-14.4,-19.1,0,1,1,0,1,0,0,1,0,,LAC,2025
22.0,MarJon Beauchamp,24.0,SF,3,0,17,0,0,74,26,0,2.3,-2.3,1,0,1,0,2,0,6,0,0,,LAC,2025
23.0,Patrick Baldwin Jr.,22.0,SF,2,0,6,0,0,44,57,0,-48.7,-53.4,0,0,2,0,0,0,2,0,0,,LAC,2025
,Team Totals,,,82,82,19805,20,20,20,20,20,4.5,1.9,552,362,786,126,799,72,4882,164,352,,LAC,2025
