G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Sat, Dec 26, 2020",7:00p,,Box Score,@,Charlotte Hornets,W,,109,107,1,0,W 1,,2:22,,OKC,2021
2,"Mon, Dec 28, 2020",8:00p,,Box Score,,Utah Jazz,L,,109,110,1,1,L 1,,2:03,,OKC,2021
3,"Tue, Dec 29, 2020",8:00p,,Box Score,,Orlando Magic,L,,107,118,1,2,L 2,,2:05,,OKC,2021
4,"Thu, Dec 31, 2020",8:00p,,Box Score,,New Orleans Pelicans,L,,80,113,1,3,L 3,,2:04,,OKC,2021
5,"Sat, Jan 2, 2021",7:00p,,Box Score,@,Orlando Magic,W,,108,99,2,3,W 1,3339,2:02,,OKC,2021
6,"Mon, Jan 4, 2021",7:30p,,Box Score,@,Miami Heat,L,,90,118,2,4,L 1,,2:06,,OKC,2021
7,"Wed, Jan 6, 2021",8:00p,,Box Score,@,New Orleans Pelicans,W,,111,110,3,4,W 1,750,2:06,,OKC,2021
8,"Fri, Jan 8, 2021",7:30p,,Box Score,@,New York Knicks,W,,101,89,4,4,W 2,,2:05,,OKC,2021
9,"Sun, Jan 10, 2021",6:00p,,Box Score,@,Brooklyn Nets,W,,129,116,5,4,W 3,,2:07,,OKC,2021
10,"Tue, Jan 12, 2021",8:00p,,Box Score,,San Antonio Spurs,L,,102,112,5,5,L 1,,2:09,,OKC,2021
11,"Wed, Jan 13, 2021",8:00p,,Box Score,,Los Angeles Lakers,L,,99,128,5,6,L 2,,2:05,,OKC,2021
12,"Fri, Jan 15, 2021",8:00p,,Box Score,,Chicago Bulls,W,OT,127,125,6,6,W 1,,2:26,,OKC,2021
13,"Tue, Jan 19, 2021",9:00p,,Box Score,@,Denver Nuggets,L,,101,119,6,7,L 1,,1:59,,OKC,2021
14,"Fri, Jan 22, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,106,120,6,8,L 2,,2:05,,OKC,2021
15,"Sun, Jan 24, 2021",4:00p,,Box Score,@,Los Angeles Clippers,L,,100,108,6,9,L 3,,2:03,,OKC,2021
16,"Mon, Jan 25, 2021",10:00p,,Box Score,@,Portland Trail Blazers,W,,125,122,7,9,W 1,,2:17,,OKC,2021
17,"Wed, Jan 27, 2021",9:00p,,Box Score,@,Phoenix Suns,W,,102,97,8,9,W 2,,2:01,,OKC,2021
18,"Fri, Jan 29, 2021",8:00p,,Box Score,,Brooklyn Nets,L,,125,147,8,10,L 1,,2:07,,OKC,2021
19,"Mon, Feb 1, 2021",8:00p,,Box Score,,Houston Rockets,L,,106,136,8,11,L 2,,1:59,,OKC,2021
20,"Wed, Feb 3, 2021",8:00p,,Box Score,,Houston Rockets,W,,104,87,9,11,W 1,,2:03,,OKC,2021
21,"Fri, Feb 5, 2021",8:00p,,Box Score,,Minnesota Timberwolves,L,,103,106,9,12,L 1,,2:01,,OKC,2021
22,"Sat, Feb 6, 2021",8:00p,,Box Score,,Minnesota Timberwolves,W,,120,118,10,12,W 1,,2:10,,OKC,2021
23,"Mon, Feb 8, 2021",10:00p,,Box Score,@,Los Angeles Lakers,L,OT,112,119,10,13,L 1,,2:32,,OKC,2021
24,"Wed, Feb 10, 2021",10:00p,,Box Score,@,Los Angeles Lakers,L,OT,113,114,10,14,L 2,,2:35,,OKC,2021
