G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",7:30p,,Box Score,@,Miami Heat,W,,116,108,1,0,W 1,19600,2:20,,CHI,2023
2,"Fri, Oct 21, 2022",7:00p,,Box Score,@,Washington Wizards,L,,100,102,1,1,L 1,20476,2:15,,CHI,2023
3,"Sat, Oct 22, 2022",8:00p,,Box Score,,Cleveland Cavaliers,L,,96,128,1,2,L 2,21089,2:11,,CHI,2023
4,"Mon, Oct 24, 2022",8:00p,,Box Score,,Boston Celtics,W,,120,102,2,2,W 1,17673,2:08,,CHI,2023
5,"Wed, Oct 26, 2022",8:00p,,Box Score,,Indiana Pacers,W,,124,109,3,2,W 2,18306,2:26,,CHI,2023
6,"Fri, Oct 28, 2022",8:30p,,Box Score,@,San Antonio Spurs,L,,124,129,3,3,L 1,16562,2:17,,CHI,2023
7,"Sat, Oct 29, 2022",8:00p,,Box Score,,Philadelphia 76ers,L,,109,114,3,4,L 2,19010,2:25,,CHI,2023
8,"Tue, Nov 1, 2022",7:30p,,Box Score,@,Brooklyn Nets,W,,108,99,4,4,W 1,17732,2:16,,CHI,2023
9,"Wed, Nov 2, 2022",8:00p,,Box Score,,Charlotte Hornets,W,,106,88,5,4,W 2,17886,2:07,,CHI,2023
10,"Fri, Nov 4, 2022",7:30p,,Box Score,@,Boston Celtics,L,,119,123,5,5,L 1,19156,2:31,,CHI,2023
11,"Sun, Nov 6, 2022",6:00p,,Box Score,@,Toronto Raptors,L,,104,113,5,6,L 2,19800,2:03,,CHI,2023
12,"Mon, Nov 7, 2022",8:45p,,Box Score,,Toronto Raptors,W,,111,97,6,6,W 1,21142,2:11,,CHI,2023
13,"Wed, Nov 9, 2022",8:00p,,Box Score,,New Orleans Pelicans,L,,111,115,6,7,L 1,19621,2:19,,CHI,2023
14,"Sun, Nov 13, 2022",8:00p,,Box Score,,Denver Nuggets,L,,103,126,6,8,L 2,21602,2:05,,CHI,2023
15,"Wed, Nov 16, 2022",8:00p,,Box Score,@,New Orleans Pelicans,L,,110,124,6,9,L 3,14658,2:12,,CHI,2023
16,"Fri, Nov 18, 2022",8:00p,,Box Score,,Orlando Magic,L,,107,108,6,10,L 4,21031,2:18,,CHI,2023
17,"Mon, Nov 21, 2022",8:00p,,Box Score,,Boston Celtics,W,,121,107,7,10,W 1,20786,2:05,,CHI,2023
18,"Wed, Nov 23, 2022",8:00p,,Box Score,@,Milwaukee Bucks,W,,118,113,8,10,W 2,17341,2:23,,CHI,2023
