Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,53,29,45,37,1.76,-0.07,1.68,118.2,116.4,98.3,0.32,0.394,0.573,13.2,23.9,0.244,0.555,13.0,74.3,0.191,Crypto.com Arena,773047,LAL,2026
Lg Rank,6,24,14,14,14.0,18.0,15.0,9.0,19.0,22.0,1.0,22.0,2.0,20.0,22.0,2.0,23.0,14.0,13.0,8.0,,10,LAL,2026
