Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Brook Lopez,36.0,C,80,80,2546,0,0,0,0,100,2.0,-0.9,27,15,97,33,73,3,351,22,20,,MIL,2025
2.0,Giannis Antetokounmpo,30.0,PF,67,67,2289,0,0,0,68,32,6.9,11.0,69,63,67,32,353,3,1124,92,76,"MVP-3,DPOY-8,AS,NBA1",MIL,2025
3.0,Taurean Prince,30.0,SF,80,73,2166,0,19,66,15,0,-0.8,-6.8,49,19,87,4,14,17,363,4,22,,MIL,2025
4.0,Damian Lillard,34.0,PG,58,58,2093,100,0,0,0,0,0.4,-4.1,113,41,54,1,151,8,982,26,43,AS,MIL,2025
5.0,Gary Trent Jr.,26.0,SG,74,9,1893,2,50,47,1,0,1.7,-1.1,11,17,44,8,40,11,209,9,11,,MIL,2025
6.0,A.J. Green,25.0,SG,73,7,1659,28,72,1,0,0,6.3,6.9,19,10,90,6,7,18,285,2,3,,MIL,2025
7.0,Bobby Portis,29.0,PF,49,7,1244,0,0,0,82,18,3.0,1.1,23,14,56,8,33,2,264,9,31,,MIL,2025
8.0,Kyle Kuzma,29.0,PF,33,32,1049,0,0,43,56,2,-0.3,-3.5,31,25,44,8,55,8,185,12,17,,MIL,2025
9.0,Andre Jackson Jr.,23.0,SG,67,43,980,1,65,28,7,0,-1.0,-4.4,34,8,51,9,13,7,211,2,7,,MIL,2025
10.0,Ryan Rollins,22.0,PG,56,19,820,92,8,0,0,0,5.4,4.0,34,11,49,6,20,6,245,6,21,,MIL,2025
11.0,Pat Connaughton,32.0,SG,41,1,603,2,31,55,12,0,-1.4,-4.3,18,4,30,1,12,5,171,3,10,,MIL,2025
12.0,Kevin Porter Jr.,24.0,SG,30,2,598,26,67,7,0,0,5.7,4.0,32,12,16,7,39,6,277,9,20,,MIL,2025
13.0,Khris Middleton,33.0,SF,23,7,534,0,0,75,25,0,4.8,2.9,21,14,20,1,16,1,241,4,7,,MIL,2025
14.0,Delon Wright,32.0,PG,26,2,405,86,15,0,0,0,1.2,-1.2,6,6,11,2,7,4,123,0,6,,MIL,2025
15.0,Jericho Sims,26.0,C,14,0,210,0,0,0,0,100,0.8,-1.6,3,6,11,3,0,0,29,0,2,,MIL,2025
16.0,Tyler Smith,20.0,PF,23,0,122,0,0,0,44,56,3.2,0.9,3,2,5,1,4,2,9,1,1,,MIL,2025
17.0,MarJon Beauchamp,24.0,SF,26,0,122,0,6,44,51,0,3.6,1.3,5,4,6,1,6,1,17,0,5,,MIL,2025
18.0,Chris Livingston,21.0,SF,21,1,106,0,0,16,57,28,-12.8,-15.5,2,3,3,1,9,0,11,2,5,,MIL,2025
19.0,Stanley Umude,25.0,SG,22,0,86,0,34,57,10,0,-8.3,-10.8,2,0,3,1,2,0,8,0,1,,MIL,2025
20.0,Pete Nance,24.0,PF,6,1,70,0,0,0,3,97,-1.4,-3.8,2,0,4,1,0,0,16,0,0,,MIL,2025
21.0,Jamaree Bouyea,25.0,PG,5,1,62,100,0,0,0,0,-0.3,-2.7,3,4,1,0,1,1,27,0,1,,MIL,2025
22.0,Liam Robbins,25.0,C,13,0,57,0,0,0,0,100,-2.7,-5.1,3,1,5,2,5,0,6,0,3,,MIL,2025
23.0,AJ Johnson,20.0,SG,7,0,44,41,54,6,0,0,10.8,8.6,2,2,0,0,1,0,21,0,3,,MIL,2025
,Team Totals,,,82,82,19758,20,20,20,20,20,2.3,0.2,512,281,754,136,861,103,5175,203,315,,MIL,2025
