Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,37,45,39,43,-0.94,-0.09,-1.03,115.8,116.7,100.5,0.265,0.421,0.547,13.3,26.8,0.209,0.541,10.9,75.2,0.205,Vivint Arena,728240,UTA,2023
Lg Rank,22,9,22,22,22.0,18.0,22.0,10.0,23.0,11.0,14.0,6.0,15.0,25.0,4.0,14.0,13.0,28.0,23.0,11.0,,15,UTA,2023
