Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Shai Gilgeous-Alexander,27.0,PG,68,68,2259,30.8,0.665,0.226,0.465,1.9,11.7,7.0,35.0,2.0,2.3,8.7,33.4,11.1,4.1,15.2,0.323,8.7,3.0,11.7,7.8,"MVP-1,CPOY-1,AS,NBA1",OKC,2026
2.0,Cason Wallace,22.0,SG,77,58,2046,12.1,0.538,0.493,0.116,3.5,8.9,6.3,12.7,3.5,1.3,10.6,14.5,1.0,4.2,5.2,0.122,-2.1,3.3,1.2,1.7,"DPOY-7,DEF2",OKC,2026
3.0,Chet Holmgren,23.0,PF,69,69,1997,21.6,0.653,0.312,0.365,7.4,25.3,16.7,8.6,1.0,6.4,10.6,21.9,4.4,4.7,9.1,0.219,2.4,1.9,4.2,3.1,"DPOY-2,AS,NBA3,DEF1",OKC,2026
4.0,Luguentz Dort,26.0,SF,69,69,1849,8.3,0.524,0.71,0.111,3.4,10.7,7.2,5.9,1.6,1.4,8.9,14.1,0.0,3.0,3.0,0.078,-2.8,0.8,-2.0,0.0,,OKC,2026
5.0,Isaiah Joe,26.0,SG,71,9,1507,15.5,0.657,0.788,0.227,2.5,10.2,6.5,8.6,1.6,0.7,7.0,18.4,3.2,2.4,5.5,0.176,2.0,0.5,2.5,1.7,,OKC,2026
6.0,Ajay Mitchell,23.0,SG,57,16,1473,16.8,0.585,0.298,0.275,3.1,10.6,7.0,20.1,2.3,1.2,10.9,21.8,2.2,2.6,4.8,0.156,0.3,1.6,1.9,1.4,6MOY-5,OKC,2026
7.0,Aaron Wiggins,27.0,SG,65,21,1414,11.7,0.538,0.504,0.134,3.3,11.7,7.6,10.6,2.1,1.9,12.5,19.9,-0.4,2.5,2.1,0.072,-1.7,0.7,-0.9,0.4,,OKC,2026
8.0,Jaylin Williams,23.0,PF,65,11,1277,13.8,0.597,0.727,0.261,2.8,26.6,15.2,16.0,1.2,3.2,14.6,15.6,1.3,2.8,4.1,0.155,0.0,2.8,2.7,1.5,,OKC,2026
9.0,Isaiah Hartenstein,27.0,C,47,46,1137,19.8,0.631,0.024,0.355,14.8,27.0,21.1,20.1,2.0,3.1,19.3,16.1,2.5,2.8,5.3,0.223,1.0,3.2,4.2,1.8,,OKC,2026
10.0,Alex Caruso,31.0,SG,56,0,1020,12.8,0.54,0.603,0.17,3.1,13.0,8.2,14.1,3.4,1.6,13.0,15.7,0.3,2.2,2.5,0.12,-1.4,3.3,1.9,1.0,,OKC,2026
11.0,Jalen Williams,24.0,SG,33,33,936,19.0,0.56,0.173,0.289,3.3,13.9,8.8,29.3,2.0,0.9,11.1,26.2,1.3,1.7,3.0,0.156,1.1,1.0,2.1,1.0,,OKC,2026
12.0,Kenrich Williams,31.0,PF,56,2,855,14.2,0.569,0.436,0.176,7.8,15.6,11.9,12.7,1.8,0.6,11.9,18.3,0.8,1.5,2.3,0.13,-0.1,0.3,0.2,0.5,,OKC,2026
13.0,Jared McCain,21.0,SG,30,2,540,14.0,0.593,0.554,0.137,3.6,8.7,6.2,7.7,1.2,0.5,9.0,23.2,0.4,0.7,1.1,0.101,0.0,-1.0,-0.9,0.1,,OKC,2026
14.0,Branden Carlson,26.0,C,42,4,488,17.7,0.613,0.462,0.14,6.7,20.3,13.8,8.6,0.8,5.4,7.5,18.9,0.8,1.0,1.7,0.171,0.5,0.3,0.8,0.4,,OKC,2026
15.0,Brooks Barnhizer,23.0,SG,40,0,348,7.9,0.451,0.338,0.141,6.2,17.7,12.2,7.8,1.5,1.4,11.7,10.6,-0.1,0.6,0.6,0.082,-4.1,1.0,-3.1,-0.1,,OKC,2026
16.0,Ousmane Dieng,22.0,C,27,0,295,10.0,0.534,0.538,0.066,3.1,12.0,7.7,12.5,0.3,2.3,7.9,14.9,0.2,0.4,0.6,0.098,-1.6,0.2,-1.4,0.1,,OKC,2026
17.0,Chris Youngblood,23.0,SG,32,0,174,10.0,0.505,0.85,0.167,4.5,12.6,8.7,8.2,1.1,1.7,3.0,16.5,0.1,0.3,0.4,0.109,-2.6,-0.3,-2.8,0.0,,OKC,2026
18.0,Nikola TopiÄ,20.0,PG,10,2,160,8.1,0.489,0.294,0.098,4.9,7.8,6.4,36.5,1.5,0.0,32.0,21.2,-0.3,0.2,0.0,-0.014,-5.3,-3.2,-8.4,-0.3,,OKC,2026
19.0,Payton Sandfort,23.0,SF,4,0,63,13.1,0.63,0.654,0.154,1.8,14.9,8.6,0.0,0.8,0.0,3.5,19.8,0.1,0.1,0.2,0.125,-2.5,-3.3,-5.8,-0.1,,OKC,2026
20.0,Buddy Boeheim,26.0,SF,4,0,15,4.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.012,-3.8,-4.5,-8.4,0.0,,OKC,2026
,Team Totals,,,82,82,19853,,0.599,0.426,0.261,,,,,,,,,28.9,38.0,66.9,0.162,0.7,1.7,2.4,22.0,,OKC,2026
