Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,26,56,28,54,-5.51,0.18,-5.33,111.2,116.5,101.7,0.287,0.355,0.527,12.6,23.2,0.217,0.546,11.4,74.1,0.183,American Airlines Center,790821,DAL,2026
Lg Rank,23,7,23,23,23.0,10.0,23.0,27.0,20.0,4.0,6.0,27.0,28.0,13.0,26.0,9.0,19.0,28.0,16.0,2.0,,7,DAL,2026
