Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Paolo Banchero,21.0,PF,80,80,2799,0,0,0,93,7,-0.3,-7.3,114,91,92,21,269,0,1054,51,87,AS,ORL,2024
2.0,Franz Wagner,22.0,SF,72,72,2337,0,4,85,11,0,4.3,6.2,61,48,74,18,143,34,635,34,77,,ORL,2024
3.0,Jalen Suggs,22.0,SG,75,75,2025,14,79,8,0,0,1.0,-1.6,68,33,105,13,65,35,491,16,26,"DPOY-10,DEF2",ORL,2024
4.0,Cole Anthony,23.0,PG,81,0,1817,100,0,0,0,0,1.9,0.3,68,39,88,7,87,11,569,15,32,,ORL,2024
5.0,Moritz Wagner,26.0,C,80,1,1415,0,0,0,1,100,2.5,1.1,19,34,62,33,112,27,235,36,40,,ORL,2024
6.0,Wendell Carter Jr.,24.0,C,55,48,1406,0,0,0,5,95,1.9,0.1,18,17,67,22,56,10,225,12,23,,ORL,2024
7.0,Gary Harris,29.0,SG,54,27,1297,39,59,2,0,0,2.7,1.4,18,4,44,2,12,8,203,3,8,,ORL,2024
8.0,Joe Ingles,36.0,SF,68,0,1169,0,18,76,6,0,5.5,5.2,43,14,32,9,6,4,447,1,5,,ORL,2024
9.0,Anthony Black,20.0,PG,69,33,1164,68,30,2,0,0,-1.3,-4.4,40,7,65,1,33,19,219,8,16,,ORL,2024
10.0,Goga Bitadze,24.0,C,62,33,957,0,0,0,0,100,0.3,-1.9,20,6,49,12,35,1,188,10,16,,ORL,2024
11.0,Jonathan Isaac,26.0,PF,58,2,914,0,0,13,87,0,11.6,12.7,7,10,37,2,39,5,68,11,16,6MOY-9,ORL,2024
12.0,Markelle Fultz,25.0,PG,43,18,910,59,41,0,0,0,0.6,-1.5,29,14,33,5,18,2,291,7,27,,ORL,2024
13.0,Caleb Houstan,21.0,SF,59,13,815,0,28,64,7,0,-1.9,-4.7,8,3,30,1,8,1,79,1,1,,ORL,2024
14.0,Chuma Okeke,25.0,SF,47,8,432,1,61,34,5,0,-8.8,-11.9,8,3,8,1,3,0,52,1,2,,ORL,2024
15.0,Trevelin Queen,26.0,SG,14,0,165,12,59,30,0,0,0.6,-1.2,5,2,8,0,6,1,48,2,0,,ORL,2024
16.0,Admiral Schofield,26.0,PF,23,0,84,0,0,0,52,48,-7.7,-9.7,1,2,5,2,1,2,17,0,3,,ORL,2024
17.0,Jett Howard,20.0,SF,18,0,67,0,0,21,74,5,1.4,-0.3,2,1,1,0,1,0,16,0,0,,ORL,2024
18.0,Kevon Harris,26.0,SG,2,0,6,0,47,53,0,0,11.0,9.2,1,0,2,0,0,0,3,0,0,,ORL,2024
,Team Totals,,,82,82,19779,20,20,20,20,20,1.8,-0.3,530,328,802,149,894,160,4840,208,379,,ORL,2024
