Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,49,33,47,35,2.62,-0.18,2.44,118.4,115.8,99.9,0.27,0.43,0.568,11.5,21.8,0.209,0.539,10.6,77.2,0.189,Fiserv Forum,740850,MIL,2024
Lg Rank,8,21,12,12,11.0,21.0,12.0,6.0,19.0,7.0,4.0,4.0,4.0,9.0,25.0,8.0,9.0,30.0,5.0,13.0,,16,MIL,2024
