G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 25, 2023",7:30p,,Box Score,,Detroit Pistons,W,,103,102,1,0,W 1,19695,2:14,,MIA,2024
2,"Fri, Oct 27, 2023",7:30p,,Box Score,@,Boston Celtics,L,,111,119,1,1,L 1,19156,2:20,,MIA,2024
3,"Sat, Oct 28, 2023",8:00p,,Box Score,@,Minnesota Timberwolves,L,,90,106,1,2,L 2,18024,2:05,,MIA,2024
4,"Mon, Oct 30, 2023",8:00p,,Box Score,@,Milwaukee Bucks,L,,114,122,1,3,L 3,17341,2:24,,MIA,2024
5,"Wed, Nov 1, 2023",7:30p,,Box Score,,Brooklyn Nets,L,,105,109,1,4,L 4,19600,2:14,,MIA,2024
6,"Fri, Nov 3, 2023",8:00p,,Box Score,,Washington Wizards,W,,121,114,2,4,W 1,19660,2:09,In-Season Tournament,MIA,2024
7,"Mon, Nov 6, 2023",7:30p,,Box Score,,Los Angeles Lakers,W,,108,107,3,4,W 2,19725,2:10,,MIA,2024
8,"Wed, Nov 8, 2023",8:00p,,Box Score,@,Memphis Grizzlies,W,,108,102,4,4,W 3,16781,2:28,,MIA,2024
9,"Sat, Nov 11, 2023",7:30p,,Box Score,@,Atlanta Hawks,W,,117,109,5,4,W 4,17722,2:13,,MIA,2024
10,"Sun, Nov 12, 2023",7:00p,,Box Score,@,San Antonio Spurs,W,,118,113,6,4,W 5,18036,2:07,,MIA,2024
11,"Tue, Nov 14, 2023",7:00p,,Box Score,@,Charlotte Hornets,W,,111,105,7,4,W 6,15673,2:14,In-Season Tournament,MIA,2024
12,"Thu, Nov 16, 2023",7:30p,,Box Score,,Brooklyn Nets,W,,122,115,8,4,W 7,19866,2:17,,MIA,2024
13,"Sat, Nov 18, 2023",8:00p,,Box Score,@,Chicago Bulls,L,,97,102,8,5,L 1,18063,2:18,,MIA,2024
14,"Mon, Nov 20, 2023",8:00p,,Box Score,@,Chicago Bulls,W,,118,100,9,5,W 1,19258,2:09,,MIA,2024
15,"Wed, Nov 22, 2023",7:30p,,Box Score,@,Cleveland Cavaliers,W,,129,96,10,5,W 2,19432,2:10,,MIA,2024
