Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Bam Adebayo,26.0,C,71,71,2416,19.8,0.576,0.041,0.381,7.4,27.3,17.3,18.9,1.7,2.7,12.0,24.9,2.9,4.3,7.2,0.144,0.8,1.7,2.4,2.7,"DPOY-3,AS,DEF1",MIA,2024
2.0,Jaime Jaquez Jr.,22.0,SF,75,20,2113,12.9,0.574,0.29,0.251,4.4,11.0,7.6,13.9,1.8,0.9,12.4,18.7,1.4,2.7,4.0,0.092,-2.2,0.3,-1.9,0.1,"ROY-4,6MOY-9",MIA,2024
3.0,Jimmy Butler,34.0,PF,60,60,2042,22.0,0.626,0.183,0.579,5.8,11.9,8.8,23.1,1.9,0.8,9.3,24.0,6.4,2.7,9.1,0.214,3.9,0.7,4.6,3.4,,MIA,2024
4.0,Duncan Robinson,29.0,SF,68,36,1905,12.2,0.612,0.701,0.133,0.9,9.5,5.1,15.1,1.2,0.8,11.7,19.0,1.6,2.0,3.6,0.091,-0.5,-0.4,-0.9,0.6,,MIA,2024
5.0,Caleb Martin,28.0,SF,64,23,1756,10.8,0.531,0.415,0.177,4.7,13.5,9.1,11.8,1.3,1.6,11.3,17.3,0.2,2.2,2.4,0.066,-2.2,0.2,-2.0,0.0,,MIA,2024
6.0,Tyler Herro,24.0,SG,42,40,1407,15.7,0.558,0.453,0.151,1.5,16.5,8.9,22.4,1.1,0.2,10.6,27.8,0.4,1.6,2.0,0.068,1.5,-0.7,0.8,1.0,,MIA,2024
7.0,Haywood Highsmith,27.0,PF,66,26,1366,11.1,0.587,0.584,0.109,5.3,12.1,8.7,7.2,1.9,2.1,9.0,12.4,1.1,1.9,3.1,0.108,-1.8,1.1,-0.7,0.5,,MIA,2024
8.0,Josh Richardson,30.0,SG,43,6,1103,11.4,0.573,0.548,0.156,1.8,10.7,6.2,13.9,1.1,1.2,8.9,16.5,0.9,1.2,2.1,0.093,-1.3,0.0,-1.3,0.2,,MIA,2024
9.0,Kyle Lowry,37.0,PG,37,35,1037,10.9,0.582,0.665,0.174,2.7,11.5,7.0,19.5,1.9,1.4,16.9,13.5,0.8,1.4,2.2,0.1,-2.0,1.3,-0.8,0.3,,MIA,2024
10.0,Terry Rozier,29.0,PG,31,30,975,15.1,0.531,0.396,0.154,2.1,13.1,7.6,23.4,1.6,0.9,7.9,23.8,0.6,1.2,1.9,0.092,0.4,0.3,0.7,0.7,,MIA,2024
11.0,Kevin Love,35.0,PF,55,5,924,18.5,0.597,0.68,0.301,7.2,34.5,20.7,19.0,1.0,1.1,10.6,21.9,1.7,1.6,3.3,0.17,2.7,1.0,3.6,1.3,,MIA,2024
12.0,Nikola JoviÄ,20.0,PF,46,38,896,12.8,0.583,0.58,0.167,3.1,21.3,12.1,14.7,1.4,1.5,12.2,17.1,0.6,1.3,1.9,0.103,-0.9,1.3,0.3,0.5,,MIA,2024
13.0,Thomas Bryant,26.0,C,38,4,441,19.0,0.639,0.148,0.315,10.2,26.2,18.1,8.3,1.1,3.5,11.0,19.3,0.9,0.8,1.6,0.177,-0.6,0.2,-0.4,0.2,,MIA,2024
14.0,Orlando Robinson,23.0,C,36,7,304,14.0,0.596,0.208,0.347,10.4,21.0,15.7,15.8,1.1,2.6,17.8,14.8,0.4,0.5,0.9,0.135,-1.9,0.8,-1.1,0.1,,MIA,2024
15.0,Delon Wright,31.0,PG,14,1,286,12.9,0.52,0.455,0.242,2.4,8.4,5.3,17.6,3.3,1.0,3.9,11.9,0.4,0.5,0.8,0.136,-2.4,2.8,0.3,0.2,,MIA,2024
16.0,Jamal Cain,24.0,PF,26,1,259,11.5,0.544,0.392,0.291,6.5,9.7,8.1,5.6,1.9,1.9,8.2,16.7,0.1,0.3,0.5,0.089,-2.5,0.2,-2.3,0.0,,MIA,2024
17.0,Patty Mills,35.0,PG,13,5,213,7.9,0.448,0.663,0.138,2.1,5.9,4.0,13.4,2.6,0.0,8.6,19.4,-0.2,0.3,0.0,0.009,-5.8,0.5,-5.3,-0.2,,MIA,2024
18.0,Dru Smith,26.0,SG,9,0,131,12.8,0.576,0.515,0.061,5.1,7.0,6.1,15.0,3.4,2.2,12.9,13.2,0.1,0.2,0.3,0.125,-1.8,3.2,1.4,0.1,,MIA,2024
19.0,Cole Swider,24.0,SF,18,0,87,7.1,0.54,0.789,0.053,1.3,7.9,4.6,8.8,0.6,1.1,17.1,24.0,-0.2,0.1,-0.1,-0.05,-2.1,-2.4,-4.5,-0.1,,MIA,2024
20.0,R.J. Hampton,22.0,PG,8,2,76,0.9,0.336,0.571,0.143,3.0,6.0,4.5,13.6,0.0,0.0,16.8,10.5,-0.1,0.0,-0.1,-0.038,-8.1,-1.4,-9.5,-0.1,,MIA,2024
21.0,Alondes Williams,24.0,SG,7,0,16,-7.9,0.296,0.5,0.125,0.0,7.1,3.5,0.0,0.0,6.1,19.2,29.1,-0.1,0.0,-0.1,-0.357,-17.8,-5.4,-23.2,-0.1,,MIA,2024
,Team Totals,,,82,82,19753,,0.578,0.394,0.257,,,,,,,,,19.9,26.8,46.7,0.113,-0.3,0.6,0.2,11.2,,MIA,2024
