Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,39,43,37,45,-1.56,-0.27,-1.83,114.1,115.6,102.8,0.214,0.457,0.553,12.7,22.3,0.173,0.539,10.8,76.6,0.178,United Center,825659,CHI,2025
Lg Rank,18,12,20,20,20.0,22.0,20.0,20.0,18.0,2.0,29.0,5.0,13.0,15.0,28.0,29.0,11.0,29.0,4.0,8.0,,1,CHI,2025
