G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 25, 2023",7:00p,,Box Score,,Washington Wizards,W,,143,120,1,0,W 1,16004,2:07,,IND,2024
2,"Sat, Oct 28, 2023",7:30p,,Box Score,@,Cleveland Cavaliers,W,,125,113,2,0,W 2,19432,2:10,,IND,2024
3,"Mon, Oct 30, 2023",7:00p,,Box Score,,Chicago Bulls,L,,105,112,2,1,L 1,15021,2:26,,IND,2024
4,"Wed, Nov 1, 2023",7:30p,,Box Score,@,Boston Celtics,L,,104,155,2,2,L 2,19156,2:03,,IND,2024
5,"Fri, Nov 3, 2023",7:00p,,Box Score,,Cleveland Cavaliers,W,,121,116,3,2,W 1,16744,2:19,In-Season Tournament,IND,2024
6,"Sat, Nov 4, 2023",7:00p,,Box Score,,Charlotte Hornets,L,,124,125,3,3,L 1,15945,2:32,,IND,2024
7,"Mon, Nov 6, 2023",7:00p,,Box Score,,San Antonio Spurs,W,,152,111,4,3,W 1,15129,2:12,,IND,2024
8,"Wed, Nov 8, 2023",7:00p,,Box Score,,Utah Jazz,W,,134,118,5,3,W 2,14509,2:09,,IND,2024
9,"Thu, Nov 9, 2023",7:00p,,Box Score,,Milwaukee Bucks,W,,126,124,6,3,W 3,14648,2:25,,IND,2024
10,"Sun, Nov 12, 2023",6:00p,,Box Score,@,Philadelphia 76ers,L,,126,137,6,4,L 1,19758,2:06,,IND,2024
11,"Tue, Nov 14, 2023",7:00p,,Box Score,@,Philadelphia 76ers,W,,132,126,7,4,W 1,19774,2:37,In-Season Tournament,IND,2024
12,"Sun, Nov 19, 2023",5:00p,,Box Score,,Orlando Magic,L,,116,128,7,5,L 1,17276,2:26,,IND,2024
13,"Tue, Nov 21, 2023",7:30p,,Box Score,@,Atlanta Hawks,W,,157,152,8,5,W 1,17162,2:18,In-Season Tournament,IND,2024
14,"Wed, Nov 22, 2023",7:30p,,Box Score,,Toronto Raptors,L,,131,132,8,6,L 1,17091,2:19,,IND,2024
15,"Fri, Nov 24, 2023",8:00p,,Box Score,,Detroit Pistons,W,,136,113,9,6,W 1,17274,2:14,In-Season Tournament,IND,2024
16,"Mon, Nov 27, 2023",7:00p,,Box Score,,Portland Trail Blazers,L,,110,114,9,7,L 1,14508,2:29,,IND,2024
17,"Thu, Nov 30, 2023",7:30p,,Box Score,@,Miami Heat,L,,132,142,9,8,L 2,19604,2:33,,IND,2024
18,"Sat, Dec 2, 2023",8:00p,,Box Score,@,Miami Heat,W,,144,129,10,8,W 1,19650,2:17,,IND,2024
19,"Mon, Dec 4, 2023",7:30p,,Box Score,,Boston Celtics,W,,122,112,11,8,W 2,16693,2:14,In-Season Tournament,IND,2024
20,"Thu, Dec 7, 2023",5:00p,,Box Score,@,Milwaukee Bucks,W,,128,119,12,8,W 3,16837,2:27,In-Season Tournament,IND,2024
21,"Mon, Dec 11, 2023",7:00p,,Box Score,@,Detroit Pistons,W,,131,123,13,8,W 4,14988,2:12,,IND,2024
22,"Wed, Dec 13, 2023",8:00p,,Box Score,@,Milwaukee Bucks,L,,126,140,13,9,L 1,17431,2:48,,IND,2024
23,"Fri, Dec 15, 2023",7:00p,,Box Score,@,Washington Wizards,L,,123,137,13,10,L 2,15208,2:16,,IND,2024
24,"Sat, Dec 16, 2023",8:00p,,Box Score,@,Minnesota Timberwolves,L,,109,127,13,11,L 3,18024,2:10,,IND,2024
25,"Mon, Dec 18, 2023",7:00p,,Box Score,,Los Angeles Clippers,L,,127,151,13,12,L 4,16665,2:15,,IND,2024
26,"Wed, Dec 20, 2023",7:00p,,Box Score,,Charlotte Hornets,W,,144,113,14,12,W 1,16761,2:11,,IND,2024
27,"Thu, Dec 21, 2023",8:00p,,Box Score,@,Memphis Grizzlies,L,,103,116,14,13,L 1,18160,2:14,,IND,2024
