G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
60,"Thu, Feb 24, 2022",10:00p,,Box Score,@,Portland Trail Blazers,W,,132,95,43,17,W 1,20098,2:22,,GSW,2022
61,"Sun, Feb 27, 2022",7:30p,,Box Score,,Dallas Mavericks,L,,101,107,43,18,L 1,18064,2:22,,GSW,2022
62,"Tue, Mar 1, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,L,,114,129,43,19,L 2,17136,2:17,,GSW,2022
63,"Thu, Mar 3, 2022",8:30p,,Box Score,@,Dallas Mavericks,L,,113,122,43,20,L 3,20229,2:11,,GSW,2022
64,"Sat, Mar 5, 2022",8:30p,,Box Score,@,Los Angeles Lakers,L,,116,124,43,21,L 4,18997,2:24,,GSW,2022
65,"Mon, Mar 7, 2022",9:00p,,Box Score,@,Denver Nuggets,L,,124,131,43,22,L 5,19542,2:20,,GSW,2022
66,"Tue, Mar 8, 2022",10:00p,,Box Score,,Los Angeles Clippers,W,,112,97,44,22,W 1,18064,2:14,,GSW,2022
67,"Thu, Mar 10, 2022",10:00p,,Box Score,@,Denver Nuggets,W,,113,102,45,22,W 2,19520,2:26,,GSW,2022
68,"Sat, Mar 12, 2022",8:30p,,Box Score,,Milwaukee Bucks,W,,122,109,46,22,W 3,18064,2:15,,GSW,2022
69,"Mon, Mar 14, 2022",10:00p,,Box Score,,Washington Wizards,W,,126,112,47,22,W 4,18064,2:10,,GSW,2022
70,"Wed, Mar 16, 2022",10:00p,,Box Score,,Boston Celtics,L,,88,110,47,23,L 1,18064,2:14,,GSW,2022
71,"Sun, Mar 20, 2022",8:30p,,Box Score,,San Antonio Spurs,L,,108,110,47,24,L 2,18064,2:18,,GSW,2022
72,"Tue, Mar 22, 2022",7:00p,,Box Score,@,Orlando Magic,L,,90,94,47,25,L 3,17164,2:19,,GSW,2022
73,"Wed, Mar 23, 2022",7:30p,,Box Score,@,Miami Heat,W,,118,104,48,25,W 1,19600,2:19,,GSW,2022
74,"Fri, Mar 25, 2022",7:30p,,Box Score,@,Atlanta Hawks,L,,110,121,48,26,L 1,17724,2:08,,GSW,2022
75,"Sun, Mar 27, 2022",6:00p,,Box Score,@,Washington Wizards,L,,115,123,48,27,L 2,20476,2:23,,GSW,2022
76,"Mon, Mar 28, 2022",8:00p,,Box Score,@,Memphis Grizzlies,L,,95,123,48,28,L 3,17011,2:18,,GSW,2022
77,"Wed, Mar 30, 2022",10:00p,,Box Score,,Phoenix Suns,L,,103,107,48,29,L 4,18064,2:30,,GSW,2022
78,"Sat, Apr 2, 2022",8:30p,,Box Score,,Utah Jazz,W,,111,107,49,29,W 1,18064,2:16,,GSW,2022
79,"Sun, Apr 3, 2022",9:00p,,Box Score,@,Sacramento Kings,W,,109,90,50,29,W 2,17583,2:14,,GSW,2022
80,"Thu, Apr 7, 2022",10:00p,,Box Score,,Los Angeles Lakers,W,,128,112,51,29,W 3,18064,2:20,,GSW,2022
81,"Sat, Apr 9, 2022",8:30p,,Box Score,@,San Antonio Spurs,W,,100,94,52,29,W 4,18627,2:16,,GSW,2022
82,"Sun, Apr 10, 2022",9:30p,,Box Score,@,New Orleans Pelicans,W,,128,107,53,29,W 5,16595,2:07,,GSW,2022
