Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,43,39,47,35,2.33,0.02,2.35,116.7,114.5,103.4,0.268,0.406,0.542,11.6,25.4,0.212,0.54,12.8,74.9,0.193,Kaseya Center,808063,MIA,2026
Lg Rank,17,14,13,13,13.0,14.0,13.0,13.0,13.0,1.0,14.0,18.0,18.0,4.0,17.0,14.0,9.0,17.0,8.0,9.0,,3,MIA,2026
