Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,34,48,35,47,-2.56,0.17,-2.39,111.6,114.2,99.3,0.29,0.361,0.532,13.4,23.8,0.227,0.55,13.1,77.7,0.211,Amway Center,728405,ORL,2023
Lg Rank,25,6,24,24,24.0,8.0,24.0,26.0,16.0,13.0,5.0,22.0,23.0,27.0,15.0,5.0,21.0,8.0,4.0,16.0,,14,ORL,2023
