Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Dwayne Bacon,25.0,SG,72,50,1853,3,40,55,2,0,-11.1,-4.5,26,9,44,4,85,5,232,19,39,,ORL,2021
2.0,Nikola VuÄeviÄ,30.0,C,44,44,1500,0,0,0,0,100,-8.6,0.7,33,31,40,9,40,0,420,10,27,AS,ORL,2021
3.0,Terrence Ross,29.0,SG,46,2,1347,15,65,20,1,0,-8.4,0.8,38,19,37,9,55,3,259,13,28,,ORL,2021
4.0,Cole Anthony,20.0,PG,47,34,1273,91,9,0,0,0,-12.1,-5.0,58,38,46,6,52,13,457,13,49,,ORL,2021
5.0,Chuma Okeke,22.0,PF,45,19,1133,0,2,21,77,0,-6.4,3.8,24,8,31,0,19,5,243,5,15,,ORL,2021
6.0,James Ennis III,30.0,SF,41,37,986,3,30,51,16,0,-3.5,7.6,12,13,40,7,40,12,142,9,19,,ORL,2021
7.0,Khem Birch,28.0,C,48,5,952,0,0,0,53,47,-4.4,6.2,6,9,38,5,42,7,132,6,22,,ORL,2021
8.0,Chasson Randle,27.0,PG,41,5,837,94,6,0,0,0,-14.2,-6.9,29,9,38,3,22,5,175,4,13,,ORL,2021
9.0,Michael Carter-Williams,29.0,SG,31,25,800,71,28,1,0,0,-2.7,8.1,33,23,30,8,40,28,311,14,21,,ORL,2021
10.0,Evan Fournier,28.0,SF,26,26,787,1,20,75,4,0,-4.2,6.2,23,22,26,3,51,5,229,13,22,,ORL,2021
11.0,Aaron Gordon,25.0,PF,25,25,736,0,0,10,90,0,-2.1,8.7,38,12,21,10,44,2,246,6,17,,ORL,2021
12.0,Mo Bamba,22.0,C,46,5,725,0,0,0,0,100,-13.4,-5.6,10,12,57,10,34,3,84,9,18,,ORL,2021
13.0,R.J. Hampton,19.0,SG,26,1,655,14,76,9,1,0,-14.5,-6.9,28,10,19,2,33,1,173,6,15,,ORL,2021
14.0,Gary Clark,26.0,SF,35,11,637,0,3,41,56,0,-7.9,1.3,13,0,25,0,4,4,74,2,5,,ORL,2021
15.0,Wendell Carter Jr.,21.0,C,22,19,583,0,0,0,20,80,-12.3,-4.1,8,10,26,6,32,2,84,11,12,,ORL,2021
16.0,Gary Harris,26.0,SG,20,19,499,0,78,22,0,0,-18.0,-10.6,14,5,18,2,22,1,113,4,19,,ORL,2021
17.0,Al-Farouq Aminu,30.0,PF,17,14,367,0,0,36,64,0,-11.5,-2.9,14,4,10,4,11,1,70,6,5,,ORL,2021
18.0,Moritz Wagner,23.0,C,11,10,286,0,0,0,34,66,-20.8,-12.9,4,3,13,4,14,5,29,0,6,,ORL,2021
19.0,Ignas Brazdeikis,22.0,SF,8,0,234,0,0,19,81,0,-5.8,3.4,3,2,13,4,4,1,36,0,7,,ORL,2021
20.0,Markelle Fultz,22.0,PG,8,8,215,93,6,1,0,0,-4.9,4.3,9,6,10,3,8,1,103,5,7,,ORL,2021
21.0,Jordan Bone,23.0,PG,14,0,196,100,0,0,0,0,-15.8,-7.2,2,0,2,0,0,2,44,0,0,,ORL,2021
22.0,Donta Hall,23.0,PF,13,0,179,0,0,0,32,68,-2.3,7.0,5,1,12,2,14,2,29,4,2,,ORL,2021
23.0,Sindarius Thornwell,26.0,SG,7,0,144,0,12,88,0,0,-7.8,1.2,0,1,5,1,1,2,42,0,2,,ORL,2021
24.0,Robert Franks,24.0,PF,7,0,101,0,0,0,85,15,-14.4,-5.6,0,1,6,0,6,2,12,1,1,,ORL,2021
25.0,Karim ManÃ©,20.0,PG,10,0,88,16,53,31,0,0,-12.4,-3.6,1,1,6,0,3,0,10,1,7,,ORL,2021
26.0,Frank Mason III,26.0,PG,4,1,79,100,0,0,0,0,-10.1,-1.1,4,0,3,1,4,0,25,1,5,,ORL,2021
27.0,Devin Cannady,24.0,PG,8,0,74,100,0,0,0,0,-12.7,-3.8,0,2,3,0,1,0,3,0,0,,ORL,2021
28.0,Otto Porter Jr.,27.0,PF,3,0,66,0,0,17,83,0,10.5,19.8,0,0,2,0,2,0,13,1,1,,ORL,2021
,Team Totals,,,72,72,17332,20,20,20,20,20,-9.0,-0.1,435,251,621,103,683,112,3790,163,384,,ORL,2021
