G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",8:00p,,Box Score,,San Antonio Spurs,L,,119,131,0,1,L 1,,2:08,,MEM,2021
2,"Sat, Dec 26, 2020",5:00p,,Box Score,,Atlanta Hawks,L,,112,122,0,2,L 2,,2:17,,MEM,2021
3,"Mon, Dec 28, 2020",7:30p,,Box Score,@,Brooklyn Nets,W,OT,116,111,1,2,W 1,,2:23,,MEM,2021
4,"Wed, Dec 30, 2020",7:30p,,Box Score,@,Boston Celtics,L,,107,126,1,3,L 1,,2:03,,MEM,2021
5,"Fri, Jan 1, 2021",7:00p,,Box Score,@,Charlotte Hornets,W,,108,93,2,3,W 1,,2:04,,MEM,2021
6,"Sun, Jan 3, 2021",6:00p,,Box Score,,Los Angeles Lakers,L,,94,108,2,4,L 1,,2:07,,MEM,2021
7,"Tue, Jan 5, 2021",8:00p,,Box Score,,Los Angeles Lakers,L,,92,94,2,5,L 2,,2:13,,MEM,2021
8,"Thu, Jan 7, 2021",8:00p,,Box Score,,Cleveland Cavaliers,L,,90,94,2,6,L 3,,2:04,,MEM,2021
9,"Fri, Jan 8, 2021",8:00p,,Box Score,,Brooklyn Nets,W,,115,110,3,6,W 1,,2:13,,MEM,2021
10,"Mon, Jan 11, 2021",7:00p,,Box Score,@,Cleveland Cavaliers,W,,101,91,4,6,W 2,1944,2:19,,MEM,2021
11,"Wed, Jan 13, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,W,,118,107,5,6,W 3,,2:13,,MEM,2021
12,"Sat, Jan 16, 2021",8:00p,,Box Score,,Philadelphia 76ers,W,,106,104,6,6,W 4,206,2:16,,MEM,2021
13,"Mon, Jan 18, 2021",5:00p,,Box Score,,Phoenix Suns,W,,108,104,7,6,W 5,204,2:18,,MEM,2021
14,"Sat, Jan 30, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,,129,112,8,6,W 6,,2:09,,MEM,2021
15,"Mon, Feb 1, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,,133,102,9,6,W 7,,2:02,,MEM,2021
16,"Tue, Feb 2, 2021",8:00p,,Box Score,@,Indiana Pacers,L,,116,134,9,7,L 1,,2:16,,MEM,2021
17,"Thu, Feb 4, 2021",9:00p,,Box Score,,Houston Rockets,L,,103,115,9,8,L 2,1762,2:12,,MEM,2021
18,"Sat, Feb 6, 2021",9:00p,,Box Score,@,New Orleans Pelicans,L,,109,118,9,9,L 3,1440,2:06,,MEM,2021
19,"Mon, Feb 8, 2021",8:00p,,Box Score,,Toronto Raptors,L,,113,128,9,10,L 4,1844,2:22,,MEM,2021
20,"Wed, Feb 10, 2021",8:00p,,Box Score,,Charlotte Hornets,W,,130,114,10,10,W 1,1830,2:09,,MEM,2021
21,"Fri, Feb 12, 2021",10:00p,,Box Score,@,Los Angeles Lakers,L,,105,115,10,11,L 1,,2:25,,MEM,2021
22,"Sun, Feb 14, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,124,110,11,11,W 1,,2:14,,MEM,2021
23,"Tue, Feb 16, 2021",8:00p,,Box Score,,New Orleans Pelicans,L,,113,144,11,12,L 1,1982,2:11,,MEM,2021
24,"Wed, Feb 17, 2021",9:00p,,Box Score,,Oklahoma City Thunder,W,,122,113,12,12,W 1,,2:16,,MEM,2021
25,"Fri, Feb 19, 2021",8:00p,,Box Score,,Detroit Pistons,W,,109,95,13,12,W 2,1795,2:10,,MEM,2021
26,"Sat, Feb 20, 2021",9:00p,,Box Score,,Phoenix Suns,L,,97,128,13,13,L 1,1994,1:57,,MEM,2021
27,"Mon, Feb 22, 2021",8:30p,,Box Score,@,Dallas Mavericks,L,,92,102,13,14,L 2,2099,2:08,,MEM,2021
28,"Thu, Feb 25, 2021",8:00p,,Box Score,,Los Angeles Clippers,W,,122,94,14,14,W 1,1896,2:00,,MEM,2021
29,"Fri, Feb 26, 2021",8:00p,,Box Score,,Los Angeles Clippers,L,,99,119,14,15,L 1,2039,2:09,,MEM,2021
30,"Sun, Feb 28, 2021",8:00p,,Box Score,@,Houston Rockets,W,,133,84,15,15,W 1,3284,2:22,,MEM,2021
31,"Tue, Mar 2, 2021",7:00p,,Box Score,@,Washington Wizards,W,,125,111,16,15,W 2,,2:12,,MEM,2021
32,"Thu, Mar 4, 2021",8:00p,,Box Score,,Milwaukee Bucks,L,,111,112,16,16,L 1,1961,2:20,,MEM,2021
33,"Wed, Mar 10, 2021",8:00p,,Box Score,,Washington Wizards,W,,127,112,17,16,W 1,1912,2:14,,MEM,2021
34,"Fri, Mar 12, 2021",8:00p,,Box Score,,Denver Nuggets,L,,102,103,17,17,L 1,2160,2:02,,MEM,2021
35,"Sun, Mar 14, 2021",2:00p,,Box Score,@,Oklahoma City Thunder,L,,122,128,17,18,L 2,,2:16,,MEM,2021
36,"Mon, Mar 15, 2021",10:00p,,Box Score,@,Phoenix Suns,L,,99,122,17,19,L 3,3188,2:01,,MEM,2021
37,"Wed, Mar 17, 2021",9:00p,,Box Score,,Miami Heat,W,,89,85,18,19,W 1,2217,2:16,,MEM,2021
38,"Fri, Mar 19, 2021",8:00p,,Box Score,,Golden State Warriors,L,,103,116,18,20,L 1,2716,2:13,,MEM,2021
39,"Sat, Mar 20, 2021",8:00p,,Box Score,,Golden State Warriors,W,,111,103,19,20,W 1,,2:17,,MEM,2021
40,"Mon, Mar 22, 2021",9:00p,,Box Score,,Boston Celtics,W,OT,132,126,20,20,W 2,2319,2:18,,MEM,2021
41,"Wed, Mar 24, 2021",8:00p,,Box Score,@,Oklahoma City Thunder,W,,116,107,21,20,W 3,,1:55,,MEM,2021
42,"Fri, Mar 26, 2021",9:00p,,Box Score,@,Utah Jazz,L,,114,117,21,21,L 1,5546,2:10,,MEM,2021
43,"Sat, Mar 27, 2021",9:00p,,Box Score,@,Utah Jazz,L,,110,126,21,22,L 2,5546,2:09,,MEM,2021
44,"Mon, Mar 29, 2021",8:00p,,Box Score,@,Houston Rockets,W,,120,110,22,22,W 1,3319,2:15,,MEM,2021
45,"Wed, Mar 31, 2021",8:00p,,Box Score,,Utah Jazz,L,,107,111,22,23,L 1,2314,2:20,,MEM,2021
46,"Fri, Apr 2, 2021",8:00p,,Box Score,,Minnesota Timberwolves,W,,120,108,23,23,W 1,2987,2:06,,MEM,2021
47,"Sun, Apr 4, 2021",7:00p,,Box Score,@,Philadelphia 76ers,W,,116,100,24,23,W 2,4094,2:10,,MEM,2021
48,"Tue, Apr 6, 2021",8:00p,,Box Score,@,Miami Heat,W,,124,112,25,23,W 3,,2:07,,MEM,2021
49,"Wed, Apr 7, 2021",8:00p,,Box Score,@,Atlanta Hawks,W,,131,113,26,23,W 4,2774,2:02,,MEM,2021
50,"Fri, Apr 9, 2021",7:30p,,Box Score,@,New York Knicks,L,OT,129,133,26,24,L 1,1912,2:41,,MEM,2021
