G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Thu, Oct 21, 2021",7:30p,,Box Score,,Dallas Mavericks,W,,113,87,1,0,W 1,17162,2:08,,ATL,2022
2,"Sat, Oct 23, 2021",6:00p,,Box Score,@,Cleveland Cavaliers,L,,95,101,1,1,L 1,16846,2:14,,ATL,2022
3,"Mon, Oct 25, 2021",7:30p,,Box Score,,Detroit Pistons,W,,122,104,2,1,W 1,14209,2:04,,ATL,2022
4,"Wed, Oct 27, 2021",7:30p,,Box Score,@,New Orleans Pelicans,W,,102,99,3,1,W 2,15541,2:16,,ATL,2022
5,"Thu, Oct 28, 2021",7:00p,,Box Score,@,Washington Wizards,L,,111,122,3,2,L 1,13653,2:16,,ATL,2022
6,"Sat, Oct 30, 2021",7:30p,,Box Score,@,Philadelphia 76ers,L,,94,122,3,3,L 2,20031,2:10,,ATL,2022
7,"Mon, Nov 1, 2021",7:30p,,Box Score,,Washington Wizards,W,,118,111,4,3,W 1,14632,2:12,,ATL,2022
8,"Wed, Nov 3, 2021",7:30p,,Box Score,@,Brooklyn Nets,L,,108,117,4,4,L 1,17323,2:05,,ATL,2022
9,"Thu, Nov 4, 2021",7:30p,,Box Score,,Utah Jazz,L,,98,116,4,5,L 2,16590,2:12,,ATL,2022
10,"Sat, Nov 6, 2021",10:00p,,Box Score,@,Phoenix Suns,L,,117,121,4,6,L 3,15412,2:11,,ATL,2022
11,"Mon, Nov 8, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,113,127,4,7,L 4,18064,2:17,,ATL,2022
12,"Tue, Nov 9, 2021",9:00p,,Box Score,@,Utah Jazz,L,,98,110,4,8,L 5,18306,2:06,,ATL,2022
13,"Fri, Nov 12, 2021",9:00p,,Box Score,@,Denver Nuggets,L,,96,105,4,9,L 6,16849,2:07,,ATL,2022
14,"Sun, Nov 14, 2021",6:00p,,Box Score,,Milwaukee Bucks,W,,120,100,5,9,W 1,16901,2:04,,ATL,2022
15,"Mon, Nov 15, 2021",7:30p,,Box Score,,Orlando Magic,W,,129,111,6,9,W 2,13061,2:11,,ATL,2022
16,"Wed, Nov 17, 2021",7:30p,,Box Score,,Boston Celtics,W,,110,99,7,9,W 3,16445,2:02,,ATL,2022
17,"Sat, Nov 20, 2021",7:30p,,Box Score,,Charlotte Hornets,W,,115,105,8,9,W 4,17320,2:08,,ATL,2022
18,"Mon, Nov 22, 2021",7:30p,,Box Score,,Oklahoma City Thunder,W,,113,101,9,9,W 5,15806,1:58,,ATL,2022
19,"Wed, Nov 24, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,,124,106,10,9,W 6,13161,1:57,,ATL,2022
20,"Fri, Nov 26, 2021",8:00p,,Box Score,@,Memphis Grizzlies,W,,132,100,11,9,W 7,16622,2:03,,ATL,2022
21,"Sat, Nov 27, 2021",7:30p,,Box Score,,New York Knicks,L,,90,99,11,10,L 1,17287,2:02,,ATL,2022
22,"Wed, Dec 1, 2021",7:00p,,Box Score,@,Indiana Pacers,W,,114,111,12,10,W 1,12656,2:08,,ATL,2022
23,"Fri, Dec 3, 2021",7:30p,,Box Score,,Philadelphia 76ers,L,,96,98,12,11,L 1,17092,2:25,,ATL,2022
24,"Sun, Dec 5, 2021",6:00p,,Box Score,,Charlotte Hornets,L,,127,130,12,12,L 2,16383,2:06,,ATL,2022
25,"Mon, Dec 6, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,W,,121,110,13,12,W 1,15736,2:05,,ATL,2022
26,"Fri, Dec 10, 2021",7:30p,,Box Score,,Brooklyn Nets,L,,105,113,13,13,L 1,17074,2:21,,ATL,2022
27,"Mon, Dec 13, 2021",7:30p,,Box Score,,Houston Rockets,L,,126,132,13,14,L 2,14456,2:23,,ATL,2022
28,"Wed, Dec 15, 2021",7:00p,,Box Score,@,Orlando Magic,W,,111,99,14,14,W 1,13576,2:04,,ATL,2022
29,"Fri, Dec 17, 2021",7:30p,,Box Score,,Denver Nuggets,L,,115,133,14,15,L 1,16114,2:14,,ATL,2022
30,"Wed, Dec 22, 2021",7:30p,,Box Score,,Orlando Magic,L,,98,104,14,16,L 2,15299,2:14,,ATL,2022
31,"Thu, Dec 23, 2021",7:00p,,Box Score,@,Philadelphia 76ers,W,,98,96,15,16,W 1,20408,2:15,,ATL,2022
32,"Sat, Dec 25, 2021",12:00p,,Box Score,@,New York Knicks,L,,87,101,15,17,L 1,19812,2:15,,ATL,2022
33,"Mon, Dec 27, 2021",7:30p,,Box Score,,Chicago Bulls,L,,118,130,15,18,L 2,17049,2:06,,ATL,2022
34,"Wed, Dec 29, 2021",8:00p,,Box Score,@,Chicago Bulls,L,,117,131,15,19,L 3,21372,2:19,,ATL,2022
35,"Fri, Dec 31, 2021",7:30p,,Box Score,@,Cleveland Cavaliers,W,,121,118,16,19,W 1,17745,2:16,,ATL,2022
36,"Mon, Jan 3, 2022",10:00p,,Box Score,@,Portland Trail Blazers,L,,131,136,16,20,L 1,15091,2:14,,ATL,2022
37,"Wed, Jan 5, 2022",10:00p,,Box Score,@,Sacramento Kings,W,,108,102,17,20,W 1,13104,2:16,,ATL,2022
38,"Fri, Jan 7, 2022",10:00p,,Box Score,@,Los Angeles Lakers,L,,118,134,17,21,L 1,18997,2:20,,ATL,2022
39,"Sun, Jan 9, 2022",3:30p,,Box Score,@,Los Angeles Clippers,L,,93,106,17,22,L 2,14836,1:59,,ATL,2022
40,"Wed, Jan 12, 2022",7:30p,,Box Score,,Miami Heat,L,,91,115,17,23,L 3,15355,2:07,,ATL,2022
41,"Fri, Jan 14, 2022",8:00p,,Box Score,@,Miami Heat,L,,118,124,17,24,L 4,19600,2:26,,ATL,2022
42,"Sat, Jan 15, 2022",7:30p,,Box Score,,New York Knicks,L,,108,117,17,25,L 5,16414,2:12,,ATL,2022
