Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,51,31,51,31,4.1,-0.51,3.59,118.5,114.3,96.7,0.232,0.382,0.556,11.9,26.0,0.186,0.549,13.1,74.5,0.176,Madison Square Garden (IV),811794,NYK,2025
Lg Rank,5,26,8,8,8.0,26.0,9.0,5.0,14.0,26.0,23.0,28.0,9.0,7.0,12.0,20.0,22.0,13.0,19.0,6.0,,3,NYK,2025
