Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jayson Tatum,22.0,SF,64,64,2290,0,3,59,37,0,2.8,5.3,86,41,42,25,139,4,696,31,62,AS,BOS,2021
2.0,Jaylen Brown,24.0,SG,58,58,1999,1,51,47,1,0,1.2,0.6,56,63,58,21,114,7,464,34,62,AS,BOS,2021
3.0,Marcus Smart,26.0,PG,48,45,1581,45,55,0,0,0,2.7,3.3,60,20,56,7,64,31,658,8,10,,BOS,2021
4.0,Kemba Walker,30.0,PG,43,43,1369,100,0,0,0,0,2.5,2.6,55,24,32,2,58,29,514,15,49,,BOS,2021
5.0,Tristan Thompson,29.0,C,54,43,1287,0,0,0,29,71,0.9,0.0,19,15,68,14,51,2,165,15,31,,BOS,2021
6.0,Payton Pritchard,23.0,SG,66,4,1268,42,54,5,0,0,0.3,-1.0,25,10,48,3,21,6,286,3,21,,BOS,2021
7.0,Grant Williams,22.0,PF,63,9,1138,0,0,9,83,7,-1.9,-4.2,25,14,62,13,16,14,166,5,15,,BOS,2021
8.0,Daniel Theis,28.0,C,42,37,1027,0,0,0,0,100,1.9,1.4,18,7,65,13,25,7,162,5,14,,BOS,2021
9.0,Robert Williams,23.0,C,52,13,985,0,0,0,8,92,0.3,-0.9,28,9,72,9,37,1,233,11,8,,BOS,2021
10.0,Semi Ojeleye,26.0,PF,56,15,950,0,0,3,94,3,0.3,-0.9,8,2,34,4,15,11,86,4,10,,BOS,2021
11.0,Aaron Nesmith,21.0,SF,46,1,669,0,21,61,18,0,-0.3,-1.5,10,7,48,1,9,6,54,1,12,,BOS,2021
12.0,Jeff Teague,32.0,PG,34,5,616,86,14,0,0,0,2.8,2.2,24,12,20,1,28,2,165,4,10,,BOS,2021
13.0,Evan Fournier,28.0,SF,16,10,472,0,26,60,14,0,2.2,1.4,12,5,25,1,7,2,123,4,6,,BOS,2021
14.0,Javonte Green,27.0,SF,25,2,345,1,36,55,8,0,-4.6,-6.2,9,3,13,0,15,3,28,4,3,,BOS,2021
15.0,Romeo Langford,21.0,SG,18,4,283,3,65,30,2,0,-10.9,-12.9,7,2,15,0,7,8,29,2,5,,BOS,2021
16.0,Carsen Edwards,22.0,SG,31,1,276,28,67,6,0,0,-5.2,-6.7,3,2,13,0,7,3,37,2,5,,BOS,2021
17.0,Luke Kornet,25.0,C,18,2,254,0,0,0,0,100,6.6,6.1,4,2,13,0,2,1,50,2,1,,BOS,2021
18.0,Tremont Waters,23.0,PG,26,3,238,100,0,0,0,0,-2.7,-3.9,24,3,6,0,6,0,144,0,5,,BOS,2021
19.0,Jabari Parker,25.0,PF,10,0,138,0,0,0,48,52,-0.1,-1.1,3,2,4,1,7,1,24,1,0,,BOS,2021
20.0,Tacko Fall,25.0,C,19,0,136,0,0,0,0,100,11.6,11.1,1,2,14,2,8,0,9,1,3,,BOS,2021
21.0,Moritz Wagner,23.0,C,9,1,61,0,0,0,21,79,-17.5,-18.8,1,3,4,3,1,1,15,0,2,,BOS,2021
,Team Totals,,,72,72,17382,20,20,20,20,20,0.9,0.6,478,248,712,120,637,139,4108,152,334,,BOS,2021
