G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Thu, Oct 21, 2021",7:30p,,Box Score,@,Atlanta Hawks,L,,87,113,0,1,L 1,17162,2:08,,DAL,2022
2,"Sat, Oct 23, 2021",7:30p,,Box Score,@,Toronto Raptors,W,,103,95,1,1,W 1,19800,2:13,,DAL,2022
3,"Tue, Oct 26, 2021",8:30p,,Box Score,,Houston Rockets,W,,116,106,2,1,W 2,19337,2:11,,DAL,2022
4,"Thu, Oct 28, 2021",8:30p,,Box Score,,San Antonio Spurs,W,,104,99,3,1,W 3,19228,2:07,,DAL,2022
5,"Fri, Oct 29, 2021",10:00p,,Box Score,@,Denver Nuggets,L,,75,106,3,2,L 1,18315,2:17,,DAL,2022
6,"Sun, Oct 31, 2021",3:30p,,Box Score,,Sacramento Kings,W,,105,99,4,2,W 1,19231,2:07,,DAL,2022
7,"Tue, Nov 2, 2021",7:30p,,Box Score,,Miami Heat,L,,110,125,4,3,L 1,19255,2:21,,DAL,2022
8,"Wed, Nov 3, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,,109,108,5,3,W 1,16356,2:26,,DAL,2022
9,"Sat, Nov 6, 2021",8:30p,,Box Score,,Boston Celtics,W,,107,104,6,3,W 2,20052,2:07,,DAL,2022
10,"Mon, Nov 8, 2021",8:30p,,Box Score,,New Orleans Pelicans,W,,108,92,7,3,W 3,19231,2:05,,DAL,2022
11,"Wed, Nov 10, 2021",8:00p,,Box Score,@,Chicago Bulls,L,,107,117,7,4,L 1,20910,2:08,,DAL,2022
12,"Fri, Nov 12, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,,123,109,8,4,W 1,13425,2:04,,DAL,2022
13,"Mon, Nov 15, 2021",8:00p,,Box Score,,Denver Nuggets,W,,111,101,9,4,W 2,19797,2:08,,DAL,2022
14,"Wed, Nov 17, 2021",10:00p,,Box Score,@,Phoenix Suns,L,,98,105,9,5,L 1,14838,2:05,,DAL,2022
15,"Fri, Nov 19, 2021",10:00p,,Box Score,@,Phoenix Suns,L,,104,112,9,6,L 2,17071,2:14,,DAL,2022
16,"Sun, Nov 21, 2021",3:30p,,Box Score,@,Los Angeles Clippers,L,,91,97,9,7,L 3,17149,2:14,,DAL,2022
17,"Tue, Nov 23, 2021",10:30p,,Box Score,@,Los Angeles Clippers,W,OT,112,104,10,7,W 1,17067,2:42,,DAL,2022
