Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Miles Bridges,23.0,PF,80,80,2837,0,0,21,69,10,2.2,5.8,76,40,90,19,161,18,754,38,62,,CHO,2022
2.0,Terry Rozier,27.0,SG,73,73,2458,31,69,0,0,0,1.2,1.6,60,22,62,7,71,25,795,29,46,,CHO,2022
3.0,LaMelo Ball,20.0,PG,75,75,2422,94,6,0,0,0,1.2,1.7,156,39,84,17,91,15,1338,23,51,AS,CHO,2022
4.0,Kelly Oubre Jr.,26.0,SF,76,13,1999,1,33,61,6,0,-0.5,-2.1,26,32,79,4,96,17,198,28,43,6MOY-7,CHO,2022
5.0,Cody Martin,26.0,SF,71,11,1866,6,65,28,1,0,0.5,0.0,34,17,49,4,48,33,437,13,28,,CHO,2022
6.0,Mason Plumlee,31.0,C,73,73,1793,0,0,0,0,100,1.2,1.2,56,19,117,18,86,6,553,17,29,,CHO,2022
7.0,P.J. Washington,23.0,C,65,28,1768,0,0,0,47,53,2.9,4.2,48,22,87,10,39,4,365,7,25,,CHO,2022
8.0,Gordon Hayward,31.0,SF,49,48,1564,0,3,78,18,0,-0.2,-1.2,42,22,35,15,67,8,445,17,27,,CHO,2022
9.0,Jalen McDaniels,24.0,SF,55,2,895,0,1,32,64,2,2.7,2.9,10,16,44,3,34,8,142,6,5,,CHO,2022
10.0,Montrezl Harrell,28.0,C,25,0,524,0,0,0,7,93,4.2,4.2,11,8,22,2,49,5,119,17,17,6MOY-9,CHO,2022
11.0,Ish Smith,33.0,PG,37,1,511,100,0,0,0,0,-8.7,-10.6,21,11,20,1,8,4,227,3,10,,CHO,2022
12.0,Nick Richards,24.0,C,50,5,367,0,0,0,0,100,-12.3,-14.1,6,5,17,9,21,5,32,7,8,,CHO,2022
13.0,James Bouknight,21.0,SG,31,0,304,30,58,12,0,0,-7.7,-8.9,3,6,12,2,12,4,62,2,17,,CHO,2022
14.0,JT Thor,19.0,PF,33,0,262,0,3,30,53,14,0.4,-0.1,5,3,15,1,10,1,49,4,2,,CHO,2022
15.0,Isaiah Thomas,32.0,PG,17,0,219,100,0,0,0,0,1.9,1.5,6,2,7,1,5,0,57,1,7,,CHO,2022
16.0,Kai Jones,21.0,C,21,0,63,0,0,9,50,41,-7.8,-8.4,2,2,3,0,3,0,9,0,0,,CHO,2022
17.0,Vernon Carey Jr.,20.0,C,4,1,17,0,0,0,34,66,-56.1,-56.8,1,0,1,0,2,0,0,1,0,,CHO,2022
18.0,Scottie Lewis,21.0,SG,2,0,7,33,67,0,0,0,-26.7,-27.3,0,0,0,0,0,0,2,0,0,,CHO,2022
19.0,Arnoldas Kulboka,24.0,SF,2,0,5,0,0,49,51,0,-90.0,-90.7,0,0,1,0,0,0,0,0,0,,CHO,2022
,Team Totals,,,82,82,19881,20,20,20,20,20,0.5,0.9,563,266,745,113,803,153,5584,213,377,,CHO,2022
