G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",7:00p,,Box Score,@,Cleveland Cavaliers,L,,114,121,0,1,L 1,300,2:11,,CHO,2021
2,"Sat, Dec 26, 2020",7:00p,,Box Score,,Oklahoma City Thunder,L,,107,109,0,2,L 2,,2:22,,CHO,2021
3,"Sun, Dec 27, 2020",7:00p,,Box Score,,Brooklyn Nets,W,,106,104,1,2,W 1,,2:11,,CHO,2021
4,"Wed, Dec 30, 2020",8:30p,,Box Score,@,Dallas Mavericks,W,,118,99,2,2,W 2,,2:20,,CHO,2021
5,"Fri, Jan 1, 2021",7:00p,,Box Score,,Memphis Grizzlies,L,,93,108,2,3,L 1,,2:04,,CHO,2021
6,"Sat, Jan 2, 2021",7:00p,,Box Score,@,Philadelphia 76ers,L,,112,127,2,4,L 2,,2:15,,CHO,2021
7,"Mon, Jan 4, 2021",7:00p,,Box Score,@,Philadelphia 76ers,L,,101,118,2,5,L 3,,2:07,,CHO,2021
8,"Wed, Jan 6, 2021",7:30p,,Box Score,@,Atlanta Hawks,W,,102,94,3,5,W 1,,2:14,,CHO,2021
9,"Fri, Jan 8, 2021",7:30p,,Box Score,@,New Orleans Pelicans,W,,118,110,4,5,W 2,750,2:20,,CHO,2021
10,"Sat, Jan 9, 2021",7:00p,,Box Score,,Atlanta Hawks,W,,113,105,5,5,W 3,,2:10,,CHO,2021
11,"Mon, Jan 11, 2021",7:00p,,Box Score,,New York Knicks,W,,109,88,6,5,W 4,,2:10,,CHO,2021
12,"Wed, Jan 13, 2021",7:00p,,Box Score,,Dallas Mavericks,L,,93,104,6,6,L 1,,2:02,,CHO,2021
13,"Thu, Jan 14, 2021",7:30p,,Box Score,@,Toronto Raptors,L,,108,111,6,7,L 2,,2:05,,CHO,2021
