Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Coby White,24.0,SG,74,73,2450,15.5,0.601,0.521,0.274,1.1,10.4,5.8,19.5,1.3,0.6,12.4,24.4,3.0,1.5,4.5,0.088,0.5,-1.4,-0.9,0.7,,CHI,2025
2.0,Nikola VuÄeviÄ,34.0,C,73,72,2278,20.3,0.611,0.309,0.144,8.3,25.2,16.9,17.1,1.2,2.0,9.7,22.4,4.7,2.6,7.3,0.153,2.5,0.1,2.6,2.7,,CHI,2025
3.0,Josh Giddey,22.0,PG,70,69,2117,18.1,0.57,0.348,0.281,6.4,21.4,14.0,32.9,1.9,1.8,18.4,21.7,2.8,2.5,5.3,0.121,1.9,1.1,3.0,2.7,,CHI,2025
4.0,Patrick Williams,23.0,PF,63,36,1576,9.0,0.512,0.527,0.161,2.9,12.7,7.9,10.3,1.4,1.8,13.5,16.9,-0.9,1.3,0.4,0.012,-3.0,-0.7,-3.7,-0.7,,CHI,2025
5.0,Matas Buzelis,20.0,SF,80,31,1511,12.5,0.571,0.479,0.195,3.9,15.2,9.6,7.2,0.9,4.3,10.9,18.7,0.5,1.4,1.9,0.06,-2.0,-0.5,-2.5,-0.2,ROY-7,CHI,2025
6.0,Zach LaVine,29.0,SF,42,42,1432,18.4,0.637,0.43,0.256,0.9,13.7,7.4,20.5,1.3,0.6,13.3,26.6,2.0,1.0,3.0,0.101,2.7,-1.0,1.6,1.3,,CHI,2025
7.0,Ayo Dosunmu,25.0,SG,46,26,1394,12.8,0.585,0.421,0.176,2.0,10.0,6.1,20.2,1.4,1.1,12.5,16.6,1.6,1.0,2.5,0.087,-1.4,-0.2,-1.6,0.1,,CHI,2025
8.0,Julian Phillips,21.0,SF,79,5,1123,10.2,0.571,0.533,0.265,6.4,9.4,7.9,4.4,1.6,1.5,7.8,12.9,1.0,0.8,1.9,0.08,-2.6,-0.4,-3.0,-0.3,,CHI,2025
9.0,Dalen Terry,22.0,SG,73,5,987,9.6,0.546,0.388,0.257,4.1,9.0,6.6,12.7,2.1,1.3,15.1,14.9,0.2,0.8,1.1,0.052,-4.0,0.2,-3.8,-0.5,,CHI,2025
10.0,Jalen Smith,24.0,C,64,2,962,18.7,0.586,0.544,0.218,9.9,28.7,19.5,9.7,0.8,4.0,7.6,21.0,1.7,1.3,2.9,0.146,1.5,-0.6,0.9,0.7,,CHI,2025
11.0,Kevin Huerter,26.0,SG,26,16,780,12.0,0.566,0.633,0.071,1.5,9.8,5.7,14.4,1.8,0.8,9.0,17.8,0.5,0.6,1.1,0.066,-1.2,-0.3,-1.5,0.1,,CHI,2025
12.0,Lonzo Ball,27.0,PG,35,14,777,12.2,0.524,0.802,0.111,3.4,12.3,8.0,18.9,2.8,1.9,13.9,15.9,0.3,0.9,1.2,0.075,-1.5,1.7,0.2,0.4,,CHI,2025
13.0,Talen Horton-Tucker,24.0,SG,58,0,724,13.8,0.567,0.419,0.337,2.8,11.5,7.2,16.1,1.4,1.3,10.7,21.6,0.6,0.5,1.1,0.075,-1.4,-1.1,-2.4,-0.1,,CHI,2025
14.0,Zach Collins,27.0,PF,28,8,552,17.2,0.635,0.353,0.253,12.4,23.0,17.8,14.6,1.3,2.2,16.4,17.1,1.1,0.6,1.7,0.149,-0.1,0.2,0.1,0.3,,CHI,2025
15.0,Tre Jones,25.0,PG,18,9,455,18.8,0.647,0.152,0.234,3.8,9.5,6.7,27.1,1.9,1.0,8.0,16.0,1.5,0.4,1.8,0.191,2.1,1.0,3.1,0.6,,CHI,2025
16.0,Jevon Carter,29.0,PG,36,1,321,12.2,0.509,0.719,0.068,1.3,11.2,6.4,17.2,1.9,0.8,6.8,21.0,0.1,0.3,0.3,0.046,-1.0,-1.1,-2.1,0.0,,CHI,2025
17.0,Torrey Craig,34.0,SF,9,1,113,17.2,0.663,0.778,0.089,7.6,15.5,11.6,6.3,0.8,0.8,0.0,17.3,0.3,0.1,0.4,0.173,3.4,-1.1,2.3,0.1,,CHI,2025
18.0,Chris Duarte,27.0,SG,17,0,74,16.5,0.61,0.577,0.308,7.2,20.9,14.2,16.6,0.0,0.0,3.3,17.2,0.2,0.0,0.3,0.171,2.2,-1.0,1.2,0.1,,CHI,2025
19.0,E.J. Liddell,24.0,PF,12,0,53,11.1,0.661,0.667,0.133,6.0,11.7,8.9,7.6,0.9,1.6,11.2,14.1,0.1,0.0,0.1,0.108,-2.7,-1.4,-4.1,0.0,,CHI,2025
20.0,Jahmir Young,24.0,PG,6,0,30,16.8,0.935,0.4,0.4,3.6,6.9,5.2,26.2,0.0,0.0,14.5,9.6,0.1,0.0,0.1,0.22,1.2,-0.8,0.5,0.0,,CHI,2025
21.0,Emanuel Miller,24.0,PF,6,0,25,18.1,0.563,0.125,0.25,17.1,16.5,16.8,10.9,1.9,0.0,0.0,14.8,0.1,0.0,0.1,0.201,-0.9,-0.9,-1.8,0.0,,CHI,2025
22.0,Adama Sanogo,22.0,C,4,0,21,15.2,0.571,0.0,0.0,25.4,4.9,15.0,6.7,0.0,0.0,12.5,15.9,0.0,0.0,0.0,0.105,0.7,-3.4,-2.6,0.0,,CHI,2025
,Team Totals,,,82,82,19755,,0.585,0.457,0.214,,,,,,,,,21.5,17.7,39.1,0.095,-0.1,-0.3,-0.4,8.0,,CHI,2025
