Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,44,38,46,36,1.9,-0.17,1.73,115.0,113.1,99.8,0.248,0.394,0.547,13.0,26.2,0.192,0.539,13.3,76.0,0.214,Little Caesars Arena,781929,DET,2025
Lg Rank,14,17,13,13,13.0,21.0,12.0,16.0,11.0,9.0,12.0,22.0,16.0,21.0,11.0,13.0,10.0,9.0,7.0,27.0,,9,DET,2025
