Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,53,29,55,27,5.54,-0.02,5.52,112.5,106.9,98.4,0.235,0.456,0.552,13.5,22.8,0.181,0.509,13.0,78.7,0.201,Chase Center,740624,GSW,2022
Lg Rank,3,27,4,4,5.0,17.0,4.0,17.0,1.0,13.0,23.0,2.0,3.0,29.0,18.0,22.0,2.0,7.0,2.0,22.0,,10,GSW,2022
