Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,19,63,23,59,-7.99,0.35,-7.64,110.9,118.8,101.0,0.252,0.422,0.533,12.8,21.7,0.196,0.556,11.7,74.1,0.218,Gainbridge Fieldhouse,682287,IND,2026
Lg Rank,29,2,26,26,26.0,4.0,26.0,29.0,23.0,8.0,20.0,14.0,23.0,16.0,29.0,22.0,24.0,24.0,17.0,23.0,,25,IND,2026
