G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",8:00p,,Box Score,@,Minnesota Timberwolves,L,,101,111,0,1,L 1,,2:09,,DET,2021
2,"Sat, Dec 26, 2020",7:00p,,Box Score,,Cleveland Cavaliers,L,2OT,119,128,0,2,L 2,,2:49,,DET,2021
3,"Mon, Dec 28, 2020",7:30p,,Box Score,@,Atlanta Hawks,L,,120,128,0,3,L 3,,2:16,,DET,2021
4,"Tue, Dec 29, 2020",7:00p,,Box Score,,Golden State Warriors,L,,106,116,0,4,L 4,,2:31,,DET,2021
5,"Fri, Jan 1, 2021",7:00p,,Box Score,,Boston Celtics,W,,96,93,1,4,W 1,,2:04,,DET,2021
6,"Sun, Jan 3, 2021",3:00p,,Box Score,,Boston Celtics,L,,120,122,1,5,L 1,,2:16,,DET,2021
7,"Mon, Jan 4, 2021",8:00p,,Box Score,@,Milwaukee Bucks,L,,115,125,1,6,L 2,,2:10,,DET,2021
8,"Wed, Jan 6, 2021",8:00p,,Box Score,@,Milwaukee Bucks,L,,115,130,1,7,L 3,,2:13,,DET,2021
9,"Fri, Jan 8, 2021",7:00p,,Box Score,,Phoenix Suns,W,OT,110,105,2,7,W 1,,2:35,,DET,2021
10,"Sun, Jan 10, 2021",3:00p,,Box Score,,Utah Jazz,L,,86,96,2,8,L 1,,2:14,,DET,2021
11,"Wed, Jan 13, 2021",7:00p,,Box Score,,Milwaukee Bucks,L,,101,110,2,9,L 2,,2:05,,DET,2021
12,"Sat, Jan 16, 2021",8:00p,,Box Score,@,Miami Heat,W,,120,100,3,9,W 1,,2:20,,DET,2021
13,"Mon, Jan 18, 2021",8:00p,,Box Score,@,Miami Heat,L,,107,113,3,10,L 1,,2:25,,DET,2021
14,"Wed, Jan 20, 2021",7:30p,,Box Score,@,Atlanta Hawks,L,OT,115,123,3,11,L 2,,2:33,,DET,2021
15,"Fri, Jan 22, 2021",7:00p,,Box Score,,Houston Rockets,L,,102,103,3,12,L 3,,2:18,,DET,2021
16,"Sat, Jan 23, 2021",8:00p,,Box Score,,Philadelphia 76ers,L,,110,114,3,13,L 4,,2:20,,DET,2021
17,"Mon, Jan 25, 2021",7:00p,,Box Score,,Philadelphia 76ers,W,,119,104,4,13,W 1,,2:20,,DET,2021
18,"Wed, Jan 27, 2021",7:00p,,Box Score,@,Cleveland Cavaliers,L,,107,122,4,14,L 1,1944,2:11,,DET,2021
19,"Thu, Jan 28, 2021",8:00p,,Box Score,,Los Angeles Lakers,W,,107,92,5,14,W 1,,2:13,,DET,2021
20,"Sat, Jan 30, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,91,118,5,15,L 1,,2:04,,DET,2021
21,"Tue, Feb 2, 2021",10:00p,,Box Score,@,Utah Jazz,L,,105,117,5,16,L 2,3902,2:16,,DET,2021
22,"Fri, Feb 5, 2021",9:00p,,Box Score,@,Phoenix Suns,L,,92,109,5,17,L 3,,2:18,,DET,2021
23,"Sat, Feb 6, 2021",10:00p,,Box Score,@,Los Angeles Lakers,L,2OT,129,135,5,18,L 4,,2:51,,DET,2021
24,"Tue, Feb 9, 2021",7:00p,,Box Score,,Brooklyn Nets,W,,122,111,6,18,W 1,,2:06,,DET,2021
25,"Thu, Feb 11, 2021",8:00p,,Box Score,,Indiana Pacers,L,,95,111,6,19,L 1,,2:00,,DET,2021
26,"Fri, Feb 12, 2021",8:00p,,Box Score,@,Boston Celtics,W,,108,102,7,19,W 1,,2:24,,DET,2021
27,"Sun, Feb 14, 2021",7:00p,,Box Score,,New Orleans Pelicans,W,,123,112,8,19,W 2,,2:18,,DET,2021
28,"Wed, Feb 17, 2021",8:00p,,Box Score,@,Chicago Bulls,L,,102,105,8,20,L 1,,2:15,,DET,2021
29,"Fri, Feb 19, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,95,109,8,21,L 2,1795,2:10,,DET,2021
30,"Sun, Feb 21, 2021",7:00p,,Box Score,@,Orlando Magic,L,,96,105,8,22,L 3,4002,2:08,,DET,2021
31,"Tue, Feb 23, 2021",7:00p,,Box Score,@,Orlando Magic,W,,105,93,9,22,W 1,3631,2:04,,DET,2021
32,"Wed, Feb 24, 2021",8:00p,,Box Score,@,New Orleans Pelicans,L,,118,128,9,23,L 1,2700,2:06,,DET,2021
33,"Fri, Feb 26, 2021",8:00p,,Box Score,,Sacramento Kings,L,,107,110,9,24,L 2,,2:35,,DET,2021
34,"Sun, Feb 28, 2021",8:00p,,Box Score,,New York Knicks,L,,90,109,9,25,L 3,,2:03,,DET,2021
35,"Wed, Mar 3, 2021",7:00p,,Box Score,@,Toronto Raptors,W,,129,105,10,25,W 1,,2:18,,DET,2021
36,"Thu, Mar 4, 2021",7:30p,,Box Score,@,New York Knicks,L,,104,114,10,26,L 1,1981,2:04,,DET,2021
37,"Thu, Mar 11, 2021",7:00p,,Box Score,@,Charlotte Hornets,L,,102,105,10,27,L 2,,2:08,,DET,2021
38,"Sat, Mar 13, 2021",7:00p,,Box Score,@,Brooklyn Nets,L,,95,100,10,28,L 3,1364,2:11,,DET,2021
39,"Mon, Mar 15, 2021",8:00p,,Box Score,,San Antonio Spurs,L,,99,109,10,29,L 4,,2:00,,DET,2021
40,"Wed, Mar 17, 2021",7:00p,,Box Score,,Toronto Raptors,W,,116,112,11,29,W 1,750,2:34,,DET,2021
41,"Fri, Mar 19, 2021",8:00p,,Box Score,@,Houston Rockets,W,,113,100,12,29,W 2,3061,2:06,,DET,2021
42,"Sun, Mar 21, 2021",7:00p,,Box Score,,Chicago Bulls,L,,86,100,12,30,L 1,750,2:07,,DET,2021
43,"Wed, Mar 24, 2021",7:00p,,Box Score,@,Indiana Pacers,L,,111,116,12,31,L 2,,2:18,,DET,2021
44,"Fri, Mar 26, 2021",7:00p,,Box Score,,Brooklyn Nets,L,,111,113,12,32,L 3,750,2:39,,DET,2021
45,"Sat, Mar 27, 2021",8:00p,,Box Score,@,Washington Wizards,L,,92,106,12,33,L 4,,2:03,,DET,2021
46,"Mon, Mar 29, 2021",8:00p,,Box Score,,Toronto Raptors,W,,118,104,13,33,W 1,750,2:17,,DET,2021
47,"Wed, Mar 31, 2021",7:00p,,Box Score,,Portland Trail Blazers,L,,101,124,13,34,L 1,750,2:14,,DET,2021
48,"Thu, Apr 1, 2021",7:00p,,Box Score,,Washington Wizards,W,,120,91,14,34,W 1,750,2:09,,DET,2021
49,"Sat, Apr 3, 2021",8:00p,,Box Score,,New York Knicks,L,,81,125,14,35,L 1,750,2:05,,DET,2021
50,"Mon, Apr 5, 2021",7:00p,,Box Score,@,Oklahoma City Thunder,W,,132,108,15,35,W 1,,2:10,,DET,2021
51,"Tue, Apr 6, 2021",9:00p,,Box Score,@,Denver Nuggets,L,,119,134,15,36,L 1,3556,2:01,,DET,2021
52,"Thu, Apr 8, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,113,101,16,36,W 1,,2:15,,DET,2021
53,"Sat, Apr 10, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,103,118,16,37,L 1,,2:12,,DET,2021
54,"Sun, Apr 11, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,124,131,16,38,L 2,,2:19,,DET,2021
55,"Wed, Apr 14, 2021",8:00p,,Box Score,,Los Angeles Clippers,L,,98,100,16,39,L 3,750,2:19,,DET,2021
56,"Fri, Apr 16, 2021",7:00p,,Box Score,,Oklahoma City Thunder,W,,110,104,17,39,W 1,750,2:29,,DET,2021
57,"Sat, Apr 17, 2021",8:00p,,Box Score,@,Washington Wizards,L,,100,121,17,40,L 1,,2:08,,DET,2021
58,"Mon, Apr 19, 2021",7:00p,,Box Score,,Cleveland Cavaliers,W,,109,105,18,40,W 1,750,2:25,,DET,2021
59,"Wed, Apr 21, 2021",8:30p,,Box Score,@,Dallas Mavericks,L,,117,127,18,41,L 1,4043,2:18,,DET,2021
60,"Thu, Apr 22, 2021",8:30p,,Box Score,@,San Antonio Spurs,L,,91,106,18,42,L 2,3334,2:13,,DET,2021
