G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",7:00p,,Box Score,@,Indiana Pacers,L,,107,121,0,1,L 1,,2:12,,NYK,2021
2,"Sat, Dec 26, 2020",7:30p,,Box Score,,Philadelphia 76ers,L,,89,109,0,2,L 2,,2:14,,NYK,2021
3,"Sun, Dec 27, 2020",7:30p,,Box Score,,Milwaukee Bucks,W,,130,110,1,2,W 1,,2:19,,NYK,2021
4,"Tue, Dec 29, 2020",7:00p,,Box Score,@,Cleveland Cavaliers,W,,95,86,2,2,W 2,300,2:04,,NYK,2021
5,"Thu, Dec 31, 2020",7:30p,,Box Score,@,Toronto Raptors,L,,83,100,2,3,L 1,3449,2:09,,NYK,2021
6,"Sat, Jan 2, 2021",7:00p,,Box Score,@,Indiana Pacers,W,,106,102,3,3,W 1,,2:11,,NYK,2021
7,"Mon, Jan 4, 2021",7:30p,,Box Score,@,Atlanta Hawks,W,,113,108,4,3,W 2,,2:16,,NYK,2021
8,"Wed, Jan 6, 2021",7:30p,,Box Score,,Utah Jazz,W,,112,100,5,3,W 3,,2:12,,NYK,2021
9,"Fri, Jan 8, 2021",7:30p,,Box Score,,Oklahoma City Thunder,L,,89,101,5,4,L 1,,2:05,,NYK,2021
10,"Sun, Jan 10, 2021",6:00p,,Box Score,,Denver Nuggets,L,,89,114,5,5,L 2,,2:05,,NYK,2021
11,"Mon, Jan 11, 2021",7:00p,,Box Score,@,Charlotte Hornets,L,,88,109,5,6,L 3,,2:10,,NYK,2021
12,"Wed, Jan 13, 2021",7:30p,,Box Score,,Brooklyn Nets,L,,109,116,5,7,L 4,,2:07,,NYK,2021
13,"Fri, Jan 15, 2021",7:30p,,Box Score,@,Cleveland Cavaliers,L,,103,106,5,8,L 5,1944,2:13,,NYK,2021
14,"Sun, Jan 17, 2021",1:00p,,Box Score,@,Boston Celtics,W,,105,75,6,8,W 1,,2:14,,NYK,2021
15,"Mon, Jan 18, 2021",12:00p,,Box Score,,Orlando Magic,W,,91,84,7,8,W 2,,2:13,,NYK,2021
16,"Thu, Jan 21, 2021",10:00p,,Box Score,@,Golden State Warriors,W,,119,104,8,8,W 3,,2:24,,NYK,2021
17,"Fri, Jan 22, 2021",10:00p,,Box Score,@,Sacramento Kings,L,,94,103,8,9,L 1,,2:23,,NYK,2021
18,"Sun, Jan 24, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,113,116,8,10,L 2,,2:20,,NYK,2021
19,"Tue, Jan 26, 2021",9:00p,,Box Score,@,Utah Jazz,L,,94,108,8,11,L 3,1932,2:10,,NYK,2021
20,"Fri, Jan 29, 2021",7:30p,,Box Score,,Cleveland Cavaliers,W,,102,81,9,11,W 1,,2:06,,NYK,2021
21,"Sun, Jan 31, 2021",1:00p,,Box Score,,Los Angeles Clippers,L,,115,129,9,12,L 1,,2:15,,NYK,2021
22,"Mon, Feb 1, 2021",8:00p,,Box Score,@,Chicago Bulls,L,,102,110,9,13,L 2,,2:12,,NYK,2021
23,"Wed, Feb 3, 2021",8:00p,,Box Score,@,Chicago Bulls,W,,107,103,10,13,W 1,,2:03,,NYK,2021
24,"Sat, Feb 6, 2021",1:00p,,Box Score,,Portland Trail Blazers,W,,110,99,11,13,W 2,,2:09,,NYK,2021
25,"Sun, Feb 7, 2021",1:00p,,Box Score,,Miami Heat,L,,103,109,11,14,L 1,,2:13,,NYK,2021
26,"Tue, Feb 9, 2021",7:30p,,Box Score,@,Miami Heat,L,,96,98,11,15,L 2,,2:24,,NYK,2021
27,"Fri, Feb 12, 2021",7:00p,,Box Score,@,Washington Wizards,W,,109,91,12,15,W 1,,2:13,,NYK,2021
28,"Sat, Feb 13, 2021",8:00p,,Box Score,,Houston Rockets,W,,121,99,13,15,W 2,,2:06,,NYK,2021
29,"Mon, Feb 15, 2021",7:30p,,Box Score,,Atlanta Hawks,W,,123,112,14,15,W 3,,2:18,,NYK,2021
30,"Wed, Feb 17, 2021",7:00p,,Box Score,@,Orlando Magic,L,,89,107,14,16,L 1,4249,2:04,,NYK,2021
31,"Sun, Feb 21, 2021",7:00p,,Box Score,,Minnesota Timberwolves,W,,103,99,15,16,W 1,,2:23,,NYK,2021
32,"Tue, Feb 23, 2021",7:30p,,Box Score,,Golden State Warriors,L,,106,114,15,17,L 1,1981,2:16,,NYK,2021
33,"Thu, Feb 25, 2021",7:30p,,Box Score,,Sacramento Kings,W,,140,121,16,17,W 1,1981,2:13,,NYK,2021
34,"Sat, Feb 27, 2021",8:00p,,Box Score,,Indiana Pacers,W,,110,107,17,17,W 2,1981,2:16,,NYK,2021
35,"Sun, Feb 28, 2021",8:00p,,Box Score,@,Detroit Pistons,W,,109,90,18,17,W 3,,2:03,,NYK,2021
36,"Tue, Mar 2, 2021",8:30p,,Box Score,@,San Antonio Spurs,L,,93,119,18,18,L 1,,2:03,,NYK,2021
37,"Thu, Mar 4, 2021",7:30p,,Box Score,,Detroit Pistons,W,,114,104,19,18,W 1,1981,2:04,,NYK,2021
38,"Thu, Mar 11, 2021",8:00p,,Box Score,@,Milwaukee Bucks,L,,101,134,19,19,L 1,1800,2:06,,NYK,2021
39,"Sat, Mar 13, 2021",2:00p,,Box Score,@,Oklahoma City Thunder,W,,119,97,20,19,W 1,,2:07,,NYK,2021
40,"Mon, Mar 15, 2021",8:00p,,Box Score,@,Brooklyn Nets,L,,112,117,20,20,L 1,1637,2:30,,NYK,2021
41,"Tue, Mar 16, 2021",8:00p,,Box Score,@,Philadelphia 76ers,L,,96,99,20,21,L 2,3071,2:18,,NYK,2021
42,"Thu, Mar 18, 2021",7:30p,,Box Score,,Orlando Magic,W,,94,93,21,21,W 1,1531,2:04,,NYK,2021
43,"Sun, Mar 21, 2021",8:00p,,Box Score,,Philadelphia 76ers,L,OT,100,101,21,22,L 1,1981,2:48,,NYK,2021
44,"Tue, Mar 23, 2021",7:30p,,Box Score,,Washington Wizards,W,,131,113,22,22,W 1,1589,2:13,,NYK,2021
45,"Thu, Mar 25, 2021",7:30p,,Box Score,,Washington Wizards,W,,106,102,23,22,W 2,1817,2:21,,NYK,2021
46,"Sat, Mar 27, 2021",8:00p,,Box Score,@,Milwaukee Bucks,W,,102,96,24,22,W 3,3280,2:10,,NYK,2021
47,"Mon, Mar 29, 2021",7:30p,,Box Score,,Miami Heat,L,,88,98,24,23,L 1,1981,2:11,,NYK,2021
48,"Wed, Mar 31, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,L,,101,102,24,24,L 2,,2:07,,NYK,2021
49,"Fri, Apr 2, 2021",7:30p,,Box Score,,Dallas Mavericks,L,,86,99,24,25,L 3,1981,1:59,,NYK,2021
50,"Sat, Apr 3, 2021",8:00p,,Box Score,@,Detroit Pistons,W,,125,81,25,25,W 1,750,2:05,,NYK,2021
51,"Mon, Apr 5, 2021",7:00p,,Box Score,@,Brooklyn Nets,L,,112,114,25,26,L 1,1773,2:15,,NYK,2021
52,"Wed, Apr 7, 2021",7:30p,,Box Score,@,Boston Celtics,L,,99,101,25,27,L 2,2298,2:20,,NYK,2021
53,"Fri, Apr 9, 2021",7:30p,,Box Score,,Memphis Grizzlies,W,OT,133,129,26,27,W 1,1912,2:41,,NYK,2021
54,"Sun, Apr 11, 2021",8:00p,,Box Score,,Toronto Raptors,W,,102,96,27,27,W 2,1833,2:38,,NYK,2021
55,"Mon, Apr 12, 2021",7:30p,,Box Score,,Los Angeles Lakers,W,,111,96,28,27,W 3,1981,2:19,,NYK,2021
56,"Wed, Apr 14, 2021",8:00p,,Box Score,@,New Orleans Pelicans,W,,116,106,29,27,W 4,3700,2:02,,NYK,2021
57,"Fri, Apr 16, 2021",9:30p,,Box Score,@,Dallas Mavericks,W,,117,109,30,27,W 5,4246,2:25,,NYK,2021
58,"Sun, Apr 18, 2021",1:00p,,Box Score,,New Orleans Pelicans,W,OT,122,112,31,27,W 6,1981,2:45,,NYK,2021
59,"Tue, Apr 20, 2021",7:30p,,Box Score,,Charlotte Hornets,W,,109,97,32,27,W 7,1753,1:58,,NYK,2021
60,"Wed, Apr 21, 2021",8:00p,,Box Score,,Atlanta Hawks,W,OT,137,127,33,27,W 8,1981,2:31,,NYK,2021
61,"Sat, Apr 24, 2021",1:00p,,Box Score,,Toronto Raptors,W,,120,103,34,27,W 9,1981,2:17,,NYK,2021
62,"Mon, Apr 26, 2021",7:30p,,Box Score,,Phoenix Suns,L,,110,118,34,28,L 1,1981,2:04,,NYK,2021
63,"Wed, Apr 28, 2021",7:30p,,Box Score,,Chicago Bulls,W,,113,94,35,28,W 1,1981,2:04,,NYK,2021
64,"Sun, May 2, 2021",8:00p,,Box Score,@,Houston Rockets,W,,122,97,36,28,W 2,3431,2:06,,NYK,2021
65,"Mon, May 3, 2021",9:00p,,Box Score,@,Memphis Grizzlies,W,,118,104,37,28,W 3,2789,2:10,,NYK,2021
66,"Wed, May 5, 2021",9:00p,,Box Score,@,Denver Nuggets,L,,97,113,37,29,L 1,4038,2:13,,NYK,2021
67,"Fri, May 7, 2021",10:00p,,Box Score,@,Phoenix Suns,L,,105,128,37,30,L 2,8063,2:16,,NYK,2021
68,"Sun, May 9, 2021",3:30p,,Box Score,@,Los Angeles Clippers,W,,106,100,38,30,W 1,2578,2:06,,NYK,2021
69,"Tue, May 11, 2021",10:00p,,Box Score,@,Los Angeles Lakers,L,OT,99,101,38,31,L 1,3550,2:44,,NYK,2021
70,"Thu, May 13, 2021",7:30p,,Box Score,,San Antonio Spurs,W,,102,98,39,31,W 1,1981,2:17,,NYK,2021
71,"Sat, May 15, 2021",1:00p,,Box Score,,Charlotte Hornets,W,OT,118,109,40,31,W 2,1981,2:22,,NYK,2021
72,"Sun, May 16, 2021",1:00p,,Box Score,,Boston Celtics,W,,96,92,41,31,W 3,1981,2:12,,NYK,2021
