Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Shai Gilgeous-Alexander,27.0,PG,68,68,33.2,10.8,19.4,0.553,1.7,4.4,0.386,9.1,15.0,0.602,0.597,7.9,9.0,0.879,0.6,3.7,4.3,6.6,1.4,0.8,2.2,2.0,31.1,"MVP-1,CPOY-1,AS,NBA1",OKC,2026
2.0,Chet Holmgren,23.0,PF,69,69,28.9,6.3,11.3,0.557,1.3,3.5,0.362,5.0,7.8,0.646,0.614,3.3,4.1,0.792,1.9,7.0,8.9,1.7,0.6,1.9,1.6,2.3,17.1,"DPOY-2,AS,NBA3,DEF1",OKC,2026
3.0,Jalen Williams,24.0,SG,33,33,28.4,6.5,13.5,0.484,0.7,2.3,0.299,5.8,11.2,0.523,0.51,3.3,3.9,0.837,0.8,3.8,4.6,5.5,1.2,0.3,1.9,2.0,17.1,,OKC,2026
4.0,Luguentz Dort,26.0,SF,69,69,26.8,2.9,7.6,0.385,1.9,5.4,0.344,1.1,2.2,0.487,0.508,0.6,0.8,0.759,0.8,2.7,3.6,1.2,0.9,0.4,0.8,2.6,8.3,,OKC,2026
5.0,Cason Wallace,22.0,SG,77,58,26.6,3.3,7.6,0.432,1.3,3.7,0.351,2.0,3.8,0.51,0.518,0.7,0.9,0.809,0.8,2.3,3.1,2.6,1.9,0.4,0.9,2.0,8.6,"DPOY-7,DEF2",OKC,2026
6.0,Ajay Mitchell,23.0,SG,57,16,25.8,5.0,10.4,0.485,1.1,3.1,0.347,3.9,7.3,0.543,0.536,2.5,2.8,0.87,0.7,2.6,3.3,3.6,1.2,0.3,1.4,2.1,13.6,6MOY-5,OKC,2026
7.0,Isaiah Hartenstein,27.0,C,47,46,24.2,3.9,6.3,0.622,0.0,0.1,0.0,3.9,6.1,0.637,0.622,1.4,2.2,0.61,3.2,6.3,9.4,3.5,1.0,0.8,1.7,2.5,9.2,,OKC,2026
8.0,Aaron Wiggins,27.0,SG,65,21,21.8,3.6,8.2,0.431,1.5,4.2,0.356,2.1,4.1,0.508,0.521,0.8,1.1,0.736,0.6,2.4,3.1,1.7,0.9,0.4,1.2,1.3,9.4,,OKC,2026
9.0,Isaiah Joe,26.0,SG,71,9,21.2,3.5,7.6,0.455,2.5,6.0,0.423,0.9,1.6,0.574,0.622,1.5,1.7,0.894,0.5,2.1,2.5,1.3,0.7,0.2,0.6,1.7,11.1,,OKC,2026
10.0,Jaylin Williams,23.0,PF,65,11,19.6,2.3,5.4,0.423,1.5,3.9,0.383,0.8,1.5,0.531,0.563,1.1,1.4,0.793,0.5,5.0,5.5,2.4,0.5,0.6,1.0,2.0,7.2,,OKC,2026
11.0,Alex Caruso,31.0,SG,56,0,18.2,2.3,5.4,0.423,0.9,3.2,0.293,1.3,2.1,0.622,0.512,0.7,0.9,0.804,0.5,2.3,2.8,2.0,1.3,0.3,0.9,1.2,6.2,,OKC,2026
12.0,Jared McCain,21.0,SG,30,2,18.0,3.8,8.3,0.462,1.8,4.6,0.391,2.0,3.7,0.55,0.57,1.0,1.1,0.853,0.6,1.5,2.1,0.9,0.4,0.1,0.9,1.3,10.4,,OKC,2026
13.0,Nikola TopiÄ,20.0,PG,10,2,16.0,2.2,5.1,0.431,0.6,1.5,0.4,1.6,3.6,0.444,0.49,0.2,0.5,0.4,0.7,1.2,1.9,4.4,0.5,0.0,2.5,1.3,5.2,,OKC,2026
14.0,Payton Sandfort,23.0,SF,4,0,15.8,3.3,6.5,0.5,1.8,4.3,0.412,1.5,2.3,0.667,0.635,0.5,1.0,0.5,0.3,2.3,2.5,0.0,0.3,0.0,0.3,2.0,8.8,,OKC,2026
15.0,Kenrich Williams,31.0,PF,56,2,15.3,2.5,5.3,0.473,0.9,2.3,0.388,1.6,3.0,0.539,0.557,0.6,0.9,0.635,1.1,2.3,3.3,1.4,0.6,0.1,0.8,1.1,6.5,,OKC,2026
16.0,Branden Carlson,26.0,C,42,4,11.6,2.3,4.4,0.527,0.7,2.0,0.36,1.6,2.4,0.67,0.61,0.4,0.6,0.577,0.7,2.3,3.0,0.7,0.2,0.6,0.4,0.9,5.8,,OKC,2026
17.0,Ousmane Dieng,22.0,C,27,0,10.9,1.4,3.4,0.418,0.7,1.8,0.367,0.7,1.6,0.476,0.516,0.2,0.2,1.0,0.3,1.3,1.6,1.0,0.1,0.3,0.3,0.8,3.7,,OKC,2026
18.0,Brooks Barnhizer,23.0,SG,40,0,8.7,0.7,1.8,0.38,0.2,0.6,0.292,0.5,1.2,0.426,0.43,0.2,0.3,0.7,0.5,1.5,2.0,0.6,0.3,0.1,0.3,0.7,1.7,,OKC,2026
19.0,Chris Youngblood,23.0,SG,32,0,5.4,0.6,1.9,0.333,0.5,1.6,0.314,0.1,0.3,0.444,0.467,0.3,0.3,0.9,0.2,0.7,0.9,0.3,0.1,0.1,0.1,0.6,2.0,,OKC,2026
20.0,Buddy Boeheim,26.0,SF,4,0,3.8,0.5,1.5,0.333,0.5,1.5,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,,OKC,2026
,Team Totals,,,82,82,242.1,43.1,89.1,0.484,13.8,37.9,0.365,29.3,51.2,0.572,0.561,19.0,23.2,0.817,9.6,34.6,44.1,25.8,9.7,5.5,12.6,19.0,119.0,,OKC,2026
