Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Donovan Mitchell,25.0,SG,67,67,33.8,9.2,20.5,0.448,3.5,9.8,0.355,5.7,10.8,0.533,0.533,4.0,4.7,0.853,0.8,3.4,4.2,5.3,1.5,0.2,3.0,2.4,25.9,AS,UTA,2022
2.0,Rudy Gobert,29.0,C,66,66,32.1,5.5,7.7,0.713,0.0,0.1,0.0,5.5,7.6,0.718,0.713,4.6,6.7,0.69,3.7,11.0,14.7,1.1,0.7,2.1,1.8,2.7,15.6,"DPOY-3,AS,DEF1",UTA,2022
3.0,Royce O'Neale,28.0,SF,77,77,31.2,2.6,5.8,0.457,1.5,4.0,0.389,1.1,1.8,0.609,0.591,0.6,0.7,0.804,0.8,3.9,4.8,2.5,1.1,0.4,1.0,2.4,7.4,,UTA,2022
4.0,Bojan BogdanoviÄ,32.0,PF,69,69,30.9,6.1,13.4,0.455,2.6,6.8,0.387,3.5,6.7,0.524,0.552,3.2,3.8,0.858,0.8,3.4,4.3,1.7,0.5,0.0,1.7,1.7,18.1,,UTA,2022
5.0,Mike Conley,34.0,PG,72,72,28.6,4.8,11.0,0.435,2.3,5.8,0.408,2.4,5.2,0.464,0.542,1.8,2.3,0.796,0.7,2.4,3.0,5.3,1.3,0.3,1.7,2.0,13.7,,UTA,2022
6.0,Jordan Clarkson,29.0,SG,79,1,27.1,5.9,14.1,0.419,2.4,7.6,0.318,3.5,6.5,0.535,0.504,1.8,2.2,0.828,0.8,2.6,3.5,2.5,0.8,0.2,1.6,1.9,16.0,6MOY-4,UTA,2022
7.0,Joe Ingles,34.0,SF,45,15,24.9,2.6,6.3,0.404,1.7,5.0,0.347,0.8,1.3,0.617,0.54,0.4,0.5,0.773,0.3,2.6,2.9,3.5,0.5,0.1,1.0,1.8,7.2,,UTA,2022
8.0,Danuel House Jr.,28.0,SF,25,6,19.6,2.2,4.9,0.447,1.4,3.3,0.415,0.8,1.6,0.512,0.585,1.1,1.6,0.692,0.6,2.2,2.7,1.0,0.6,0.5,0.6,1.4,6.8,,UTA,2022
9.0,Rudy Gay,35.0,PF,55,1,18.9,2.9,6.9,0.414,1.3,3.7,0.345,1.6,3.2,0.494,0.507,1.1,1.4,0.785,1.0,3.4,4.4,1.0,0.5,0.3,0.9,1.7,8.1,,UTA,2022
10.0,Hassan Whiteside,32.0,C,65,8,17.9,3.3,5.1,0.652,0.0,0.0,,3.3,5.1,0.652,0.652,1.6,2.6,0.623,2.6,5.0,7.6,0.4,0.3,1.6,0.8,2.8,8.2,,UTA,2022
