G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 20, 2021",10:00p,,Box Score,,Denver Nuggets,L,,98,110,0,1,L 1,16074,2:09,,PHO,2022
2,"Fri, Oct 22, 2021",10:00p,,Box Score,@,Los Angeles Lakers,W,,115,105,1,1,W 1,18997,2:25,,PHO,2022
3,"Sat, Oct 23, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,105,134,1,2,L 1,18558,1:59,,PHO,2022
4,"Wed, Oct 27, 2021",10:00p,,Box Score,,Sacramento Kings,L,,107,110,1,3,L 2,14678,2:09,,PHO,2022
5,"Sat, Oct 30, 2021",10:00p,,Box Score,,Cleveland Cavaliers,W,,101,92,2,3,W 1,14516,2:06,,PHO,2022
6,"Tue, Nov 2, 2021",10:00p,,Box Score,,New Orleans Pelicans,W,,112,100,3,3,W 2,14323,2:11,,PHO,2022
7,"Thu, Nov 4, 2021",10:00p,,Box Score,,Houston Rockets,W,,123,111,4,3,W 3,15058,2:08,,PHO,2022
8,"Sat, Nov 6, 2021",10:00p,,Box Score,,Atlanta Hawks,W,,121,117,5,3,W 4,15412,2:11,,PHO,2022
9,"Mon, Nov 8, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,109,104,6,3,W 5,13566,2:14,,PHO,2022
10,"Wed, Nov 10, 2021",9:00p,,Box Score,,Portland Trail Blazers,W,,119,109,7,3,W 6,15672,2:08,,PHO,2022
11,"Fri, Nov 12, 2021",8:00p,,Box Score,@,Memphis Grizzlies,W,,119,94,8,3,W 7,15886,2:03,,PHO,2022
12,"Sun, Nov 14, 2021",7:00p,,Box Score,@,Houston Rockets,W,,115,89,9,3,W 8,16088,2:10,,PHO,2022
13,"Mon, Nov 15, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,W,,99,96,10,3,W 9,16274,2:23,,PHO,2022
14,"Wed, Nov 17, 2021",10:00p,,Box Score,,Dallas Mavericks,W,,105,98,11,3,W 10,14838,2:05,,PHO,2022
15,"Fri, Nov 19, 2021",10:00p,,Box Score,,Dallas Mavericks,W,,112,104,12,3,W 11,17071,2:14,,PHO,2022
16,"Sun, Nov 21, 2021",8:00p,,Box Score,,Denver Nuggets,W,,126,97,13,3,W 12,16072,2:14,,PHO,2022
17,"Mon, Nov 22, 2021",8:30p,,Box Score,@,San Antonio Spurs,W,,115,111,14,3,W 13,14715,2:11,,PHO,2022
18,"Wed, Nov 24, 2021",7:00p,,Box Score,@,Cleveland Cavaliers,W,,120,115,15,3,W 14,18055,2:20,,PHO,2022
19,"Fri, Nov 26, 2021",7:00p,,Box Score,@,New York Knicks,W,,118,97,16,3,W 15,19812,2:07,,PHO,2022
20,"Sat, Nov 27, 2021",7:30p,,Box Score,@,Brooklyn Nets,W,,113,107,17,3,W 16,18071,2:06,,PHO,2022
21,"Tue, Nov 30, 2021",10:00p,,Box Score,,Golden State Warriors,W,,104,96,18,3,W 17,17071,2:14,,PHO,2022
22,"Thu, Dec 2, 2021",9:00p,,Box Score,,Detroit Pistons,W,,114,103,19,3,W 18,,2:10,,PHO,2022
23,"Fri, Dec 3, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,96,118,19,4,L 1,18064,2:22,,PHO,2022
24,"Mon, Dec 6, 2021",9:00p,,Box Score,,San Antonio Spurs,W,,108,104,20,4,W 1,15292,2:17,,PHO,2022
25,"Fri, Dec 10, 2021",10:00p,,Box Score,,Boston Celtics,W,,111,90,21,4,W 2,17071,2:08,,PHO,2022
26,"Mon, Dec 13, 2021",10:30p,,Box Score,@,Los Angeles Clippers,L,,95,111,21,5,L 1,17909,2:12,,PHO,2022
27,"Tue, Dec 14, 2021",10:00p,,Box Score,@,Portland Trail Blazers,W,OT,111,107,22,5,W 1,16184,2:35,,PHO,2022
28,"Thu, Dec 16, 2021",9:00p,,Box Score,,Washington Wizards,W,,118,98,23,5,W 2,16177,2:06,,PHO,2022
29,"Sun, Dec 19, 2021",8:00p,,Box Score,,Charlotte Hornets,W,,137,106,24,5,W 3,17071,2:03,,PHO,2022
30,"Tue, Dec 21, 2021",10:00p,,Box Score,@,Los Angeles Lakers,W,,108,90,25,5,W 4,18997,2:17,,PHO,2022
31,"Thu, Dec 23, 2021",9:00p,,Box Score,,Oklahoma City Thunder,W,,113,101,26,5,W 5,17071,2:06,,PHO,2022
32,"Sat, Dec 25, 2021",5:00p,,Box Score,,Golden State Warriors,L,,107,116,26,6,L 1,17071,2:18,,PHO,2022
33,"Mon, Dec 27, 2021",9:00p,,Box Score,,Memphis Grizzlies,L,,113,114,26,7,L 2,17071,2:16,,PHO,2022
34,"Wed, Dec 29, 2021",9:00p,,Box Score,,Oklahoma City Thunder,W,,115,97,27,7,W 1,17071,2:09,,PHO,2022
35,"Fri, Dec 31, 2021",1:00p,,Box Score,@,Boston Celtics,L,,108,123,27,8,L 1,19156,2:17,,PHO,2022
36,"Sun, Jan 2, 2022",7:00p,,Box Score,@,Charlotte Hornets,W,,133,99,28,8,W 1,19088,2:05,,PHO,2022
37,"Tue, Jan 4, 2022",8:00p,,Box Score,@,New Orleans Pelicans,W,,123,110,29,8,W 2,15158,2:11,,PHO,2022
38,"Thu, Jan 6, 2022",10:00p,,Box Score,,Los Angeles Clippers,W,,106,89,30,8,W 3,17071,2:12,,PHO,2022
39,"Sat, Jan 8, 2022",9:00p,,Box Score,,Miami Heat,L,,100,123,30,9,L 1,17071,2:11,,PHO,2022
40,"Tue, Jan 11, 2022",7:30p,,Box Score,@,Toronto Raptors,W,,99,95,31,9,W 1,,2:14,,PHO,2022
41,"Fri, Jan 14, 2022",7:00p,,Box Score,@,Indiana Pacers,W,,112,94,32,9,W 2,14019,2:12,,PHO,2022
42,"Sun, Jan 16, 2022",1:00p,,Box Score,@,Detroit Pistons,W,,135,108,33,9,W 3,18178,2:19,,PHO,2022
43,"Mon, Jan 17, 2022",8:30p,,Box Score,@,San Antonio Spurs,W,,121,107,34,9,W 4,10422,2:01,,PHO,2022
44,"Thu, Jan 20, 2022",7:30p,,Box Score,@,Dallas Mavericks,W,,109,101,35,9,W 5,18306,2:21,,PHO,2022
45,"Sat, Jan 22, 2022",9:00p,,Box Score,,Indiana Pacers,W,,113,103,36,9,W 6,17071,2:09,,PHO,2022
46,"Mon, Jan 24, 2022",9:00p,,Box Score,,Utah Jazz,W,,115,109,37,9,W 7,17071,2:02,,PHO,2022
47,"Wed, Jan 26, 2022",10:00p,,Box Score,@,Utah Jazz,W,,105,97,38,9,W 8,18306,2:25,,PHO,2022
48,"Fri, Jan 28, 2022",9:00p,,Box Score,,Minnesota Timberwolves,W,,134,124,39,9,W 9,17071,2:23,,PHO,2022
49,"Sun, Jan 30, 2022",8:00p,,Box Score,,San Antonio Spurs,W,,115,110,40,9,W 10,17071,1:58,,PHO,2022
50,"Tue, Feb 1, 2022",10:00p,,Box Score,,Brooklyn Nets,W,,121,111,41,9,W 11,17071,2:22,,PHO,2022
51,"Thu, Feb 3, 2022",7:30p,,Box Score,@,Atlanta Hawks,L,,115,124,41,10,L 1,16958,2:16,,PHO,2022
