Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team,Season
1.0,Luka DonÄiÄ,26.0,PG,64,64,35.8,10.8,22.8,0.476,4.0,10.8,0.366,6.9,11.9,0.575,0.563,7.9,10.1,0.78,0.6,7.1,7.7,8.3,1.6,0.5,4.0,2.4,33.5,"MVP-4,CPOY-8,AS,NBA1",LAL,2026
2.0,Austin Reaves,27.0,SG,51,45,34.5,7.3,14.9,0.49,2.3,6.4,0.36,5.0,8.5,0.588,0.567,6.3,7.3,0.871,0.6,4.1,4.7,5.5,1.1,0.4,3.0,2.2,23.3,,LAL,2026
3.0,LeBron James,41.0,SF,60,60,33.2,7.9,15.3,0.515,1.3,4.1,0.317,6.6,11.3,0.586,0.557,3.9,5.3,0.737,0.7,5.4,6.1,7.2,1.2,0.6,3.0,1.4,20.9,AS,LAL,2026
4.0,Marcus Smart,31.0,SG,62,54,28.5,3.0,7.7,0.395,1.6,4.7,0.331,1.5,3.0,0.497,0.497,1.7,2.1,0.822,0.6,2.2,2.8,3.0,1.4,0.4,1.5,2.6,9.3,,LAL,2026
5.0,Rui Hachimura,27.0,PF,68,41,28.3,4.5,8.8,0.514,1.7,3.9,0.443,2.8,4.9,0.57,0.611,0.7,1.1,0.694,0.6,2.7,3.3,0.8,0.6,0.3,0.6,1.6,11.5,,LAL,2026
6.0,Deandre Ayton,27.0,C,72,72,27.2,5.6,8.3,0.671,0.0,0.0,,5.6,8.3,0.671,0.671,1.3,2.0,0.645,2.6,5.4,8.0,0.8,0.6,1.0,1.2,2.2,12.5,,LAL,2026
7.0,Jake LaRavia,24.0,PF,82,43,25.1,2.9,6.4,0.459,1.0,3.0,0.321,2.0,3.4,0.579,0.533,1.4,1.9,0.763,1.4,2.6,4.0,1.8,1.3,0.5,1.1,2.4,8.2,,LAL,2026
8.0,Luke Kennard,29.0,SG,32,6,23.0,3.3,6.3,0.527,1.3,3.0,0.448,2.0,3.3,0.598,0.633,1.0,1.1,0.912,0.4,2.2,2.6,2.4,0.7,0.1,0.9,1.5,9.0,,LAL,2026
9.0,Gabe Vincent,29.0,PG,29,7,19.3,1.6,4.5,0.346,1.3,3.6,0.369,0.2,0.9,0.259,0.492,0.3,0.4,0.909,0.2,0.7,0.9,1.3,0.5,0.0,0.4,1.8,4.8,,LAL,2026
10.0,Jaxson Hayes,25.0,C,66,9,18.3,3.0,4.0,0.756,0.0,0.0,1.0,3.0,3.9,0.753,0.761,1.5,2.3,0.653,1.5,2.6,4.1,0.9,0.4,0.8,0.5,1.9,7.5,,LAL,2026
11.0,Jarred Vanderbilt,26.0,PF,65,3,17.4,1.7,3.7,0.471,0.4,1.5,0.293,1.3,2.2,0.596,0.531,0.5,0.9,0.589,1.2,3.3,4.5,1.3,0.8,0.3,0.9,1.6,4.4,,LAL,2026
12.0,Nick Smith Jr.,21.0,SG,30,1,12.5,2.3,5.4,0.435,1.1,2.9,0.395,1.2,2.5,0.48,0.54,0.4,0.5,0.733,0.1,0.7,0.8,1.0,0.3,0.1,0.7,0.9,6.2,,LAL,2026
13.0,Maxi Kleber,34.0,PF,43,1,10.7,0.8,1.7,0.452,0.1,0.6,0.231,0.6,1.1,0.574,0.493,0.3,0.6,0.538,0.8,1.1,2.0,0.6,0.4,0.3,0.4,1.4,2.0,,LAL,2026
14.0,Dalton Knecht,24.0,SF,54,1,10.2,1.6,3.5,0.455,0.7,2.1,0.342,0.9,1.5,0.613,0.555,0.3,0.4,0.727,0.3,1.1,1.4,0.4,0.2,0.2,0.4,0.8,4.2,,LAL,2026
15.0,Bronny James,21.0,SG,42,1,8.9,1.1,2.7,0.409,0.5,1.4,0.386,0.6,1.4,0.431,0.504,0.1,0.2,0.857,0.1,0.4,0.5,1.2,0.5,0.1,0.6,0.7,2.9,,LAL,2026
16.0,Drew Timme,25.0,PF,27,1,8.7,1.4,2.4,0.576,0.4,0.9,0.44,1.0,1.5,0.659,0.659,0.2,0.3,0.556,0.4,0.9,1.2,0.9,0.2,0.0,0.5,0.7,3.4,,LAL,2026
17.0,Kobe Bufkin,22.0,SG,16,1,7.4,0.9,3.1,0.3,0.3,1.6,0.192,0.6,1.5,0.417,0.35,0.7,0.8,0.917,0.1,0.8,0.8,0.6,0.1,0.2,0.3,0.6,2.9,,LAL,2026
18.0,Adou Thiero,21.0,SF,25,0,6.0,0.6,1.2,0.516,0.0,0.1,0.333,0.6,1.1,0.536,0.532,0.6,0.9,0.636,0.4,0.8,1.1,0.4,0.3,0.1,0.4,0.8,1.9,,LAL,2026
19.0,Chris MaÃ±on,24.0,SG,9,0,5.1,0.2,0.7,0.333,0.0,0.3,0.0,0.2,0.3,0.667,0.333,0.3,0.4,0.75,0.2,0.9,1.1,0.3,0.6,0.2,0.1,0.7,0.8,,LAL,2026
20.0,Christian Koloko,25.0,C,2,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,,LAL,2026
,Team Totals,,,82,82,240.3,42.0,83.7,0.502,11.8,32.9,0.359,30.2,50.8,0.595,0.573,20.4,26.8,0.763,9.4,31.5,41.0,25.9,8.5,4.3,14.5,18.5,116.3,,LAL,2026
