Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Russell Westbrook,33.0,PG,78,78,2678,89,11,1,0,0,-4.3,-3.6,182,66,79,22,176,14,1303,36,81,,LAL,2022
2.0,Malik Monk,23.0,SG,76,37,2139,21,55,24,0,0,-0.2,6.3,76,28,84,8,48,6,518,13,34,,LAL,2022
3.0,LeBron James,37.0,C,56,56,2084,0,0,6,44,50,-2.1,2.1,114,45,59,18,157,18,843,57,46,"MVP-10,AS,NBA3",LAL,2022
4.0,Carmelo Anthony,37.0,PF,69,3,1793,0,0,14,74,12,-3.0,0.3,20,9,86,21,59,2,167,13,18,,LAL,2022
5.0,Talen Horton-Tucker,21.0,SG,60,19,1511,0,14,78,9,0,-2.7,0.7,44,23,75,8,59,6,386,11,28,,LAL,2022
6.0,Austin Reaves,23.0,SG,61,19,1418,5,47,47,2,0,1.1,6.5,23,10,40,2,51,33,271,14,11,,LAL,2022
7.0,Avery Bradley,31.0,SG,62,45,1406,17,79,3,0,0,-4.8,-2.5,23,7,43,3,6,11,111,1,18,,LAL,2022
8.0,Anthony Davis,28.0,C,40,40,1404,0,0,0,24,76,-3.2,-0.2,31,34,57,11,89,5,309,25,18,,LAL,2022
9.0,Stanley Johnson,25.0,PF,48,27,1094,0,0,23,71,6,-1.2,2.6,15,10,50,6,35,5,195,8,19,,LAL,2022
10.0,Dwight Howard,36.0,C,60,27,971,0,0,0,0,100,-6.2,-4.1,8,14,66,18,69,3,80,11,22,,LAL,2022
11.0,Wayne Ellington,34.0,SG,43,9,810,10,45,43,3,0,-3.9,-1.0,16,1,22,1,1,5,73,0,4,,LAL,2022
12.0,Kent Bazemore,32.0,SF,39,14,545,0,17,65,18,0,-9.1,-7.0,14,4,35,1,7,6,82,1,0,,LAL,2022
13.0,Trevor Ariza,36.0,SF,24,11,462,0,0,44,55,2,-4.8,-1.9,5,3,13,0,6,4,72,3,3,,LAL,2022
14.0,DeAndre Jordan,33.0,C,32,19,408,0,0,0,0,100,-11.0,-8.8,6,8,28,5,14,0,31,2,6,,LAL,2022
15.0,D.J. Augustin,34.0,PG,21,0,373,100,0,0,0,0,-8.7,-6.1,11,0,12,0,2,1,84,1,5,,LAL,2022
16.0,Wenyen Gabriel,24.0,PF,19,5,311,0,0,9,24,67,3.9,7.6,4,5,28,4,17,1,32,6,14,,LAL,2022
17.0,Rajon Rondo,35.0,PG,18,0,289,89,12,0,0,0,-10.3,-7.8,27,6,11,0,0,5,155,0,4,,LAL,2022
18.0,Isaiah Thomas,32.0,PG,4,1,101,100,0,0,0,0,-13.3,-10.5,3,1,6,0,5,1,15,0,1,,LAL,2022
19.0,Mason Jones,23.0,SG,4,0,51,4,72,24,0,0,17.5,20.9,0,1,4,0,6,0,10,3,0,,LAL,2022
20.0,Darren Collison,34.0,PG,3,0,37,100,0,0,0,0,-21.7,-18.8,1,0,5,0,0,0,4,0,0,,LAL,2022
21.0,Mac McClung,23.0,SG,1,0,22,65,36,0,0,0,19.1,22.4,1,0,3,0,1,0,2,1,1,,LAL,2022
22.0,Chaundee Brown Jr.,23.0,SF,2,0,21,0,4,71,25,0,-2.3,0.9,0,1,0,0,0,1,0,0,1,,LAL,2022
23.0,Jay Huff,23.0,C,4,0,20,0,0,0,0,100,31.5,34.8,0,1,1,0,0,1,3,0,0,,LAL,2022
24.0,Sekou Doumbouya,21.0,PF,2,0,16,0,0,0,100,0,65.5,68.9,0,2,1,0,1,0,0,0,1,,LAL,2022
25.0,Jemerrio Jones,26.0,SF,2,0,15,0,0,19,81,0,-43.3,-40.4,0,0,0,0,0,0,0,0,0,,LAL,2022
,Team Totals,,,82,82,19979,20,20,20,20,20,-3.1,0.2,624,279,808,128,809,128,4746,206,335,,LAL,2022
