Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,40,42,44,38,1.09,-0.12,0.96,115.2,114.2,101.1,0.256,0.369,0.531,11.2,24.7,0.207,0.547,14.4,72.9,0.222,Paycom Center,636903,OKC,2023
Lg Rank,19,11,14,14,14.0,19.0,15.0,13.0,14.0,6.0,23.0,18.0,24.0,3.0,13.0,16.0,19.0,3.0,29.0,24.0,,30,OKC,2023
