G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",7:30p,,Box Score,@,Toronto Raptors,W,,113,99,1,0,W 1,3800,2:09,,NOP,2021
2,"Fri, Dec 25, 2020",12:00p,,Box Score,@,Miami Heat,L,,98,111,1,1,L 1,,2:28,,NOP,2021
3,"Sun, Dec 27, 2020",7:00p,,Box Score,,San Antonio Spurs,W,,98,95,2,1,W 1,750,2:10,,NOP,2021
4,"Tue, Dec 29, 2020",10:00p,,Box Score,@,Phoenix Suns,L,,86,111,2,2,L 1,,2:09,,NOP,2021
5,"Thu, Dec 31, 2020",8:00p,,Box Score,@,Oklahoma City Thunder,W,,113,80,3,2,W 1,,2:04,,NOP,2021
6,"Sat, Jan 2, 2021",7:30p,,Box Score,,Toronto Raptors,W,,120,116,4,2,W 2,750,2:19,,NOP,2021
7,"Mon, Jan 4, 2021",8:00p,,Box Score,,Indiana Pacers,L,OT,116,118,4,3,L 1,750,2:24,,NOP,2021
8,"Wed, Jan 6, 2021",8:00p,,Box Score,,Oklahoma City Thunder,L,,110,111,4,4,L 2,750,2:06,,NOP,2021
9,"Fri, Jan 8, 2021",7:30p,,Box Score,,Charlotte Hornets,L,,110,118,4,5,L 3,750,2:20,,NOP,2021
10,"Wed, Jan 13, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,106,111,4,6,L 4,,2:12,,NOP,2021
11,"Fri, Jan 15, 2021",10:00p,,Box Score,@,Los Angeles Lakers,L,,95,112,4,7,L 5,,2:19,,NOP,2021
12,"Sun, Jan 17, 2021",9:00p,,Box Score,@,Sacramento Kings,W,,128,123,5,7,W 1,,2:22,,NOP,2021
13,"Tue, Jan 19, 2021",9:00p,,Box Score,@,Utah Jazz,L,,102,118,5,8,L 1,1932,2:05,,NOP,2021
14,"Thu, Jan 21, 2021",10:00p,,Box Score,@,Utah Jazz,L,,118,129,5,9,L 2,1932,2:26,,NOP,2021
15,"Sat, Jan 23, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,L,,110,120,5,10,L 3,,2:21,,NOP,2021
16,"Wed, Jan 27, 2021",9:00p,,Box Score,,Washington Wizards,W,,124,106,6,10,W 1,750,2:10,,NOP,2021
17,"Fri, Jan 29, 2021",7:30p,,Box Score,,Milwaukee Bucks,W,,131,126,7,10,W 2,1440,2:19,,NOP,2021
18,"Sat, Jan 30, 2021",8:00p,,Box Score,,Houston Rockets,L,,112,126,7,11,L 1,1440,2:08,,NOP,2021
19,"Mon, Feb 1, 2021",8:00p,,Box Score,,Sacramento Kings,L,,109,118,7,12,L 2,1440,2:17,,NOP,2021
20,"Wed, Feb 3, 2021",9:30p,,Box Score,,Phoenix Suns,W,,123,101,8,12,W 1,1440,2:14,,NOP,2021
21,"Fri, Feb 5, 2021",7:00p,,Box Score,@,Indiana Pacers,W,,114,113,9,12,W 2,,2:30,,NOP,2021
22,"Sat, Feb 6, 2021",9:00p,,Box Score,,Memphis Grizzlies,W,,118,109,10,12,W 3,1440,2:06,,NOP,2021
23,"Tue, Feb 9, 2021",7:30p,,Box Score,,Houston Rockets,W,,130,101,11,12,W 4,1900,2:21,,NOP,2021
24,"Wed, Feb 10, 2021",9:00p,,Box Score,@,Chicago Bulls,L,,116,129,11,13,L 1,,2:05,,NOP,2021
25,"Fri, Feb 12, 2021",7:30p,,Box Score,@,Dallas Mavericks,L,,130,143,11,14,L 2,1514,2:17,,NOP,2021
26,"Sun, Feb 14, 2021",7:00p,,Box Score,@,Detroit Pistons,L,,112,123,11,15,L 3,,2:18,,NOP,2021
27,"Tue, Feb 16, 2021",8:00p,,Box Score,@,Memphis Grizzlies,W,,144,113,12,15,W 1,1982,2:11,,NOP,2021
28,"Wed, Feb 17, 2021",9:00p,,Box Score,,Portland Trail Blazers,L,,124,126,12,16,L 1,1940,2:15,,NOP,2021
29,"Fri, Feb 19, 2021",8:00p,,Box Score,,Phoenix Suns,L,,114,132,12,17,L 2,1940,2:05,,NOP,2021
30,"Sun, Feb 21, 2021",3:30p,,Box Score,,Boston Celtics,W,OT,120,115,13,17,W 1,1940,2:59,,NOP,2021
31,"Wed, Feb 24, 2021",8:00p,,Box Score,,Detroit Pistons,W,,128,118,14,17,W 2,2700,2:06,,NOP,2021
32,"Thu, Feb 25, 2021",9:30p,,Box Score,@,Milwaukee Bucks,L,,125,129,14,18,L 1,1800,2:17,,NOP,2021
33,"Sat, Feb 27, 2021",8:00p,,Box Score,@,San Antonio Spurs,L,,114,117,14,19,L 2,,2:17,,NOP,2021
34,"Mon, Mar 1, 2021",8:00p,,Box Score,,Utah Jazz,W,,129,124,15,19,W 1,2700,2:17,,NOP,2021
35,"Wed, Mar 3, 2021",8:00p,,Box Score,,Chicago Bulls,L,,124,128,15,20,L 1,2700,2:19,,NOP,2021
36,"Thu, Mar 4, 2021",8:30p,,Box Score,,Miami Heat,L,,93,103,15,21,L 2,2700,2:18,,NOP,2021
37,"Thu, Mar 11, 2021",8:00p,,Box Score,,Minnesota Timberwolves,L,,105,135,15,22,L 3,3700,2:13,,NOP,2021
38,"Fri, Mar 12, 2021",8:00p,,Box Score,,Cleveland Cavaliers,W,,116,82,16,22,W 1,3700,2:01,,NOP,2021
39,"Sun, Mar 14, 2021",9:00p,,Box Score,,Los Angeles Clippers,W,,135,115,17,22,W 2,3700,2:09,,NOP,2021
40,"Tue, Mar 16, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,124,125,17,23,L 1,,2:23,,NOP,2021
41,"Thu, Mar 18, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,93,101,17,24,L 2,,2:14,,NOP,2021
42,"Sun, Mar 21, 2021",3:00p,,Box Score,@,Denver Nuggets,W,,113,108,18,24,W 1,,2:12,,NOP,2021
43,"Tue, Mar 23, 2021",7:30p,,Box Score,,Los Angeles Lakers,W,,128,111,19,24,W 2,3700,2:29,,NOP,2021
44,"Fri, Mar 26, 2021",8:00p,,Box Score,,Denver Nuggets,L,,108,113,19,25,L 1,3700,2:06,,NOP,2021
45,"Sat, Mar 27, 2021",9:00p,,Box Score,,Dallas Mavericks,W,,112,103,20,25,W 1,3700,2:19,,NOP,2021
46,"Mon, Mar 29, 2021",7:30p,,Box Score,@,Boston Celtics,W,,115,109,21,25,W 2,2298,2:23,,NOP,2021
47,"Thu, Apr 1, 2021",8:00p,,Box Score,,Orlando Magic,L,OT,110,115,21,26,L 1,3700,2:30,,NOP,2021
48,"Fri, Apr 2, 2021",9:00p,,Box Score,,Atlanta Hawks,L,,103,126,21,27,L 2,3700,2:14,,NOP,2021
49,"Sun, Apr 4, 2021",8:00p,,Box Score,@,Houston Rockets,W,,122,115,22,27,W 1,3268,2:18,,NOP,2021
50,"Tue, Apr 6, 2021",7:30p,,Box Score,@,Atlanta Hawks,L,,107,123,22,28,L 1,2816,2:03,,NOP,2021
51,"Wed, Apr 7, 2021",7:30p,,Box Score,@,Brooklyn Nets,L,,111,139,22,29,L 2,1773,2:22,,NOP,2021
52,"Fri, Apr 9, 2021",8:00p,,Box Score,,Philadelphia 76ers,W,,101,94,23,29,W 1,3700,2:20,,NOP,2021
53,"Sun, Apr 11, 2021",7:00p,,Box Score,@,Cleveland Cavaliers,W,,116,109,24,29,W 2,4148,2:11,,NOP,2021
54,"Mon, Apr 12, 2021",9:00p,,Box Score,,Sacramento Kings,W,,117,110,25,29,W 3,3700,2:25,,NOP,2021
55,"Wed, Apr 14, 2021",8:00p,,Box Score,,New York Knicks,L,,106,116,25,30,L 1,3700,2:02,,NOP,2021
56,"Fri, Apr 16, 2021",7:00p,,Box Score,@,Washington Wizards,L,OT,115,117,25,31,L 2,,2:35,,NOP,2021
57,"Sun, Apr 18, 2021",1:00p,,Box Score,@,New York Knicks,L,OT,112,122,25,32,L 3,1981,2:45,,NOP,2021
58,"Tue, Apr 20, 2021",7:30p,,Box Score,,Brooklyn Nets,L,,129,134,25,33,L 4,3700,2:26,,NOP,2021
59,"Thu, Apr 22, 2021",7:00p,,Box Score,@,Orlando Magic,W,,135,100,26,33,W 1,3411,2:05,,NOP,2021
60,"Sat, Apr 24, 2021",8:00p,,Box Score,,San Antonio Spurs,L,,108,110,26,34,L 1,3700,2:22,,NOP,2021
61,"Mon, Apr 26, 2021",8:00p,,Box Score,,Los Angeles Clippers,W,,120,103,27,34,W 1,3700,2:12,,NOP,2021
62,"Wed, Apr 28, 2021",9:00p,,Box Score,@,Denver Nuggets,L,,112,114,27,35,L 1,4022,2:11,,NOP,2021
63,"Thu, Apr 29, 2021",9:00p,,Box Score,@,Oklahoma City Thunder,W,,109,95,28,35,W 1,,2:08,,NOP,2021
64,"Sat, May 1, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,W,OT,140,136,29,35,W 2,1638,2:42,,NOP,2021
65,"Mon, May 3, 2021",7:30p,,Box Score,,Golden State Warriors,L,,108,123,29,36,L 1,3700,2:19,,NOP,2021
66,"Tue, May 4, 2021",8:00p,,Box Score,,Golden State Warriors,W,,108,103,30,36,W 1,3700,2:10,,NOP,2021
67,"Fri, May 7, 2021",7:00p,,Box Score,@,Philadelphia 76ers,L,,107,109,30,37,L 1,5119,2:15,,NOP,2021
68,"Sun, May 9, 2021",7:00p,,Box Score,@,Charlotte Hornets,W,,112,110,31,37,W 1,4196,2:18,,NOP,2021
69,"Mon, May 10, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,110,115,31,38,L 1,2507,2:23,,NOP,2021
70,"Wed, May 12, 2021",9:00p,,Box Score,@,Dallas Mavericks,L,,107,125,31,39,L 2,4373,2:12,,NOP,2021
71,"Fri, May 14, 2021",9:30p,,Box Score,@,Golden State Warriors,L,,122,125,31,40,L 3,4155,2:22,,NOP,2021
72,"Sun, May 16, 2021",9:00p,,Box Score,,Los Angeles Lakers,L,,98,110,31,41,L 4,3700,2:12,,NOP,2021
