G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",7:00p,,Box Score,,Orlando Magic,W,,113,109,1,0,W 1,20190,2:16,,DET,2023
2,"Fri, Oct 21, 2022",7:30p,,Box Score,@,New York Knicks,L,,106,130,1,1,L 1,19812,2:12,,DET,2023
3,"Sat, Oct 22, 2022",7:00p,,Box Score,@,Indiana Pacers,L,,115,124,1,2,L 2,16056,2:26,,DET,2023
4,"Tue, Oct 25, 2022",7:00p,,Box Score,@,Washington Wizards,L,,99,120,1,3,L 3,13196,2:13,,DET,2023
5,"Wed, Oct 26, 2022",7:00p,,Box Score,,Atlanta Hawks,L,,113,118,1,4,L 4,17987,2:19,,DET,2023
6,"Fri, Oct 28, 2022",7:00p,,Box Score,,Atlanta Hawks,L,,112,136,1,5,L 5,18923,2:11,,DET,2023
7,"Sun, Oct 30, 2022",6:00p,,Box Score,,Golden State Warriors,W,,128,114,2,5,W 1,20190,2:19,,DET,2023
8,"Mon, Oct 31, 2022",8:00p,,Box Score,@,Milwaukee Bucks,L,,108,110,2,6,L 1,17341,2:21,,DET,2023
9,"Wed, Nov 2, 2022",8:00p,,Box Score,@,Milwaukee Bucks,L,,91,116,2,7,L 2,17341,2:10,,DET,2023
10,"Fri, Nov 4, 2022",7:00p,,Box Score,,Cleveland Cavaliers,L,,88,112,2,8,L 3,18744,2:07,,DET,2023
11,"Mon, Nov 7, 2022",7:30p,,Box Score,,Oklahoma City Thunder,W,,112,103,3,8,W 1,16223,2:13,,DET,2023
12,"Wed, Nov 9, 2022",7:30p,,Box Score,@,Boston Celtics,L,,112,128,3,9,L 1,19156,2:12,,DET,2023
13,"Fri, Nov 11, 2022",7:30p,,Box Score,@,New York Knicks,L,,112,121,3,10,L 2,19812,2:25,,DET,2023
14,"Sat, Nov 12, 2022",7:00p,,Box Score,,Boston Celtics,L,,108,117,3,11,L 3,20190,2:10,,DET,2023
15,"Mon, Nov 14, 2022",7:00p,,Box Score,,Toronto Raptors,L,,111,115,3,12,L 4,16988,2:24,,DET,2023
16,"Thu, Nov 17, 2022",10:30p,,Box Score,@,Los Angeles Clippers,L,,91,96,3,13,L 5,17822,2:30,,DET,2023
17,"Fri, Nov 18, 2022",10:30p,,Box Score,@,Los Angeles Lakers,L,,121,128,3,14,L 6,18095,2:25,,DET,2023
18,"Sun, Nov 20, 2022",6:00p,,Box Score,@,Sacramento Kings,L,,129,137,3,15,L 7,17866,2:29,,DET,2023
19,"Tue, Nov 22, 2022",9:00p,,Box Score,@,Denver Nuggets,W,,110,108,4,15,W 1,19635,2:18,,DET,2023
20,"Wed, Nov 23, 2022",9:00p,,Box Score,@,Utah Jazz,W,,125,116,5,15,W 2,18206,2:08,,DET,2023
21,"Fri, Nov 25, 2022",9:00p,,Box Score,@,Phoenix Suns,L,,102,108,5,16,L 1,17071,2:13,,DET,2023
22,"Sun, Nov 27, 2022",6:00p,,Box Score,,Cleveland Cavaliers,L,,94,102,5,17,L 2,18240,2:19,,DET,2023
23,"Tue, Nov 29, 2022",7:00p,,Box Score,,New York Knicks,L,,110,140,5,18,L 3,14864,2:03,,DET,2023
24,"Thu, Dec 1, 2022",7:00p,,Box Score,,Dallas Mavericks,W,OT,131,125,6,18,W 1,18106,2:33,,DET,2023
25,"Sun, Dec 4, 2022",6:00p,,Box Score,,Memphis Grizzlies,L,,112,122,6,19,L 1,20088,2:13,,DET,2023
26,"Tue, Dec 6, 2022",7:30p,,Box Score,@,Miami Heat,W,,116,96,7,19,W 1,19600,2:09,,DET,2023
27,"Wed, Dec 7, 2022",8:00p,,Box Score,@,New Orleans Pelicans,L,,98,104,7,20,L 1,14073,2:14,,DET,2023
28,"Fri, Dec 9, 2022",8:00p,,Box Score,@,Memphis Grizzlies,L,,103,114,7,21,L 2,17103,2:15,,DET,2023
29,"Sun, Dec 11, 2022",6:00p,,Box Score,,Los Angeles Lakers,L,,117,124,7,22,L 3,20190,2:10,,DET,2023
30,"Wed, Dec 14, 2022",7:00p,,Box Score,@,Charlotte Hornets,W,OT,141,134,8,22,W 1,14303,2:36,,DET,2023
31,"Fri, Dec 16, 2022",7:00p,,Box Score,,Sacramento Kings,L,,113,122,8,23,L 1,17892,2:19,,DET,2023
32,"Sun, Dec 18, 2022",6:00p,,Box Score,,Brooklyn Nets,L,,121,124,8,24,L 2,19488,2:18,,DET,2023
33,"Tue, Dec 20, 2022",7:00p,,Box Score,,Utah Jazz,L,,111,126,8,25,L 3,15622,2:06,,DET,2023
34,"Wed, Dec 21, 2022",7:00p,,Box Score,@,Philadelphia 76ers,L,,93,113,8,26,L 4,20615,2:13,,DET,2023
35,"Fri, Dec 23, 2022",7:30p,,Box Score,@,Atlanta Hawks,L,,105,130,8,27,L 5,17028,2:08,,DET,2023
36,"Mon, Dec 26, 2022",7:00p,,Box Score,,Los Angeles Clippers,L,OT,131,142,8,28,L 6,20190,2:38,,DET,2023
37,"Wed, Dec 28, 2022",7:00p,,Box Score,,Orlando Magic,W,,121,101,9,28,W 1,20190,2:34,,DET,2023
38,"Fri, Dec 30, 2022",8:00p,,Box Score,@,Chicago Bulls,L,,118,132,9,29,L 1,21667,2:09,,DET,2023
39,"Sat, Dec 31, 2022",8:00p,,Box Score,@,Minnesota Timberwolves,W,,116,104,10,29,W 1,16233,2:17,,DET,2023
40,"Mon, Jan 2, 2023",10:00p,,Box Score,@,Portland Trail Blazers,L,,106,135,10,30,L 1,19393,2:24,,DET,2023
41,"Wed, Jan 4, 2023",10:00p,,Box Score,@,Golden State Warriors,W,,122,119,11,30,W 1,18064,2:11,,DET,2023
42,"Fri, Jan 6, 2023",8:00p,,Box Score,@,San Antonio Spurs,L,,109,121,11,31,L 1,13107,2:09,,DET,2023
43,"Sun, Jan 8, 2023",3:00p,,Box Score,,Philadelphia 76ers,L,,111,123,11,32,L 2,18898,2:11,,DET,2023
44,"Tue, Jan 10, 2023",7:00p,,Box Score,@,Philadelphia 76ers,L,,116,147,11,33,L 3,20221,2:14,,DET,2023
45,"Wed, Jan 11, 2023",7:00p,,Box Score,,Minnesota Timberwolves,W,,135,118,12,33,W 1,15906,2:13,,DET,2023
46,"Fri, Jan 13, 2023",7:00p,,Box Score,,New Orleans Pelicans,L,,110,116,12,34,L 1,18989,2:16,,DET,2023
47,"Sun, Jan 15, 2023",1:00p,,Box Score,,New York Knicks,L,,104,117,12,35,L 2,19894,2:12,,DET,2023
48,"Thu, Jan 19, 2023",3:00p,,Box Score,,Chicago Bulls,L,,108,126,12,36,L 3,15885,2:14,,DET,2023
49,"Mon, Jan 23, 2023",7:00p,,Box Score,,Milwaukee Bucks,L,,130,150,12,37,L 4,18011,2:13,,DET,2023
50,"Thu, Jan 26, 2023",7:30p,,Box Score,@,Brooklyn Nets,W,,130,122,13,37,W 1,17732,2:22,,DET,2023
51,"Sat, Jan 28, 2023",7:00p,,Box Score,,Houston Rockets,L,,114,117,13,38,L 1,19411,2:24,,DET,2023
52,"Mon, Jan 30, 2023",8:30p,,Box Score,@,Dallas Mavericks,L,,105,111,13,39,L 2,19777,2:16,,DET,2023
53,"Fri, Feb 3, 2023",7:00p,,Box Score,,Charlotte Hornets,W,,118,112,14,39,W 1,18007,2:16,,DET,2023
54,"Sat, Feb 4, 2023",7:00p,,Box Score,,Phoenix Suns,L,,100,116,14,40,L 1,19788,2:09,,DET,2023
55,"Mon, Feb 6, 2023",7:00p,,Box Score,,Boston Celtics,L,,99,111,14,41,L 2,17933,2:03,,DET,2023
56,"Wed, Feb 8, 2023",7:00p,,Box Score,@,Cleveland Cavaliers,L,,85,113,14,42,L 3,19432,2:04,,DET,2023
57,"Fri, Feb 10, 2023",7:00p,,Box Score,,San Antonio Spurs,W,2OT,138,131,15,42,W 1,17899,3:00,,DET,2023
58,"Sun, Feb 12, 2023",3:00p,,Box Score,@,Toronto Raptors,L,,118,119,15,43,L 1,19800,2:27,,DET,2023
59,"Wed, Feb 15, 2023",7:30p,,Box Score,@,Boston Celtics,L,,109,127,15,44,L 2,19156,2:00,,DET,2023
60,"Thu, Feb 23, 2023",7:00p,,Box Score,@,Orlando Magic,L,,106,108,15,45,L 3,18846,2:20,,DET,2023
61,"Sat, Feb 25, 2023",12:00p,,Box Score,,Toronto Raptors,L,,91,95,15,46,L 4,20190,2:18,,DET,2023
62,"Mon, Feb 27, 2023",7:00p,,Box Score,@,Charlotte Hornets,L,,106,117,15,47,L 5,14184,2:04,,DET,2023
63,"Wed, Mar 1, 2023",7:00p,,Box Score,,Chicago Bulls,L,,115,117,15,48,L 6,18098,2:20,,DET,2023
64,"Sat, Mar 4, 2023",7:30p,,Box Score,@,Cleveland Cavaliers,L,,90,114,15,49,L 7,19432,2:05,,DET,2023
65,"Mon, Mar 6, 2023",7:00p,,Box Score,,Portland Trail Blazers,L,,104,110,15,50,L 8,16989,2:08,,DET,2023
66,"Tue, Mar 7, 2023",7:00p,,Box Score,,Washington Wizards,L,,117,119,15,51,L 9,17855,2:06,,DET,2023
67,"Thu, Mar 9, 2023",7:00p,,Box Score,,Charlotte Hornets,L,,103,113,15,52,L 10,17121,2:08,,DET,2023
68,"Sat, Mar 11, 2023",7:00p,,Box Score,,Indiana Pacers,L,,115,121,15,53,L 11,20190,2:13,,DET,2023
69,"Mon, Mar 13, 2023",7:00p,,Box Score,,Indiana Pacers,W,,117,97,16,53,W 1,18313,2:02,,DET,2023
70,"Tue, Mar 14, 2023",7:00p,,Box Score,@,Washington Wizards,L,,97,117,16,54,L 1,15279,2:01,,DET,2023
