Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,22,60,19,63,-10.0,0.42,-9.58,111.4,121.5,99.2,0.256,0.339,0.525,12.6,25.9,0.198,0.572,12.3,73.5,0.216,Golden 1 Center,661735,SAC,2026
Lg Rank,26,4,28,28,29.0,1.0,28.0,26.0,28.0,18.0,19.0,30.0,29.0,14.0,13.0,21.0,29.0,20.0,21.0,21.0,,28,SAC,2026
