Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,40,42,44,38,1.29,0.07,1.37,113.5,112.2,98.5,0.251,0.333,0.55,12.2,20.1,0.203,0.544,13.5,77.8,0.197,United Center,841632,CHI,2023
Lg Rank,19,11,13,13,13.0,11.0,13.0,24.0,5.0,19.0,24.0,29.0,12.0,10.0,28.0,19.0,17.0,5.0,2.0,6.0,,1,CHI,2023
