Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Jerami Grant,28.0,PF,63,63,2246,0,0,4,94,2,-0.9,6.4,36,40,76,24,161,25,371,39,52,,POR,2023
2.0,Anfernee Simons,23.0,SG,62,62,2171,38,60,2,0,0,-1.2,5.4,65,34,73,15,69,11,595,18,42,,POR,2023
3.0,Damian Lillard,32.0,PG,58,58,2107,100,0,0,0,0,2.2,12.8,139,29,54,8,200,23,1009,43,43,"CPOY-10,AS,NBA3",POR,2023
4.0,Shaedon Sharpe,19.0,SG,80,15,1779,9,61,30,0,0,-7.7,-7.3,32,29,63,8,47,8,229,11,31,,POR,2023
5.0,Josh Hart,27.0,SF,51,51,1704,1,20,77,2,0,3.6,12.8,46,13,69,8,60,9,499,20,26,,POR,2023
6.0,Drew Eubanks,25.0,C,78,28,1584,0,0,0,3,97,-3.0,1.1,26,13,110,20,47,12,262,11,9,,POR,2023
7.0,Jusuf NurkiÄ,28.0,C,52,52,1391,0,0,0,0,100,-0.3,5.2,44,32,99,34,95,8,364,32,34,,POR,2023
8.0,Trendon Watford,22.0,PF,62,12,1182,0,0,1,44,55,-6.4,-4.0,25,15,60,18,51,13,311,12,14,,POR,2023
9.0,Nassir Little,22.0,SF,54,4,976,1,21,56,22,0,-8.6,-6.6,15,11,37,7,22,4,122,6,19,,POR,2023
10.0,Justise Winslow,26.0,PF,29,11,776,0,10,62,28,1,-1.6,2.5,21,12,44,7,12,7,225,0,13,,POR,2023
11.0,Jabari Walker,20.0,PF,56,0,619,0,6,37,55,2,-8.7,-6.0,10,8,29,8,21,4,84,5,13,,POR,2023
12.0,Matisse Thybulle,25.0,SG,22,22,609,7,71,22,0,0,-5.0,-1.6,11,2,21,1,9,0,80,2,3,,POR,2023
13.0,Cam Reddish,23.0,SF,20,12,552,0,1,72,27,0,-14.7,-12.9,13,15,26,1,19,2,92,6,10,,POR,2023
14.0,Keon Johnson,20.0,SG,40,0,416,66,33,1,0,0,-18.0,-16.1,23,8,20,2,18,4,144,3,9,,POR,2023
15.0,Kevin Knox,23.0,PF,21,4,359,0,0,9,69,22,-20.0,-17.9,4,10,15,1,12,0,44,2,7,,POR,2023
16.0,Gary Payton II,30.0,SG,15,1,255,36,64,0,0,0,3.5,7.7,3,4,14,3,0,0,56,0,1,,POR,2023
17.0,John Butler,20.0,C,19,1,221,0,0,0,0,100,-15.7,-12.7,1,0,18,0,3,0,25,2,2,,POR,2023
18.0,Skylar Mays,25.0,PG,6,6,189,100,0,0,0,0,-16.2,-13.1,5,3,8,1,6,1,116,2,8,,POR,2023
19.0,Ryan Arcidiacono,28.0,PG,9,4,146,96,4,0,0,0,-13.5,-10.2,4,2,9,0,0,7,48,0,2,,POR,2023
20.0,Nate Williams,23.0,SG,5,4,127,3,88,9,0,0,-10.8,-7.4,2,0,9,1,2,0,23,1,2,,POR,2023
21.0,Shaquille Harrison,29.0,SG,5,0,120,71,29,0,0,0,5.0,8.9,5,0,6,0,8,2,76,2,2,,POR,2023
22.0,Greg Brown III,21.0,PF,16,0,93,0,0,44,49,7,-2.5,1.2,2,1,6,0,6,0,7,2,4,,POR,2023
23.0,Justin Minaya,23.0,SF,4,0,89,5,23,72,0,0,-11.8,-8.3,3,0,7,0,1,0,10,1,0,,POR,2023
24.0,Chance Comanche,26.0,C,1,0,21,0,0,0,64,36,-65.1,-61.7,0,0,0,0,0,0,0,0,0,,POR,2023
,Team Totals,,,82,82,19732,20,20,20,20,20,-3.7,1.5,535,281,873,167,869,140,4792,220,346,,POR,2023
