Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Jaylen Wells,22.0,SG,69,69,1821,11.5,0.559,0.523,0.245,3.6,9.6,6.5,8.8,1.6,0.5,8.7,19.3,0.9,0.7,1.6,0.042,-1.8,-1.4,-3.1,-0.5,,MEM,2026
2.0,Cam Spencer,25.0,SG,72,20,1714,17.2,0.649,0.585,0.241,2.5,9.2,5.8,33.1,1.4,0.6,13.1,17.2,4.7,0.6,5.3,0.149,3.0,-0.8,2.2,1.8,,MEM,2026
3.0,Cedric Coward,22.0,SG,62,47,1598,15.3,0.585,0.424,0.256,5.5,19.4,12.3,16.0,1.2,1.6,12.7,21.5,1.4,1.1,2.5,0.076,0.4,-0.6,-0.2,0.7,ROY-5,MEM,2026
4.0,Jaren Jackson Jr.,26.0,C,45,45,1382,15.4,0.574,0.328,0.279,3.2,17.4,10.1,9.9,1.6,4.5,11.7,25.6,0.0,1.3,1.3,0.046,-1.2,0.4,-0.8,0.4,,MEM,2026
5.0,Santi Aldama,25.0,PF,43,11,1198,16.3,0.572,0.42,0.239,6.0,20.2,13.0,15.7,1.5,2.4,9.5,20.2,1.3,1.0,2.3,0.092,1.3,0.4,1.7,1.1,,MEM,2026
6.0,GG Jackson II,21.0,PF,55,28,1178,15.6,0.591,0.375,0.294,4.4,17.4,10.8,10.7,1.2,3.4,12.8,23.5,0.4,0.9,1.3,0.052,0.0,-1.2,-1.2,0.2,,MEM,2026
7.0,Kentavious Caldwell-Pope,32.0,SG,51,14,1088,11.0,0.533,0.475,0.219,2.0,10.6,6.2,17.7,1.9,0.7,13.2,17.7,0.2,0.5,0.7,0.032,-2.3,-0.2,-2.5,-0.1,,MEM,2026
8.0,Jock Landale,30.0,C,45,25,1060,16.8,0.594,0.332,0.229,14.2,15.7,14.9,10.6,1.1,1.9,9.7,18.6,1.9,0.6,2.5,0.114,1.0,-1.3,-0.2,0.5,,MEM,2026
9.0,Olivier-Maxence Prosper,23.0,PF,53,24,984,16.9,0.662,0.423,0.326,6.4,14.3,10.3,7.8,1.9,1.2,10.5,18.9,1.8,0.7,2.4,0.119,1.1,-1.2,-0.1,0.5,,MEM,2026
10.0,Javon Small,23.0,PG,41,12,830,16.1,0.611,0.493,0.285,4.6,12.2,8.3,26.1,1.9,1.0,14.7,19.0,1.4,0.5,1.9,0.112,1.7,-0.6,1.0,0.6,,MEM,2026
