Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Trae Young,23.0,PG,76,76,2652,100,0,0,0,0,2.9,3.4,218,54,47,9,150,28,1709,31,91,"AS,NBA3",ATL,2022
2.0,Kevin Huerter,23.0,SF,74,60,2188,0,58,42,1,0,4.0,4.8,50,23,82,5,20,6,484,5,23,,ATL,2022
3.0,Clint Capela,27.0,C,74,73,2042,0,0,0,0,100,3.7,3.9,15,13,88,6,85,14,222,19,37,,ATL,2022
4.0,Bogdan BogdanoviÄ,29.0,SG,63,27,1848,1,73,26,0,0,5.2,6.3,42,17,42,3,42,4,452,7,26,6MOY-6,ATL,2022
5.0,Danilo Gallinari,33.0,PF,66,18,1672,0,0,0,76,24,2.9,1.9,10,15,35,8,61,5,241,5,12,,ATL,2022
6.0,John Collins,24.0,PF,54,53,1663,0,0,0,94,6,1.0,-1.4,26,12,85,12,68,18,224,17,37,,ATL,2022
7.0,De'Andre Hunter,24.0,SF,53,52,1577,0,0,65,35,0,0.9,-1.6,17,27,53,13,68,16,173,15,34,,ATL,2022
8.0,Delon Wright,29.0,SG,77,8,1452,34,65,1,0,0,3.1,1.9,26,14,25,0,23,15,476,2,12,,ATL,2022
9.0,Onyeka Okongwu,21.0,C,48,6,992,0,0,0,2,98,5.2,4.4,14,12,91,13,55,3,133,16,21,,ATL,2022
10.0,Lou Williams,35.0,PG,56,0,799,84,16,0,0,0,0.6,-1.6,30,12,16,0,30,2,251,4,12,,ATL,2022
11.0,Cam Reddish,22.0,SF,34,7,797,0,1,73,27,0,-9.5,-14.2,16,15,20,3,37,5,93,7,20,,ATL,2022
12.0,TimothÃ© Luwawu-Cabarrot,26.0,SF,52,18,685,0,2,83,15,0,-2.6,-5.4,13,3,37,2,20,8,99,4,9,,ATL,2022
13.0,Gorgui Dieng,32.0,C,44,3,371,0,0,0,0,100,-8.4,-11.3,6,1,24,4,12,4,82,4,5,,ATL,2022
14.0,Skylar Mays,24.0,SG,28,5,220,28,59,13,0,0,-11.7,-14.3,6,2,5,1,4,2,47,3,5,,ATL,2022
15.0,Solomon Hill,30.0,SF,13,1,139,0,7,88,5,0,16.0,14.6,0,0,6,1,0,0,32,0,1,,ATL,2022
16.0,Jalen Johnson,20.0,PF,22,0,120,0,0,0,87,13,-6.4,-8.5,7,0,6,1,2,0,9,1,2,,ATL,2022
17.0,Kevin Knox,22.0,SF,17,0,111,0,25,33,42,0,-8.2,-10.4,1,1,9,0,5,1,18,0,3,,ATL,2022
18.0,Chaundee Brown Jr.,23.0,SG,3,2,83,1,41,59,0,0,-9.1,-11.2,0,0,4,0,2,0,9,0,2,,ATL,2022
19.0,Wes Iwundu,27.0,SF,3,1,82,0,1,65,34,0,0.7,-1.1,0,1,3,0,2,1,0,0,4,,ATL,2022
20.0,Lance Stephenson,31.0,SG,6,0,70,1,36,45,18,0,6.5,4.7,2,1,4,1,1,0,27,0,1,,ATL,2022
21.0,Malcolm Hill,26.0,SG,3,0,46,0,24,65,11,0,7.9,6.1,0,0,5,0,2,0,2,0,0,,ATL,2022
22.0,Cameron Oliver,25.0,SF,2,0,43,0,0,0,38,62,3.5,1.7,0,0,3,0,2,0,7,1,0,,ATL,2022
23.0,Sharife Cooper,20.0,PG,13,0,39,99,1,0,0,0,-42.5,-44.8,2,2,0,0,0,0,12,0,3,,ATL,2022
24.0,Cat Barber,27.0,PG,3,0,13,100,0,0,0,0,35.7,34.0,0,1,1,0,1,0,8,0,1,,ATL,2022
,Team Totals,,,82,82,19704,20,20,20,20,20,1.9,1.0,501,226,691,82,692,132,4810,141,361,,ATL,2022
