G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",8:00p,,Box Score,,Oklahoma City Thunder,W,,115,108,1,0,W 1,17136,2:21,,MIN,2023
2,"Fri, Oct 21, 2022",8:00p,,Box Score,,Utah Jazz,L,OT,126,132,1,1,L 1,17136,2:37,,MIN,2023
3,"Sun, Oct 23, 2022",8:00p,,Box Score,@,Oklahoma City Thunder,W,,116,106,2,1,W 1,15044,2:09,,MIN,2023
4,"Mon, Oct 24, 2022",8:00p,,Box Score,,San Antonio Spurs,L,,106,115,2,2,L 1,15347,2:11,,MIN,2023
5,"Wed, Oct 26, 2022",8:00p,,Box Score,,San Antonio Spurs,W,,134,122,3,2,W 1,16165,2:05,,MIN,2023
6,"Fri, Oct 28, 2022",8:00p,,Box Score,,Los Angeles Lakers,W,,111,102,4,2,W 2,17136,2:28,,MIN,2023
7,"Sun, Oct 30, 2022",7:00p,,Box Score,@,San Antonio Spurs,L,,98,107,4,3,L 1,15053,2:14,,MIN,2023
8,"Tue, Nov 1, 2022",10:00p,,Box Score,@,Phoenix Suns,L,,107,116,4,4,L 2,17071,2:28,,MIN,2023
9,"Fri, Nov 4, 2022",10:00p,,Box Score,,Milwaukee Bucks,L,,102,115,4,5,L 3,17136,2:21,,MIN,2023
10,"Sat, Nov 5, 2022",8:00p,,Box Score,,Houston Rockets,W,,129,117,5,5,W 1,16412,2:16,,MIN,2023
11,"Mon, Nov 7, 2022",9:15p,,Box Score,,New York Knicks,L,,107,120,5,6,L 1,14524,2:17,,MIN,2023
12,"Wed, Nov 9, 2022",8:00p,,Box Score,,Phoenix Suns,L,,117,129,5,7,L 2,16062,2:13,,MIN,2023
13,"Fri, Nov 11, 2022",9:30p,,Box Score,@,Memphis Grizzlies,L,,103,114,5,8,L 3,16939,2:16,,MIN,2023
14,"Sun, Nov 13, 2022",6:00p,,Box Score,@,Cleveland Cavaliers,W,,129,124,6,8,W 1,19432,2:31,,MIN,2023
