Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Coby White,24.0,SG,74,73,2450,30,58,11,0,0,-2.8,-4.1,75,58,65,17,132,15,827,37,77,,CHI,2025
2.0,Nikola VuÄeviÄ,34.0,C,73,72,2278,0,0,0,0,100,-2.1,-2.0,61,28,106,15,70,3,648,21,38,,CHI,2025
3.0,Josh Giddey,22.0,PG,70,69,2117,70,29,1,0,0,-1.0,0.4,140,44,78,4,107,4,1223,21,66,,CHI,2025
4.0,Patrick Williams,23.0,PF,63,36,1576,0,0,2,95,3,-4.8,-6.0,37,26,50,7,40,1,310,8,37,,CHI,2025
5.0,Matas Buzelis,20.0,SF,80,31,1511,0,0,20,75,6,-1.6,-0.6,25,33,97,4,57,4,195,10,29,ROY-7,CHI,2025
6.0,Zach LaVine,29.0,SF,42,42,1432,0,5,79,15,0,1.0,3.6,57,45,43,2,86,1,450,19,28,,CHI,2025
7.0,Ayo Dosunmu,25.0,SG,46,26,1394,10,56,30,4,0,-7.1,-9.1,41,17,52,2,34,3,509,10,34,,CHI,2025
8.0,Julian Phillips,21.0,SF,79,5,1123,0,0,33,67,1,1.9,4.4,9,9,53,1,35,5,100,10,17,,CHI,2025
9.0,Dalen Terry,22.0,SG,73,5,987,1,31,62,7,0,-7.5,-8.4,26,13,65,2,31,3,235,5,17,,CHI,2025
10.0,Jalen Smith,24.0,C,64,2,962,0,0,0,2,98,-1.0,0.4,13,7,59,12,43,7,157,13,14,,CHI,2025
11.0,Kevin Huerter,26.0,SG,26,16,780,1,31,62,6,0,9.5,13.4,23,3,28,0,9,6,196,2,8,,CHI,2025
12.0,Lonzo Ball,27.0,PG,35,14,777,97,3,0,0,0,6.5,9.7,34,3,30,3,6,2,281,1,4,,CHI,2025
13.0,Talen Horton-Tucker,24.0,SG,58,0,724,4,55,40,1,0,2.6,4.7,14,15,32,6,47,4,206,8,17,,CHI,2025
14.0,Zach Collins,27.0,PF,28,8,552,0,0,0,4,96,4.4,6.6,14,13,43,6,20,5,147,3,8,,CHI,2025
15.0,Tre Jones,25.0,PG,18,9,455,100,0,0,0,0,-4.9,-4.1,3,8,9,2,16,6,220,4,14,,CHI,2025
16.0,Jevon Carter,29.0,PG,36,1,321,90,10,0,0,0,2.2,3.7,4,6,8,0,5,0,93,2,4,,CHI,2025
17.0,Torrey Craig,34.0,SF,9,1,113,0,0,14,83,3,-8.1,-7.1,0,0,9,0,2,1,11,0,2,,CHI,2025
18.0,Chris Duarte,27.0,SG,17,0,74,13,83,5,0,0,5.5,6.8,0,1,3,0,4,1,19,2,1,,CHI,2025
19.0,E.J. Liddell,24.0,PF,12,0,53,0,0,0,38,62,-2.5,-1.2,0,1,4,1,1,0,9,0,0,,CHI,2025
20.0,Jahmir Young,24.0,PG,6,0,30,100,0,0,0,0,-7.0,-5.8,1,0,2,0,1,0,14,0,1,,CHI,2025
21.0,Emanuel Miller,24.0,PF,6,0,25,0,0,55,45,0,-10.3,-9.1,0,0,1,0,1,0,5,0,0,,CHI,2025
22.0,Adama Sanogo,22.0,C,4,0,21,0,0,0,0,100,-13.9,-12.7,0,1,1,0,0,0,2,0,1,,CHI,2025
,Team Totals,,,82,82,19755,20,20,20,20,20,-1.3,-0.6,577,331,838,84,747,71,5857,176,417,,CHI,2025
