G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
51,"Fri, Feb 9, 2024",7:30p,,Box Score,@,Boston Celtics,L,,129,133,9,42,L 5,19156,2:14,,WAS,2024
52,"Sat, Feb 10, 2024",7:00p,,Box Score,,Philadelphia 76ers,L,,113,119,9,43,L 6,20333,2:13,,WAS,2024
53,"Mon, Feb 12, 2024",8:30p,,Box Score,@,Dallas Mavericks,L,,104,112,9,44,L 7,19921,2:16,,WAS,2024
54,"Wed, Feb 14, 2024",8:00p,,Box Score,@,New Orleans Pelicans,L,,126,133,9,45,L 8,18316,2:30,,WAS,2024
55,"Thu, Feb 22, 2024",9:00p,,Box Score,@,Denver Nuggets,L,,110,130,9,46,L 9,19621,2:03,,WAS,2024
56,"Fri, Feb 23, 2024",8:00p,,Box Score,@,Oklahoma City Thunder,L,,106,147,9,47,L 10,18203,2:03,,WAS,2024
57,"Sun, Feb 25, 2024",6:00p,,Box Score,,Cleveland Cavaliers,L,,105,114,9,48,L 11,17895,2:14,,WAS,2024
58,"Tue, Feb 27, 2024",7:00p,,Box Score,,Golden State Warriors,L,,112,123,9,49,L 12,20333,2:01,,WAS,2024
59,"Thu, Feb 29, 2024",10:30p,,Box Score,@,Los Angeles Lakers,L,OT,131,134,9,50,L 13,18997,2:22,,WAS,2024
60,"Fri, Mar 1, 2024",10:30p,,Box Score,@,Los Angeles Clippers,L,,115,140,9,51,L 14,19370,2:07,,WAS,2024
61,"Mon, Mar 4, 2024",9:00p,,Box Score,@,Utah Jazz,L,,115,127,9,52,L 15,18206,2:07,,WAS,2024
62,"Wed, Mar 6, 2024",7:00p,,Box Score,,Orlando Magic,L,,109,119,9,53,L 16,16018,2:14,,WAS,2024
63,"Fri, Mar 8, 2024",7:00p,,Box Score,,Charlotte Hornets,W,,112,100,10,53,W 1,18778,2:07,,WAS,2024
64,"Sun, Mar 10, 2024",6:00p,,Box Score,@,Miami Heat,W,,110,108,11,53,W 2,19730,2:13,,WAS,2024
65,"Tue, Mar 12, 2024",8:00p,,Box Score,@,Memphis Grizzlies,L,,97,109,11,54,L 1,15291,2:04,,WAS,2024
66,"Thu, Mar 14, 2024",8:00p,,Box Score,@,Houston Rockets,L,,119,135,11,55,L 2,18055,2:05,,WAS,2024
67,"Sat, Mar 16, 2024",8:00p,,Box Score,@,Chicago Bulls,L,,98,127,11,56,L 3,21697,2:17,,WAS,2024
68,"Sun, Mar 17, 2024",6:00p,,Box Score,,Boston Celtics,L,,104,130,11,57,L 4,20333,2:12,,WAS,2024
69,"Tue, Mar 19, 2024",7:00p,,Box Score,,Houston Rockets,L,,114,137,11,58,L 5,14137,2:11,,WAS,2024
70,"Thu, Mar 21, 2024",7:00p,,Box Score,,Sacramento Kings,W,,109,102,12,58,W 1,14495,2:15,,WAS,2024
71,"Sat, Mar 23, 2024",8:00p,,Box Score,,Toronto Raptors,W,,112,109,13,58,W 2,15746,2:20,,WAS,2024
72,"Mon, Mar 25, 2024",8:00p,,Box Score,@,Chicago Bulls,W,,107,105,14,58,W 3,21726,2:19,,WAS,2024
73,"Wed, Mar 27, 2024",7:00p,,Box Score,,Brooklyn Nets,L,OT,119,122,14,59,L 1,15159,2:23,,WAS,2024
74,"Fri, Mar 29, 2024",7:00p,,Box Score,,Detroit Pistons,L,,87,96,14,60,L 2,15023,2:06,,WAS,2024
75,"Sun, Mar 31, 2024",6:00p,,Box Score,,Miami Heat,L,,107,119,14,61,L 3,16039,2:11,,WAS,2024
76,"Tue, Apr 2, 2024",7:00p,,Box Score,,Milwaukee Bucks,W,,117,113,15,61,W 1,16492,2:13,,WAS,2024
77,"Wed, Apr 3, 2024",7:00p,,Box Score,,Los Angeles Lakers,L,,120,125,15,62,L 1,20333,2:14,,WAS,2024
78,"Fri, Apr 5, 2024",7:00p,,Box Score,,Portland Trail Blazers,L,,102,108,15,63,L 2,18079,2:16,,WAS,2024
79,"Sun, Apr 7, 2024",6:00p,,Box Score,@,Toronto Raptors,L,,122,130,15,64,L 3,19502,2:23,,WAS,2024
80,"Tue, Apr 9, 2024",8:00p,,Box Score,@,Minnesota Timberwolves,L,,121,130,15,65,L 4,18024,2:12,,WAS,2024
81,"Fri, Apr 12, 2024",7:00p,,Box Score,,Chicago Bulls,L,,127,129,15,66,L 5,20333,2:20,,WAS,2024
82,"Sun, Apr 14, 2024",1:00p,,Box Score,@,Boston Celtics,L,,122,132,15,67,L 6,19156,2:01,,WAS,2024
