Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Dwayne Bacon,25.0,SG,72,50,1853,9.9,0.49,0.285,0.242,1.7,11.2,6.3,7.9,1.2,0.2,5.4,19.8,-0.3,0.9,0.5,0.013,-3.7,-1.4,-5.1,-1.5,,ORL,2021
2.0,Nikola VuÄeviÄ,30.0,C,44,44,1500,23.5,0.565,0.317,0.121,5.8,30.8,17.9,22.1,1.4,1.7,8.0,29.9,2.1,1.8,3.9,0.125,5.5,0.4,5.9,3.0,AS,ORL,2021
3.0,Terrence Ross,29.0,SG,46,2,1347,13.2,0.53,0.429,0.224,1.1,11.4,6.1,13.2,1.7,1.4,9.9,24.1,-0.1,1.0,0.9,0.03,-1.4,-0.8,-2.3,-0.1,,ORL,2021
4.0,Cole Anthony,20.0,PG,47,34,1273,12.1,0.496,0.312,0.237,3.0,15.4,9.0,24.2,1.1,1.3,14.8,24.3,-0.9,0.9,0.0,-0.001,-1.9,-1.4,-3.3,-0.4,,ORL,2021
5.0,Chuma Okeke,22.0,PF,45,19,1133,11.8,0.511,0.435,0.123,3.7,13.2,8.3,13.2,2.1,1.8,10.0,14.5,0.3,1.0,1.3,0.056,-1.9,0.5,-1.5,0.1,,ORL,2021
6.0,James Ennis III,30.0,SF,41,37,986,12.5,0.613,0.428,0.358,4.4,13.4,8.7,9.3,1.6,0.6,11.3,13.9,1.3,0.7,2.0,0.097,-1.9,-0.3,-2.2,-0.1,,ORL,2021
7.0,Khem Birch,28.0,C,48,5,952,14.1,0.517,0.1,0.407,12.3,14.2,13.2,8.0,1.6,2.7,8.5,12.2,1.3,0.8,2.1,0.106,-1.7,0.1,-1.6,0.1,,ORL,2021
8.0,Chasson Randle,27.0,PG,41,5,837,7.4,0.515,0.549,0.203,0.8,9.6,5.1,12.9,1.3,0.5,15.1,15.7,-0.4,0.4,0.0,-0.001,-4.8,-1.1,-5.9,-0.8,,ORL,2021
9.0,Michael Carter-Williams,29.0,SG,31,25,800,9.5,0.449,0.226,0.296,4.9,13.4,9.0,24.3,1.5,1.9,18.4,20.2,-1.1,0.6,-0.5,-0.028,-4.6,-0.2,-4.8,-0.6,,ORL,2021
10.0,Evan Fournier,28.0,SF,26,26,787,18.2,0.604,0.509,0.333,0.6,9.5,4.9,20.9,1.7,1.0,11.3,26.2,1.2,0.5,1.7,0.104,2.3,-0.6,1.7,0.7,,ORL,2021
11.0,Aaron Gordon,25.0,PF,25,25,736,14.9,0.537,0.382,0.358,5.3,18.5,11.7,23.0,1.1,2.5,16.5,23.8,0.0,0.6,0.6,0.037,0.5,0.1,0.6,0.5,,ORL,2021
12.0,Mo Bamba,22.0,C,46,5,725,19.3,0.556,0.392,0.219,10.5,28.0,19.0,8.1,0.9,7.3,9.8,21.8,0.7,1.1,1.8,0.117,0.2,0.0,0.1,0.4,,ORL,2021
13.0,R.J. Hampton,19.0,SG,26,1,655,12.3,0.511,0.273,0.277,2.9,18.0,10.2,17.8,1.2,1.1,12.9,21.5,-0.2,0.5,0.2,0.018,-2.0,-1.3,-3.3,-0.2,,ORL,2021
14.0,Gary Clark,26.0,SF,35,11,637,6.1,0.439,0.824,0.076,5.2,13.3,9.1,6.4,0.9,1.0,11.2,10.3,-0.2,0.3,0.1,0.007,-4.2,-0.7,-4.9,-0.5,,ORL,2021
15.0,Wendell Carter Jr.,21.0,C,22,19,583,17.3,0.549,0.141,0.332,10.7,24.1,17.2,9.7,1.4,2.8,11.0,19.5,0.6,0.7,1.2,0.103,-0.8,-1.0,-1.7,0.0,,ORL,2021
16.0,Gary Harris,26.0,SG,20,19,499,9.0,0.485,0.349,0.254,1.6,5.2,3.3,14.0,1.1,1.3,9.9,20.2,-0.2,0.2,0.0,-0.005,-3.6,-2.2,-5.8,-0.5,,ORL,2021
17.0,Al-Farouq Aminu,30.0,PF,17,14,367,9.9,0.482,0.348,0.191,5.5,20.8,12.9,11.3,2.3,2.2,20.6,14.3,-0.3,0.4,0.1,0.014,-4.4,1.3,-3.1,-0.1,,ORL,2021
18.0,Moritz Wagner,23.0,C,11,10,286,11.5,0.563,0.462,0.355,3.9,16.1,9.8,6.3,0.7,2.9,10.8,18.2,0.2,0.2,0.4,0.063,-2.9,-1.2,-4.0,-0.1,,ORL,2021
19.0,Ignas Brazdeikis,22.0,SF,8,0,234,10.2,0.528,0.342,0.152,4.3,14.2,9.1,10.6,0.8,1.2,11.5,17.6,0.0,0.1,0.1,0.027,-2.8,-2.0,-4.8,-0.2,,ORL,2021
20.0,Markelle Fultz,22.0,PG,8,8,215,12.0,0.458,0.154,0.183,2.3,10.0,6.0,33.1,1.8,0.8,13.8,26.2,-0.3,0.1,-0.1,-0.024,-3.6,-0.9,-4.4,-0.1,,ORL,2021
21.0,Jordan Bone,23.0,PG,14,0,196,8.9,0.519,0.593,0.0,2.0,11.0,6.4,13.6,0.5,0.0,5.3,12.6,0.1,0.1,0.2,0.045,-3.0,-1.2,-4.2,-0.1,,ORL,2021
22.0,Donta Hall,23.0,PF,13,0,179,22.3,0.731,0.0,0.971,13.5,22.8,18.0,9.4,1.4,5.1,13.8,14.0,0.6,0.2,0.8,0.223,0.9,0.6,1.6,0.2,,ORL,2021
23.0,Sindarius Thornwell,26.0,SG,7,0,144,7.7,0.434,0.56,0.24,1.4,8.2,4.7,16.0,2.7,0.6,9.8,9.2,0.0,0.1,0.1,0.042,-5.5,1.1,-4.4,-0.1,,ORL,2021
24.0,Robert Franks,24.0,PF,7,0,101,16.5,0.638,0.536,0.464,6.0,8.5,7.2,7.4,1.4,2.7,5.6,15.3,0.3,0.1,0.3,0.158,0.7,-0.8,-0.2,0.0,,ORL,2021
25.0,Karim ManÃ©,20.0,PG,10,0,88,1.3,0.362,0.154,0.385,1.1,15.9,8.3,6.0,0.0,2.1,16.5,8.9,-0.1,0.0,-0.1,-0.045,-9.1,-0.8,-9.9,-0.2,,ORL,2021
26.0,Frank Mason III,26.0,PG,4,1,79,7.5,0.462,0.208,0.292,3.8,12.2,7.9,22.3,0.0,0.0,15.6,17.5,0.0,0.0,0.0,-0.018,-5.2,-2.4,-7.7,-0.1,,ORL,2021
27.0,Devin Cannady,24.0,PG,8,0,74,11.2,0.547,0.571,0.25,0.0,7.3,3.5,2.1,3.3,1.2,6.0,19.3,0.0,0.1,0.1,0.057,-4.0,1.0,-3.1,0.0,,ORL,2021
28.0,Otto Porter Jr.,27.0,PF,3,0,66,11.7,0.441,0.36,0.2,0.0,22.8,11.0,11.5,2.9,0.0,0.0,17.8,0.0,0.1,0.1,0.05,-3.5,1.7,-1.7,0.0,,ORL,2021
,Team Totals,,,72,72,17332,,0.527,0.356,0.24,,,,,,,,,4.4,13.4,17.8,0.049,-1.6,-0.6,-2.1,-0.6,,ORL,2021
