G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
37,"Fri, Mar 12, 2021",8:00p,,Box Score,@,Memphis Grizzlies,W,,103,102,22,15,W 5,2160,2:02,,DEN,2021
38,"Sat, Mar 13, 2021",10:00p,,Box Score,,Dallas Mavericks,L,,103,116,22,16,L 1,,2:11,,DEN,2021
39,"Mon, Mar 15, 2021",10:00p,,Box Score,,Indiana Pacers,W,,121,106,23,16,W 1,,2:09,,DEN,2021
40,"Wed, Mar 17, 2021",9:00p,,Box Score,,Charlotte Hornets,W,,129,104,24,16,W 2,,2:01,,DEN,2021
41,"Fri, Mar 19, 2021",9:00p,,Box Score,,Chicago Bulls,W,OT,131,127,25,16,W 3,,2:31,,DEN,2021
42,"Sun, Mar 21, 2021",3:00p,,Box Score,,New Orleans Pelicans,L,,108,113,25,17,L 1,,2:12,,DEN,2021
43,"Tue, Mar 23, 2021",7:00p,,Box Score,@,Orlando Magic,W,,110,99,26,17,W 1,3485,1:56,,DEN,2021
44,"Wed, Mar 24, 2021",7:30p,,Box Score,@,Toronto Raptors,L,,111,135,26,18,L 1,1578,2:08,,DEN,2021
45,"Fri, Mar 26, 2021",8:00p,,Box Score,@,New Orleans Pelicans,W,,113,108,27,18,W 1,3700,2:06,,DEN,2021
46,"Sun, Mar 28, 2021",9:00p,,Box Score,,Atlanta Hawks,W,,126,102,28,18,W 2,,1:59,,DEN,2021
47,"Tue, Mar 30, 2021",9:00p,,Box Score,,Philadelphia 76ers,W,,104,95,29,18,W 3,3574,2:03,,DEN,2021
48,"Thu, Apr 1, 2021",10:00p,,Box Score,@,Los Angeles Clippers,W,,101,94,30,18,W 4,,2:16,,DEN,2021
49,"Sun, Apr 4, 2021",10:00p,,Box Score,,Orlando Magic,W,,119,109,31,18,W 5,3927,2:14,,DEN,2021
50,"Tue, Apr 6, 2021",9:00p,,Box Score,,Detroit Pistons,W,,134,119,32,18,W 6,3556,2:01,,DEN,2021
51,"Wed, Apr 7, 2021",9:00p,,Box Score,,San Antonio Spurs,W,,106,96,33,18,W 7,3715,2:06,,DEN,2021
52,"Fri, Apr 9, 2021",9:00p,,Box Score,,San Antonio Spurs,W,,121,119,34,18,W 8,3750,2:15,,DEN,2021
53,"Sun, Apr 11, 2021",3:00p,,Box Score,,Boston Celtics,L,,87,105,34,19,L 1,4032,2:12,,DEN,2021
54,"Mon, Apr 12, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,107,116,34,20,L 2,,2:31,,DEN,2021
55,"Wed, Apr 14, 2021",10:00p,,Box Score,,Miami Heat,W,,123,106,35,20,W 1,4017,2:00,,DEN,2021
56,"Fri, Apr 16, 2021",8:00p,,Box Score,@,Houston Rockets,W,,128,99,36,20,W 2,3342,2:05,,DEN,2021
57,"Mon, Apr 19, 2021",9:00p,,Box Score,,Memphis Grizzlies,W,2OT,139,137,37,20,W 3,4005,2:47,,DEN,2021
58,"Wed, Apr 21, 2021",10:00p,,Box Score,@,Portland Trail Blazers,W,,106,105,38,20,W 4,,2:03,,DEN,2021
59,"Fri, Apr 23, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,97,118,38,21,L 1,1935,2:14,,DEN,2021
60,"Sat, Apr 24, 2021",10:00p,,Box Score,,Houston Rockets,W,,129,116,39,21,W 1,4035,2:04,,DEN,2021
61,"Mon, Apr 26, 2021",9:00p,,Box Score,,Memphis Grizzlies,W,,120,96,40,21,W 2,3823,2:12,,DEN,2021
62,"Wed, Apr 28, 2021",9:00p,,Box Score,,New Orleans Pelicans,W,,114,112,41,21,W 3,4022,2:11,,DEN,2021
63,"Thu, Apr 29, 2021",9:00p,,Box Score,,Toronto Raptors,W,,121,111,42,21,W 4,4025,2:07,,DEN,2021
64,"Sat, May 1, 2021",10:00p,,Box Score,@,Los Angeles Clippers,W,,110,104,43,21,W 5,2818,2:23,,DEN,2021
65,"Mon, May 3, 2021",10:00p,,Box Score,@,Los Angeles Lakers,L,,89,93,43,22,L 1,2454,2:27,,DEN,2021
66,"Wed, May 5, 2021",9:00p,,Box Score,,New York Knicks,W,,113,97,44,22,W 1,4038,2:13,,DEN,2021
67,"Fri, May 7, 2021",9:00p,,Box Score,@,Utah Jazz,L,,120,127,44,23,L 1,6506,2:13,,DEN,2021
68,"Sat, May 8, 2021",10:00p,,Box Score,,Brooklyn Nets,L,,119,125,44,24,L 2,4044,2:17,,DEN,2021
69,"Tue, May 11, 2021",7:00p,,Box Score,@,Charlotte Hornets,W,,117,112,45,24,W 1,3997,2:16,,DEN,2021
70,"Thu, May 13, 2021",8:00p,,Box Score,@,Minnesota Timberwolves,W,,114,103,46,24,W 2,1638,2:08,,DEN,2021
71,"Fri, May 14, 2021",8:00p,,Box Score,@,Detroit Pistons,W,,104,91,47,24,W 3,750,2:03,,DEN,2021
72,"Sun, May 16, 2021",9:00p,,Box Score,@,Portland Trail Blazers,L,,116,132,47,25,L 1,1939,2:02,,DEN,2021
