Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Team,Season
1.0,Darius Garland,22.0,PG,68,68,2430,19.0,0.576,0.387,0.205,1.8,8.2,5.1,39.9,1.8,0.3,16.2,27.8,3.8,2.5,6.3,0.125,3.4,-0.8,2.6,2.8,AS,CLE,2022
2.0,Evan Mobley,20.0,PF,69,69,2331,16.1,0.549,0.111,0.304,6.9,19.8,13.5,11.6,1.2,4.4,12.4,20.4,1.5,3.7,5.2,0.107,-0.9,1.5,0.6,1.5,ROY-2,CLE,2022
3.0,Isaac Okoro,21.0,SF,67,61,1981,10.4,0.589,0.364,0.36,4.1,7.1,5.6,8.5,1.4,1.0,10.4,12.4,2.4,1.9,4.2,0.103,-2.4,0.7,-1.7,0.1,,CLE,2022
4.0,Lauri Markkanen,24.0,SF,61,61,1878,14.7,0.582,0.541,0.226,3.5,16.5,10.2,6.6,1.2,1.4,6.5,19.5,2.7,2.3,5.0,0.127,0.4,-0.1,0.4,1.1,,CLE,2022
5.0,Jarrett Allen,23.0,C,56,56,1810,23.0,0.698,0.018,0.428,12.0,24.5,18.4,8.2,1.2,3.7,12.7,18.1,5.4,3.0,8.5,0.224,2.7,1.2,3.9,2.7,AS,CLE,2022
6.0,Kevin Love,33.0,C,74,4,1665,19.6,0.594,0.627,0.26,5.9,29.2,17.8,15.3,0.8,1.0,10.4,25.1,3.2,2.5,5.7,0.164,4.4,0.1,4.5,2.7,6MOY-2,CLE,2022
7.0,Cedi Osman,26.0,SF,66,3,1462,13.3,0.563,0.628,0.229,1.9,9.0,5.5,14.1,1.8,0.6,9.6,21.1,1.3,1.6,2.9,0.094,-0.3,0.5,0.2,0.8,,CLE,2022
8.0,Lamar Stevens,24.0,PF,63,13,1015,11.3,0.544,0.204,0.235,5.2,12.5,8.9,6.5,1.5,1.6,10.4,17.1,0.4,1.2,1.6,0.078,-3.2,0.3,-2.9,-0.2,,CLE,2022
9.0,Dean Wade,25.0,PF,51,28,980,10.1,0.584,0.654,0.138,3.6,13.1,8.5,7.3,1.5,0.6,6.5,11.1,1.1,1.1,2.3,0.111,-1.9,1.3,-0.6,0.4,,CLE,2022
10.0,Ricky Rubio,31.0,PG,34,8,970,14.0,0.488,0.423,0.251,1.7,14.1,8.0,34.6,2.5,0.6,16.5,24.9,-0.1,1.4,1.3,0.064,-1.0,1.2,0.2,0.5,,CLE,2022
11.0,Caris LeVert,27.0,SG,19,10,567,12.4,0.511,0.289,0.203,2.6,9.7,6.2,20.5,1.4,0.8,11.6,22.3,0.1,0.6,0.7,0.057,-2.1,-1.1,-3.1,-0.2,,CLE,2022
12.0,Brandon Goodwin,26.0,PG,36,5,502,11.8,0.501,0.357,0.247,3.1,11.4,7.4,26.0,2.5,0.2,17.4,18.2,0.1,0.7,0.7,0.069,-2.6,1.1,-1.6,0.1,,CLE,2022
13.0,Dylan Windler,25.0,SF,50,0,459,8.8,0.519,0.714,0.184,5.2,16.0,10.7,10.0,1.5,0.6,13.1,11.8,0.2,0.6,0.8,0.084,-3.0,1.2,-1.7,0.0,,CLE,2022
14.0,Rajon Rondo,35.0,PG,21,1,409,13.9,0.567,0.552,0.229,1.4,14.3,8.0,35.3,2.2,0.2,22.7,16.2,0.5,0.5,1.0,0.119,-0.7,1.0,0.3,0.2,,CLE,2022
15.0,Collin Sexton,23.0,SG,11,11,316,11.2,0.523,0.298,0.258,4.6,7.9,6.3,11.9,1.6,0.0,15.6,27.9,-0.4,0.3,-0.1,-0.009,-3.5,-0.7,-4.1,-0.2,,CLE,2022
16.0,Denzel Valentine,28.0,SG,22,0,204,8.4,0.516,0.71,0.0,5.0,15.4,10.3,7.6,1.7,0.0,13.9,15.6,-0.1,0.2,0.2,0.045,-2.7,0.3,-2.4,0.0,,CLE,2022
17.0,Ed Davis,32.0,C,31,3,201,9.3,0.632,0.0,0.875,7.9,26.9,17.6,4.5,0.7,4.0,18.4,6.0,0.2,0.3,0.5,0.126,-4.2,2.5,-1.8,0.0,,CLE,2022
18.0,Moses Brown,22.0,C,14,5,176,21.4,0.636,0.0,0.5,14.8,31.4,23.2,0.0,1.1,3.5,7.8,19.3,0.4,0.3,0.8,0.207,-0.2,-1.7,-1.9,0.0,,CLE,2022
