Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,27,55,20,62,-8.88,0.33,-8.55,107.8,116.9,98.3,0.248,0.422,0.515,13.0,22.9,0.188,0.559,12.7,76.9,0.222,Moda Center,705608,POR,2022
Lg Rank,25,6,30,30,30.0,3.0,30.0,27.0,30.0,16.0,16.0,9.0,25.0,25.0,17.0,20.0,30.0,10.0,15.0,28.0,,13,POR,2022
