Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Team,Season
Team,45,37,45,37,1.46,0.28,1.75,115.4,113.9,97.2,0.225,0.453,0.537,12.8,28.9,0.176,0.541,14.5,71.9,0.217,Mortgage Matchup Center,699911,PHO,2026
Lg Rank,13,16,15,15,15.0,6.0,14.0,16.0,10.0,24.0,28.0,7.0,19.0,15.0,7.0,28.0,12.0,3.0,27.0,22.0,,23,PHO,2026
