G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Dec 23, 2020",8:00p,,Box Score,,Detroit Pistons,W,,111,101,1,0,W 1,,2:09,,MIN,2021
2,"Sat, Dec 26, 2020",9:00p,,Box Score,@,Utah Jazz,W,,116,111,2,0,W 2,1932,2:28,,MIN,2021
3,"Sun, Dec 27, 2020",10:00p,,Box Score,@,Los Angeles Lakers,L,,91,127,2,1,L 1,,2:10,,MIN,2021
4,"Tue, Dec 29, 2020",10:00p,,Box Score,@,Los Angeles Clippers,L,,101,124,2,2,L 2,,2:08,,MIN,2021
5,"Fri, Jan 1, 2021",8:00p,,Box Score,,Washington Wizards,L,,109,130,2,3,L 3,,2:08,,MIN,2021
6,"Sun, Jan 3, 2021",7:00p,,Box Score,,Denver Nuggets,L,,109,124,2,4,L 4,,2:02,,MIN,2021
7,"Tue, Jan 5, 2021",9:00p,,Box Score,@,Denver Nuggets,L,,116,123,2,5,L 5,,2:26,,MIN,2021
8,"Thu, Jan 7, 2021",10:00p,,Box Score,@,Portland Trail Blazers,L,,117,135,2,6,L 6,,2:09,,MIN,2021
9,"Sat, Jan 9, 2021",8:00p,,Box Score,,San Antonio Spurs,L,OT,122,125,2,7,L 7,,2:28,,MIN,2021
10,"Sun, Jan 10, 2021",8:00p,,Box Score,,San Antonio Spurs,W,,96,88,3,7,W 1,,2:11,,MIN,2021
11,"Wed, Jan 13, 2021",8:00p,,Box Score,,Memphis Grizzlies,L,,107,118,3,8,L 1,,2:13,,MIN,2021
12,"Mon, Jan 18, 2021",2:30p,,Box Score,@,Atlanta Hawks,L,,97,108,3,9,L 2,,2:13,,MIN,2021
13,"Wed, Jan 20, 2021",8:00p,,Box Score,,Orlando Magic,L,,96,97,3,10,L 3,,2:15,,MIN,2021
14,"Fri, Jan 22, 2021",8:00p,,Box Score,,Atlanta Hawks,L,,98,116,3,11,L 4,,2:02,,MIN,2021
15,"Sat, Jan 23, 2021",8:00p,,Box Score,,New Orleans Pelicans,W,,120,110,4,11,W 1,,2:21,,MIN,2021
16,"Mon, Jan 25, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,108,130,4,12,L 1,,2:20,,MIN,2021
17,"Wed, Jan 27, 2021",10:00p,,Box Score,@,Golden State Warriors,L,,111,123,4,13,L 2,,2:26,,MIN,2021
18,"Fri, Jan 29, 2021",8:00p,,Box Score,,Philadelphia 76ers,L,,94,118,4,14,L 3,,2:13,,MIN,2021
19,"Sun, Jan 31, 2021",8:00p,,Box Score,,Cleveland Cavaliers,W,,109,104,5,14,W 1,,2:06,,MIN,2021
20,"Mon, Feb 1, 2021",8:00p,,Box Score,@,Cleveland Cavaliers,L,,98,100,5,15,L 1,,2:14,,MIN,2021
21,"Wed, Feb 3, 2021",8:30p,,Box Score,@,San Antonio Spurs,L,,108,111,5,16,L 2,,2:08,,MIN,2021
22,"Fri, Feb 5, 2021",8:00p,,Box Score,@,Oklahoma City Thunder,W,,106,103,6,16,W 1,,2:01,,MIN,2021
23,"Sat, Feb 6, 2021",8:00p,,Box Score,@,Oklahoma City Thunder,L,,118,120,6,17,L 1,,2:10,,MIN,2021
24,"Mon, Feb 8, 2021",8:30p,,Box Score,@,Dallas Mavericks,L,,122,127,6,18,L 2,1000,2:25,,MIN,2021
25,"Wed, Feb 10, 2021",8:00p,,Box Score,,Los Angeles Clippers,L,,112,119,6,19,L 3,,2:22,,MIN,2021
26,"Fri, Feb 12, 2021",7:00p,,Box Score,@,Charlotte Hornets,L,,114,120,6,20,L 4,,2:12,,MIN,2021
27,"Sun, Feb 14, 2021",7:00p,,Box Score,@,Toronto Raptors,W,,116,112,7,20,W 1,,2:26,,MIN,2021
28,"Tue, Feb 16, 2021",8:00p,,Box Score,,Los Angeles Lakers,L,,104,112,7,21,L 1,,2:13,,MIN,2021
29,"Wed, Feb 17, 2021",8:00p,,Box Score,,Indiana Pacers,L,OT,128,134,7,22,L 2,,2:35,,MIN,2021
30,"Fri, Feb 19, 2021",9:00p,,Box Score,,Toronto Raptors,L,,81,86,7,23,L 3,,2:10,,MIN,2021
31,"Sun, Feb 21, 2021",7:00p,,Box Score,@,New York Knicks,L,,99,103,7,24,L 4,,2:23,,MIN,2021
32,"Tue, Feb 23, 2021",8:00p,,Box Score,@,Milwaukee Bucks,L,,112,139,7,25,L 5,1800,2:03,,MIN,2021
33,"Wed, Feb 24, 2021",8:00p,,Box Score,@,Chicago Bulls,L,OT,126,133,7,26,L 6,,2:25,,MIN,2021
34,"Sat, Feb 27, 2021",7:00p,,Box Score,@,Washington Wizards,L,,112,128,7,27,L 7,,2:17,,MIN,2021
35,"Sun, Feb 28, 2021",9:00p,,Box Score,,Phoenix Suns,L,,99,118,7,28,L 8,,2:10,,MIN,2021
36,"Wed, Mar 3, 2021",8:00p,,Box Score,,Charlotte Hornets,L,,102,135,7,29,L 9,,2:07,,MIN,2021
37,"Thu, Mar 11, 2021",8:00p,,Box Score,@,New Orleans Pelicans,W,,135,105,8,29,W 1,3700,2:13,,MIN,2021
38,"Sat, Mar 13, 2021",8:00p,,Box Score,,Portland Trail Blazers,L,,121,125,8,30,L 1,,2:27,,MIN,2021
39,"Sun, Mar 14, 2021",8:00p,,Box Score,,Portland Trail Blazers,W,,114,112,9,30,W 1,,2:23,,MIN,2021
40,"Tue, Mar 16, 2021",10:30p,,Box Score,@,Los Angeles Lakers,L,,121,137,9,31,L 1,,2:12,,MIN,2021
41,"Thu, Mar 18, 2021",10:00p,,Box Score,@,Phoenix Suns,W,,123,119,10,31,W 1,3172,2:16,,MIN,2021
42,"Fri, Mar 19, 2021",10:00p,,Box Score,@,Phoenix Suns,L,,101,113,10,32,L 1,3124,,,MIN,2021
43,"Mon, Mar 22, 2021",8:00p,,Box Score,,Oklahoma City Thunder,L,,103,112,10,33,L 2,,2:06,,MIN,2021
44,"Wed, Mar 24, 2021",8:00p,,Box Score,,Dallas Mavericks,L,,108,128,10,34,L 3,,2:08,,MIN,2021
45,"Fri, Mar 26, 2021",8:00p,,Box Score,,Houston Rockets,W,,107,101,11,34,W 1,,2:10,,MIN,2021
46,"Sat, Mar 27, 2021",8:00p,,Box Score,,Houston Rockets,L,,107,129,11,35,L 1,,2:07,,MIN,2021
47,"Mon, Mar 29, 2021",7:30p,,Box Score,@,Brooklyn Nets,L,,107,112,11,36,L 2,1732,2:11,,MIN,2021
48,"Wed, Mar 31, 2021",8:00p,,Box Score,,New York Knicks,W,,102,101,12,36,W 1,,2:07,,MIN,2021
49,"Fri, Apr 2, 2021",8:00p,,Box Score,@,Memphis Grizzlies,L,,108,120,12,37,L 1,2987,2:06,,MIN,2021
50,"Sat, Apr 3, 2021",8:00p,,Box Score,@,Philadelphia 76ers,L,,113,122,12,38,L 2,3071,2:26,,MIN,2021
51,"Mon, Apr 5, 2021",7:00p,,Box Score,,Sacramento Kings,W,,116,106,13,38,W 1,1436,2:14,,MIN,2021
52,"Wed, Apr 7, 2021",7:00p,,Box Score,@,Indiana Pacers,L,,137,141,13,39,L 1,,2:20,,MIN,2021
53,"Fri, Apr 9, 2021",7:30p,,Box Score,@,Boston Celtics,L,OT,136,145,13,40,L 2,2298,2:38,,MIN,2021
54,"Sun, Apr 11, 2021",8:00p,,Box Score,,Chicago Bulls,W,,121,117,14,40,W 1,1436,2:17,,MIN,2021
55,"Tue, Apr 13, 2021",4:00p,,Box Score,,Brooklyn Nets,L,,97,127,14,41,L 1,,2:06,,MIN,2021
56,"Wed, Apr 14, 2021",4:30p,,Box Score,,Milwaukee Bucks,L,,105,130,14,42,L 2,,2:08,,MIN,2021
57,"Fri, Apr 16, 2021",8:00p,,Box Score,,Miami Heat,W,,119,111,15,42,W 1,1638,2:16,,MIN,2021
58,"Sun, Apr 18, 2021",10:00p,,Box Score,@,Los Angeles Clippers,L,,105,124,15,43,L 1,1734,2:07,,MIN,2021
59,"Tue, Apr 20, 2021",10:00p,,Box Score,@,Sacramento Kings,W,,134,120,16,43,W 1,,2:08,,MIN,2021
60,"Wed, Apr 21, 2021",10:00p,,Box Score,@,Sacramento Kings,L,,125,128,16,44,L 1,,2:17,,MIN,2021
61,"Sat, Apr 24, 2021",9:00p,,Box Score,@,Utah Jazz,W,,101,96,17,44,W 1,,2:18,,MIN,2021
62,"Mon, Apr 26, 2021",8:00p,,Box Score,,Utah Jazz,W,,105,104,18,44,W 2,1638,2:19,,MIN,2021
63,"Tue, Apr 27, 2021",9:00p,,Box Score,@,Houston Rockets,W,,114,107,19,44,W 3,3225,2:19,,MIN,2021
64,"Thu, Apr 29, 2021",8:00p,,Box Score,,Golden State Warriors,W,,126,114,20,44,W 4,1638,2:16,,MIN,2021
65,"Sat, May 1, 2021",8:00p,,Box Score,,New Orleans Pelicans,L,OT,136,140,20,45,L 1,1638,2:42,,MIN,2021
66,"Wed, May 5, 2021",8:00p,,Box Score,,Memphis Grizzlies,L,,135,139,20,46,L 2,1436,2:21,,MIN,2021
67,"Fri, May 7, 2021",8:00p,,Box Score,@,Miami Heat,L,,112,121,20,47,L 3,,2:27,,MIN,2021
68,"Sun, May 9, 2021",7:00p,,Box Score,@,Orlando Magic,W,,128,96,21,47,W 1,4086,2:13,,MIN,2021
69,"Tue, May 11, 2021",7:00p,,Box Score,@,Detroit Pistons,W,,119,100,22,47,W 2,750,2:11,,MIN,2021
70,"Thu, May 13, 2021",8:00p,,Box Score,,Denver Nuggets,L,,103,114,22,48,L 1,1638,2:08,,MIN,2021
71,"Sat, May 15, 2021",2:00p,,Box Score,,Boston Celtics,L,,108,124,22,49,L 2,1638,2:06,,MIN,2021
72,"Sun, May 16, 2021",9:00p,,Box Score,,Dallas Mavericks,W,,136,121,23,49,W 1,1638,2:12,,MIN,2021
