G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Tue, Oct 18, 2022",7:30p,,Box Score,@,Boston Celtics,L,,117,126,0,1,L 1,19156,2:31,,PHI,2023
2,"Thu, Oct 20, 2022",7:30p,,Box Score,,Milwaukee Bucks,L,,88,90,0,2,L 2,20060,2:19,,PHI,2023
3,"Sat, Oct 22, 2022",6:00p,,Box Score,,San Antonio Spurs,L,,105,114,0,3,L 3,19822,2:15,,PHI,2023
4,"Mon, Oct 24, 2022",7:00p,,Box Score,,Indiana Pacers,W,,120,106,1,3,W 1,19786,2:16,,PHI,2023
5,"Wed, Oct 26, 2022",7:30p,,Box Score,@,Toronto Raptors,L,,109,119,1,4,L 1,19800,2:02,,PHI,2023
6,"Fri, Oct 28, 2022",7:30p,,Box Score,@,Toronto Raptors,W,,112,90,2,4,W 1,19800,2:05,,PHI,2023
7,"Sat, Oct 29, 2022",8:00p,,Box Score,@,Chicago Bulls,W,,114,109,3,4,W 2,19010,2:25,,PHI,2023
8,"Mon, Oct 31, 2022",7:00p,,Box Score,@,Washington Wizards,W,,118,111,4,4,W 3,13746,2:14,,PHI,2023
9,"Wed, Nov 2, 2022",6:00p,,Box Score,,Washington Wizards,L,,111,121,4,5,L 1,19855,2:14,,PHI,2023
10,"Fri, Nov 4, 2022",7:00p,,Box Score,,New York Knicks,L,,104,106,4,6,L 2,20679,2:20,,PHI,2023
11,"Mon, Nov 7, 2022",8:00p,,Box Score,,Phoenix Suns,W,,100,88,5,6,W 1,20347,2:18,,PHI,2023
12,"Thu, Nov 10, 2022",7:30p,,Box Score,@,Atlanta Hawks,L,,95,104,5,7,L 1,16066,2:19,,PHI,2023
13,"Sat, Nov 12, 2022",7:30p,,Box Score,,Atlanta Hawks,W,,121,109,6,7,W 1,20245,2:26,,PHI,2023
14,"Sun, Nov 13, 2022",7:30p,,Box Score,,Utah Jazz,W,,105,98,7,7,W 2,19761,2:21,,PHI,2023
15,"Fri, Nov 18, 2022",7:30p,,Box Score,,Milwaukee Bucks,W,,110,102,8,7,W 3,19769,2:24,,PHI,2023
16,"Sat, Nov 19, 2022",7:30p,,Box Score,,Minnesota Timberwolves,L,,109,112,8,8,L 1,20515,2:23,,PHI,2023
