G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,Team,Season
1,"Wed, Oct 19, 2022",10:00p,,Box Score,@,Phoenix Suns,L,,105,107,0,1,L 1,17071,2:26,,DAL,2023
2,"Sat, Oct 22, 2022",8:30p,,Box Score,,Memphis Grizzlies,W,,137,96,1,1,W 1,20377,2:18,,DAL,2023
3,"Tue, Oct 25, 2022",7:30p,,Box Score,@,New Orleans Pelicans,L,,111,113,1,2,L 1,14020,2:17,,DAL,2023
4,"Thu, Oct 27, 2022",7:30p,,Box Score,@,Brooklyn Nets,W,OT,129,125,2,2,W 1,18039,2:42,,DAL,2023
5,"Sat, Oct 29, 2022",9:00p,,Box Score,,Oklahoma City Thunder,L,OT,111,117,2,3,L 1,20307,2:38,,DAL,2023
6,"Sun, Oct 30, 2022",7:30p,,Box Score,,Orlando Magic,W,,114,105,3,3,W 1,20042,2:22,,DAL,2023
7,"Wed, Nov 2, 2022",8:30p,,Box Score,,Utah Jazz,W,,103,100,4,3,W 2,19877,2:07,,DAL,2023
8,"Fri, Nov 4, 2022",8:30p,,Box Score,,Toronto Raptors,W,,111,110,5,3,W 3,20177,2:21,,DAL,2023
9,"Mon, Nov 7, 2022",9:45p,,Box Score,,Brooklyn Nets,W,,96,94,6,3,W 4,20011,2:19,,DAL,2023
10,"Wed, Nov 9, 2022",5:30p,,Box Score,@,Orlando Magic,L,,87,94,6,4,L 1,18165,2:09,,DAL,2023
11,"Thu, Nov 10, 2022",7:00p,,Box Score,@,Washington Wizards,L,,105,113,6,5,L 2,18320,2:11,,DAL,2023
12,"Sat, Nov 12, 2022",8:30p,,Box Score,,Portland Trail Blazers,W,,117,112,7,5,W 1,20277,2:13,,DAL,2023
13,"Tue, Nov 15, 2022",8:30p,,Box Score,,Los Angeles Clippers,W,,103,101,8,5,W 2,19810,2:22,,DAL,2023
14,"Wed, Nov 16, 2022",8:30p,,Box Score,,Houston Rockets,L,,92,101,8,6,L 1,19602,2:11,,DAL,2023
15,"Fri, Nov 18, 2022",8:30p,,Box Score,,Denver Nuggets,W,,127,99,9,6,W 1,20135,2:04,,DAL,2023
16,"Sun, Nov 20, 2022",7:30p,,Box Score,,Denver Nuggets,L,,97,98,9,7,L 1,20244,2:12,,DAL,2023
17,"Wed, Nov 23, 2022",7:30p,,Box Score,@,Boston Celtics,L,,112,125,9,8,L 2,19156,2:10,,DAL,2023
