Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Shai Gilgeous-Alexander,25.0,PG,75,75,2553,98,2,0,0,0,11.9,11.4,67,57,99,14,272,11,1175,74,77,"MVP-2,DPOY-7,CPOY-3,AS,NBA1",OKC,2024
2.0,Chet Holmgren,21.0,C,82,82,2413,0,0,0,0,100,8.8,2.2,39,59,126,20,135,12,474,30,65,ROY-2,OKC,2024
3.0,Luguentz Dort,24.0,SF,79,79,2246,0,7,70,23,0,8.7,1.7,29,22,105,15,73,56,275,14,31,,OKC,2024
4.0,Jalen Williams,22.0,PF,71,71,2223,0,1,14,83,2,8.6,1.5,56,42,85,12,105,21,783,22,51,CPOY-12,OKC,2024
5.0,Josh Giddey,21.0,SG,80,80,2011,1,60,34,5,0,8.2,0.5,92,50,63,12,63,3,915,21,70,,OKC,2024
6.0,Cason Wallace,20.0,SG,82,13,1692,29,36,34,1,0,5.7,-3.9,22,14,71,2,20,3,282,3,23,,OKC,2024
7.0,Isaiah Joe,24.0,SG,78,1,1445,20,77,2,0,0,8.7,1.1,26,11,45,3,19,34,245,6,15,,OKC,2024
8.0,Aaron Wiggins,25.0,SG,78,4,1228,13,49,28,10,0,7.5,-0.6,24,21,57,5,38,5,201,9,33,,OKC,2024
9.0,Kenrich Williams,29.0,PF,69,1,1029,0,1,5,60,33,10.2,3.0,19,8,59,4,3,18,230,0,18,,OKC,2024
10.0,Jaylin Williams,21.0,C,69,1,897,0,0,0,10,90,7.2,-0.9,21,4,55,7,19,20,269,5,10,,OKC,2024
11.0,Gordon Hayward,33.0,SF,26,3,447,0,4,45,49,2,0.0,-8.9,5,8,13,0,21,0,105,5,7,,OKC,2024
12.0,Ousmane Dieng,20.0,PF,33,0,365,0,0,14,68,18,1.2,-7.4,9,9,13,1,8,1,93,2,3,,OKC,2024
13.0,Vasilije MiciÄ,30.0,PG,30,0,361,93,7,0,0,0,15.6,8.4,17,4,13,0,11,0,187,3,10,,OKC,2024
14.0,Lindy Waters III,26.0,SG,38,0,280,9,44,33,15,0,-7.5,-16.6,4,1,15,0,1,0,62,1,1,,OKC,2024
15.0,Tre Mann,22.0,PG,13,0,119,100,0,0,0,0,-3.1,-11.3,5,3,1,0,0,1,46,0,0,,OKC,2024
16.0,Olivier Sarr,24.0,C,15,0,98,0,0,0,0,100,1.1,-7.0,0,2,11,1,7,0,6,1,0,,OKC,2024
17.0,Mike Muscala,32.0,C,16,0,91,0,0,0,8,92,-2.1,-10.3,2,1,6,0,1,0,12,1,0,,OKC,2024
18.0,DÄvis BertÄns,31.0,PF,15,0,91,0,0,11,68,21,5.5,-2.5,0,0,6,1,5,1,22,0,1,,OKC,2024
19.0,Bismack Biyombo,31.0,C,10,0,73,0,0,0,45,55,1.4,-6.6,2,1,4,1,3,0,5,0,2,,OKC,2024
20.0,Keyontae Johnson,23.0,SF,9,0,66,0,24,56,20,0,-8.5,-16.7,3,0,4,0,0,0,8,0,2,,OKC,2024
21.0,Aleksej Pokusevski,22.0,PF,10,0,60,0,0,0,57,43,-32.3,-40.8,1,1,2,0,2,0,15,0,0,,OKC,2024
22.0,Adam Flagler,24.0,SG,2,0,14,100,0,0,0,0,7.6,-0.4,0,0,0,0,0,0,11,0,0,,OKC,2024
,Team Totals,,,82,82,19802,20,20,20,20,20,7.9,1.2,443,318,853,98,806,186,5421,197,419,,OKC,2024
