Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Domantas Sabonis,27.0,C,82,82,2928,0,0,0,0,100,0.7,-2.1,90,100,123,48,210,7,1679,56,86,"MVP-8,DPOY-10,NBA3",SAC,2024
2.0,De'Aaron Fox,26.0,PG,74,74,2659,100,0,0,0,0,3.1,5.5,106,71,88,10,186,21,1031,44,68,CPOY-12,SAC,2024
3.0,Keegan Murray,23.0,SF,77,77,2588,0,2,83,15,0,2.2,2.6,31,21,113,7,56,18,319,11,40,,SAC,2024
4.0,Harrison Barnes,31.0,PF,82,82,2381,0,0,10,90,1,-1.8,-7.8,23,23,60,5,86,12,238,19,27,,SAC,2024
5.0,Malik Monk,25.0,SG,72,0,1872,16,80,4,0,0,-1.6,-5.4,104,31,82,6,77,12,870,14,55,"CPOY-12,6MOY-2",SAC,2024
6.0,Kevin Huerter,25.0,SG,64,59,1562,0,72,28,1,0,1.5,0.3,30,10,66,5,21,5,392,3,15,,SAC,2024
7.0,Trey Lyles,28.0,PF,58,0,1158,0,0,0,82,17,7.0,8.0,22,9,46,5,34,8,178,12,15,,SAC,2024
8.0,Davion Mitchell,25.0,PG,72,4,1101,75,25,0,0,0,-2.1,-4.6,20,16,41,0,18,17,330,6,10,,SAC,2024
9.0,Keon Ellis,24.0,SG,57,21,978,13,63,24,0,0,5.5,5.5,22,8,63,2,12,8,212,2,6,,SAC,2024
10.0,Chris Duarte,26.0,SF,59,11,719,0,34,63,3,0,-3.1,-5.3,10,8,38,2,13,14,101,2,11,,SAC,2024
11.0,Sasha Vezenkov,28.0,PF,42,0,511,0,0,30,64,6,0.7,-0.7,4,4,16,2,7,2,49,1,9,,SAC,2024
12.0,Alex Len,30.0,C,48,0,444,0,0,0,0,100,14.4,14.7,5,6,37,14,16,1,126,4,10,,SAC,2024
13.0,JaVale McGee,36.0,C,46,0,339,0,0,0,0,100,-2.2,-3.9,12,7,17,12,25,1,40,7,5,,SAC,2024
14.0,Kessler Edwards,23.0,SF,54,0,275,0,3,54,40,3,-4.4,-6.1,3,0,17,0,5,4,38,1,6,,SAC,2024
15.0,Colby Jones,21.0,SG,30,0,192,6,71,23,0,0,3.0,1.7,6,2,16,0,5,1,47,1,4,,SAC,2024
16.0,Juan Toscano-Anderson,30.0,SF,11,0,53,0,17,68,15,0,-1.4,-2.8,2,0,7,0,0,0,10,0,2,,SAC,2024
17.0,Jalen Slawson,24.0,SF,12,0,37,0,10,73,17,0,-8.0,-9.4,1,0,4,1,0,0,5,0,0,,SAC,2024
18.0,Mason Jones,25.0,SG,5,0,28,96,4,0,0,0,-5.6,-7.0,2,0,1,0,1,0,12,0,1,,SAC,2024
19.0,Jordan Ford,25.0,PG,6,0,22,100,0,0,0,0,28.1,26.9,1,0,0,0,0,0,6,0,0,,SAC,2024
20.0,Filip PetruÅ¡ev,23.0,C,2,0,7,0,0,0,0,100,16.0,14.7,0,0,0,0,1,0,0,0,0,,SAC,2024
,Team Totals,,,82,82,19854,20,20,20,20,20,1.3,-0.2,494,316,835,119,773,131,5683,183,370,,SAC,2024
