Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Tyrese Maxey,25.0,PG,70,70,2661,98,3,0,0,0,0.9,3.4,88,64,69,9,175,9,1109,41,70,"CPOY-7,AS,NBA3",PHI,2026
2.0,VJ Edgecombe,20.0,SG,75,75,2623,28,72,0,0,0,0.8,3.1,68,51,126,7,82,8,754,19,54,ROY-3,PHI,2026
3.0,Quentin Grimes,25.0,SG,75,19,2206,1,55,43,0,0,0.3,1.1,64,47,83,6,100,18,590,20,31,,PHI,2026
4.0,Dominick Barlow,22.0,PF,71,59,1689,0,0,0,89,11,0.9,1.9,25,15,86,9,74,2,219,23,26,,PHI,2026
5.0,Kelly Oubre Jr.,30.0,SF,50,41,1574,0,2,75,23,0,-1.6,-2.3,26,26,63,5,74,20,184,20,33,,PHI,2026
6.0,Adem Bona,22.0,C,71,18,1234,0,0,0,4,96,0.2,0.6,9,16,70,20,48,5,81,7,26,,PHI,2026
7.0,Andre Drummond,32.0,C,63,25,1231,0,0,0,1,99,-2.4,-3.1,25,12,70,17,32,2,185,8,21,,PHI,2026
8.0,Joel Embiid,31.0,C,38,38,1201,0,0,0,0,100,5.1,7.6,46,45,46,12,150,2,366,26,39,,PHI,2026
9.0,Paul George,35.0,PF,37,37,1135,0,0,45,55,0,2.9,4.4,37,14,42,7,48,10,311,9,17,,PHI,2026
10.0,Justin Edwards,22.0,SF,64,12,977,0,5,83,13,0,-2.7,-3.3,13,15,38,1,16,3,202,5,17,,PHI,2026
11.0,Trendon Watford,25.0,PF,53,7,864,0,0,8,83,9,-7.9,-9.8,25,21,57,11,40,5,317,11,27,,PHI,2026
12.0,Jabari Walker,23.0,PF,64,6,762,0,0,20,75,4,0.3,0.7,3,13,52,4,32,3,81,6,22,,PHI,2026
13.0,Jared McCain,21.0,SG,37,1,620,13,79,9,0,0,4.4,5.5,10,11,20,3,11,1,149,1,17,,PHI,2026
14.0,Cameron Payne,31.0,PG,22,1,374,95,5,0,0,0,-7.4,-7.9,4,4,18,3,8,6,127,0,8,,PHI,2026
15.0,MarJon Beauchamp,25.0,SF,14,1,196,3,32,57,8,0,-4.6,-4.6,5,5,7,1,10,0,39,1,5,,PHI,2026
16.0,Dalen Terry,23.0,SG,14,0,174,20,33,45,3,0,-0.2,0.0,5,0,9,0,8,2,57,5,3,,PHI,2026
17.0,Kyle Lowry,39.0,PG,14,0,118,100,0,0,0,0,-16.5,-16.8,2,0,5,1,2,0,29,0,0,,PHI,2026
18.0,Tyrese Martin,26.0,SG,9,0,81,0,63,33,4,0,0.7,0.9,4,1,1,0,0,0,22,0,0,,PHI,2026
19.0,Eric Gordon,37.0,SG,6,0,74,3,61,36,0,0,-18.1,-18.2,1,0,2,1,1,0,6,0,1,,PHI,2026
20.0,Johni Broome,23.0,C,11,0,55,0,0,0,2,99,-16.9,-16.9,1,1,5,1,3,1,8,0,3,,PHI,2026
21.0,Hunter Sallis,22.0,SG,7,0,26,62,36,2,0,0,-28.0,-28.0,3,2,2,0,1,0,12,0,0,,PHI,2026
22.0,Charles Bassey,25.0,C,1,0,5,0,0,0,0,100,-60.0,-59.8,0,0,0,0,0,0,0,0,0,,PHI,2026
23.0,Patrick Baldwin Jr.,23.0,SF,1,0,2,0,0,0,100,0,140.0,140.3,0,0,0,0,0,0,0,0,0,,PHI,2026
,Team Totals,,,82,82,19882,20,20,20,20,20,-0.2,0.7,464,363,871,118,915,97,4848,202,420,,PHI,2026
